embed_size,hidden_size,learning_rate,weight_decay,seed,regularization,embed_config,is_collapsed_hidden,is_tied_hidden,is_collapsed_out,is_symmetric_input,slug,maxRatio,minTrainLoss,minEvalLoss
128,128,0.0001,0.03,1,l2,tied,false,true,false,true,024968618530911035,19858360098998.86,8.209600110817976e-9,38840.40142942657
64,64,0.01,0.01,3,l2,tied,true,false,false,false,02497470228349752,12984077307960.809,3.941579951313132e-9,3.911284984550251e-8
256,256,0.001,0.03,7,l2,input_tied,false,false,true,false,024986141390964,7417262291175.809,4.4801047316129984e-8,42333.597528512364
256,256,0.01,0.1,8,l2,tied,true,true,false,true,025051280544587273,509028017769.4454,3.871005693740478e-8,7.891708280006986e-7
64,64,0.0001,0.01,3,l2,untied,true,true,false,true,025082643549221073,48868075523191.695,2.6362542593250347e-8,42391.3578777838
64,64,0.001,0.03,0,l2,input_tied,true,true,false,true,025082863605336514,6441292869989.916,2.350529015858452e-8,0.10869557850728218
512,512,0.001,0.03,4,l2,input_tied,false,true,true,true,025111670404630138,2468667727867.105,2.1063936150770768e-8,0.0002519727353835698
512,512,0.001,1,0,l2,tied,true,false,false,false,025160987308606386,33715117058.055294,5.164991840420631e-7,0.00015409685869176043
256,256,0.01,0.1,3,l2,input_tied,true,false,true,false,02523336752140093,2556099259.94687,4.327028397527651e-7,0.4899693677752516
256,256,0.0001,0.1,0,l2,input_tied,true,false,true,true,025256928633726416,155774814468.3317,6.160411014050522e-7,3060.232867661965
128,128,0.01,0.1,3,l2,untied,true,false,true,false,025292909602948055,195032751639.37244,7.605071602696236e-7,304.51644089333024
128,128,0.01,0.3,6,l2,tied,false,false,true,false,025311886970076913,654573750513.8423,1.6262881330097416e-7,0.0000013311223251888124
256,256,0.01,0.03,1,l2,tied,true,true,true,false,02534217151300422,13.906982914550168,4213.904886689215,19324.164328126924
64,64,0.0001,0.03,3,l2,input_tied,true,true,true,true,02534776944367556,360560460150.0248,3.6443688508723823e-7,42324.58938075724
128,128,0.001,0.01,4,l2,untied,true,false,false,true,02538547967408633,31426819959565.207,1.8622283048892277e-8,42392.96584626549
32,32,0.001,1,3,l2,untied,false,true,false,false,02546428633922071,67.65271710975365,2996.3203196252025,42351.90942815596
512,512,0.001,1,8,l2,tied,false,true,false,true,025525514345373645,753486.3163751677,1.6189705309031922e-7,0.000001814867965192653
128,128,0.01,0.01,2,l2,untied,true,true,true,false,02552767759399499,2971136523930.906,9.076062035141586e-8,39241.143727738716
32,32,0.01,0.01,5,l2,tied,true,true,false,false,02560453373956828,1293629981241.1743,4.389540286804688e-9,3.05438669905292e-8
128,128,0.01,0.3,3,l2,untied,false,false,false,false,025626694706650466,1334645953861.396,8.248224814168704e-8,2.764406778990428e-7
256,256,0.01,0.3,3,l2,input_tied,false,false,false,false,025665104169515285,750000917956.7217,7.148004588144577e-8,8.143185631916511e-7
256,256,0.001,0.03,7,l2,tied,false,true,false,false,025703582086295307,16025780181656.193,4.283404075872147e-9,4.939307251834498e-8
128,128,0.0001,0.1,8,l2,untied,false,false,true,true,025790589525415908,2355093456184.0977,2.646880403646276e-7,42311.57348449057
128,128,0.001,0.3,0,l2,input_tied,false,false,true,false,025876667122808006,626461106496.0903,2.4809062780931107e-7,0.000003202288550055926
32,32,0.001,1,6,l2,tied,false,true,false,true,025941677384616613,13.342788272277302,7.315679400920499e-7,0.000003873363049242062
256,256,0.001,1,1,l2,untied,false,true,false,false,025942923181107136,292268791878.06903,2.663147970891649e-7,0.0000019286561884895153
512,512,0.001,0.3,0,l2,input_tied,true,false,false,false,02601067307083138,192627075253.78845,2.021455462939707e-7,0.0005083016903672889
64,64,0.001,0.01,2,l2,input_tied,true,true,true,true,026028357457004714,1449131934588.643,1.111949303720719e-7,42320.343465538164
32,32,0.01,0.1,1,l2,untied,false,false,false,true,026059250893205266,171.8400541921203,2323.6392228329096,42380.20804800585
128,128,0.001,1,1,l2,tied,true,false,false,true,02611827754045115,5503233288.812987,8.115305288713121e-7,0.00005060397534466301
512,512,0.001,0.03,3,l2,tied,true,true,true,true,02616690874041372,5.214015470079865,4200.429204270366,18776.188215296625
128,128,0.0001,0.1,2,l2,input_tied,false,false,true,false,02620881088373228,2717916768190.467,2.2733540649237168e-7,42294.93488357306
512,512,0.001,1,8,l2,untied,true,true,false,false,026219480399816253,86348803140.41008,8.964930141453388e-7,0.00020276986572830068
32,32,0.01,0.1,4,l2,untied,true,true,false,true,026238992088119306,118.42987326722688,3473.215138128945,42421.38809435163
64,64,0.001,1,3,l2,tied,true,false,true,true,026319427771815285,2.7219076329391028,10592.194693967209,28779.315847520324
128,128,0.0001,0.3,6,l2,untied,true,false,false,false,026462956203662458,741641395169.0714,6.44570299964162e-7,42379.256102583175
128,128,0.001,0.3,2,l2,input_tied,false,true,false,true,026465691707583394,353828425990.1605,6.009132769089426e-8,2.2984580815696283e-7
128,128,0.0001,0.1,8,l2,untied,false,false,false,true,026507910567799775,7901045926145.66,8.22161991810687e-8,42344.53032987384
512,512,0.01,0.01,7,l2,tied,false,false,false,true,026519950327061115,78780871974635.8,1.3361236561590502e-9,3.805495252250498e-9
256,256,0.001,0.1,5,l2,untied,false,true,false,true,026535320204869595,5578737028748.927,2.505429197426447e-8,0.00006708175773771971
32,32,0.001,0.03,1,l2,untied,false,true,true,true,026583123056048708,6438.314567803781,787.2248692753466,42297.952496754995
64,64,0.001,0.1,0,l2,input_tied,false,false,true,false,026721608177251666,3466627231026.7207,3.2256548053232423e-7,42308.977468134406
64,64,0.01,0.1,0,l2,tied,true,false,false,false,02673389625321343,9916510.296077067,4.1480582302000596e-8,4.289611897080818e-7
64,64,0.01,0.01,2,l2,tied,true,false,false,false,026922328303396026,11266244056470.89,4.036784684299362e-9,2.5584581786313754e-8
64,64,0.01,1,2,l2,tied,false,true,true,false,02692296983779885,261.7150639377599,0.0000024546062497088953,0.0002589949994182929
512,512,0.01,0.3,8,l2,untied,false,false,false,true,026965806133431025,449660714267.6048,7.345639407776631e-8,2.3052751418561072e-7
512,512,0.01,0.3,3,l2,tied,true,false,false,false,02697642484436591,2058441.5739181056,1.1917006115005355e-7,0.0000014090498341967544
128,128,0.0001,0.3,1,l2,tied,true,false,true,false,026989781505428523,3.1306499477019822,6331.415326977555,19821.414802365733
512,512,0.001,0.01,0,l2,tied,false,false,false,false,027037749024148017,68729937653997.555,4.425670052651964e-9,42864.273088244714
128,128,0.001,0.1,4,l2,input_tied,false,true,true,false,02704368841372551,1048377602166.7198,7.196601070513125e-8,0.000008659043050446391
512,512,0.01,1,1,l2,tied,true,true,false,true,02705297814164509,1945.3583625300048,4.899140510625123e-7,0.000021522489717331077
32,32,0.01,0.03,2,l2,tied,false,true,true,true,027059630919897826,1355707087.6638155,1.7505833671460174e-8,0.0000032930268710464363
128,128,0.0001,0.3,0,l2,input_tied,true,false,true,true,027073518205019242,19803092577.227627,0.000002692485334336109,707.1116767237211
64,64,0.0001,0.3,3,l2,input_tied,false,true,true,true,027094510621298196,269296339673.47656,3.366384426512768e-7,72.19484669595235
512,512,0.01,0.03,7,l2,input_tied,true,true,true,false,02710777037433887,143409644286.8558,1.1379219966110058e-7,0.01720086460656403
512,512,0.01,0.01,0,l2,untied,false,false,true,false,02715466024848101,24008806781008.688,9.922246801946547e-9,0.004697967430140043
256,256,0.0001,0.03,4,l2,untied,true,true,true,true,02729483698044477,882686130955.2617,4.1379194512957515e-7,42329.44918272077
32,32,0.01,0.01,8,l2,tied,true,false,true,false,027329869008161478,5.2650543327677415,7387.128394348016,26125.133537379166
512,512,0.0001,0.1,1,l2,tied,true,true,false,true,027363347194748644,2069520728415.7437,8.078801960644778e-8,29930.694297607028
32,32,0.001,0.3,4,l2,input_tied,false,true,true,true,027364799687344288,3498738782.4584503,4.2283814001875826e-7,0.00007152822252841044
512,512,0.01,1,3,l2,input_tied,true,false,false,false,0274192588493386,7269.392696873453,7.744484496962374e-7,0.0034011598877722233
32,32,0.01,1,5,l2,tied,false,false,false,false,02752862078506857,180.90637187212386,0.06051461783073202,2.723652552708539
32,32,0.01,1,5,l2,input_tied,false,false,true,true,02757522073611718,443.29793016095135,0.0045087342458752875,0.1794225035118548
512,512,0.0001,0.3,3,l2,tied,false,false,true,false,027583923620890682,746679086561.3052,3.4902852895115373e-7,42750.33338496278
512,512,0.01,0.3,5,l2,untied,false,false,false,true,027594638364577317,337786164714.3842,7.36194571963362e-8,2.1582384101820045e-7
128,128,0.0001,0.03,8,l2,tied,false,true,true,false,02762664172327678,9976986412475.676,3.129512382554487e-8,42385.419823875716
128,128,0.01,0.03,5,l2,untied,true,true,false,false,02765968282588116,8988955449984.316,2.396455367471502e-8,0.004057418954588354
128,128,0.0001,0.03,5,l2,untied,false,false,false,false,027686879029989897,29301857739066.246,2.3499606926966436e-8,42348.31713932099
128,128,0.01,0.01,0,l2,input_tied,false,true,false,true,027702315811372058,69325104828133.766,1.8614521035678656e-9,1.068074295670253e-8
256,256,0.01,0.01,5,l2,tied,true,true,true,false,027735889656544943,51.62803553126213,3996.601803114666,18598.451350640396
256,256,0.0001,0.01,6,l2,tied,false,true,false,true,027738938250126743,55501944216548.15,3.492381495105176e-9,42476.3968895704
512,512,0.001,0.01,2,l2,untied,true,true,true,true,02774684636183511,2281337442678.2183,1.0499799407555532e-7,42341.3315003035
64,64,0.01,1,7,l2,untied,false,false,true,false,02776646355017731,17656485.478167675,0.0000026749553377659066,0.00013420176324985925
64,64,0.001,0.01,4,l2,input_tied,true,false,false,true,027874955399566193,19282650698955.605,1.0131798733304486e-8,12229.648070717936
32,32,0.0001,0.1,4,l2,input_tied,true,true,false,true,02791973920949886,250865280194.8305,1.1522477882558794e-7,1207.517120417308
128,128,0.0001,0.03,1,l2,input_tied,true,true,false,true,02792768660240641,7728808244223.64,4.6585357349114014e-8,42386.77423465881
128,128,0.001,1,5,l2,untied,true,true,false,false,027941933901360683,79534271997.98236,0.0000012575080503085241,0.0005335974723242453
128,128,0.01,0.1,3,l2,input_tied,false,false,true,true,027997296567444097,2034925698578.6165,7.437160909253751e-8,7.200818877793906e-7
512,512,0.0001,0.01,7,l2,untied,true,false,true,false,02810555988604424,2460387586054.1406,1.2000755389236077e-7,42322.85197557603
256,256,0.001,0.3,0,l2,tied,true,true,false,true,028158399160629344,464210429388.38654,1.2544173366424618e-7,0.000003436290047486453
32,32,0.0001,0.01,1,l2,untied,true,false,false,false,028186450772502147,6563638.310247024,4.727444693829776,42375.12200886562
64,64,0.001,0.03,8,l2,untied,false,false,true,true,028257003775347345,12388725321487.041,9.776131326545095e-8,42306.72778525515
32,32,0.01,1,8,l2,tied,true,true,false,false,028263839157732118,22.374234946437635,2.2970191336641106,33.69694388895766
128,128,0.01,0.01,0,l2,input_tied,true,true,false,false,028294777550119887,20214793361739.344,6.402166796695655e-9,0.0000026247799297514065
64,64,0.001,1,8,l2,untied,false,true,false,true,028295733073082086,276396133534.83154,4.215189434915044e-7,0.000015644212706376036
512,512,0.0001,1,2,l2,untied,true,true,true,true,028365926191116886,5547767894.659078,0.000012757492474204461,19.011708380278876
128,128,0.01,0.1,7,l2,untied,false,false,true,true,028377893215678074,1819302567199.808,9.321664617844258e-8,0.0000012720710496323863
256,256,0.001,0.03,4,l2,input_tied,true,false,true,true,028409653115382127,429556358611.6648,1.3513377772049862e-7,14.82672568589291
64,64,0.001,0.3,0,l2,input_tied,false,true,false,false,028462196639371218,177268984076.99817,7.148358394000969e-8,3.335323308263387e-7
32,32,0.0001,0.3,3,l2,tied,false,false,false,false,028486261762075693,80820918560.63377,1.1264409937845242e-7,0.000001017572014238808
64,64,0.01,0.01,3,l2,tied,true,false,false,true,028499514984642427,10069458003322.555,4.132471920211715e-9,3.141446835937965e-8
64,64,0.01,1,4,l2,input_tied,false,true,false,true,02852195739706509,140.345658846829,3.530171294983455e-7,0.0000016844568276841128
128,128,0.0001,0.1,3,l2,untied,true,false,false,false,02853630690906228,2809157358326.37,2.0404878230925804e-7,42402.749013072345
64,64,0.0001,0.03,4,l2,tied,false,true,false,true,02860587299891737,6789592531043.22,8.409251295286482e-9,24465.285471782816
128,128,0.0001,0.03,5,l2,tied,false,false,false,true,028617538599604142,42607157724780.04,1.6133828939463944e-8,42366.827999871995
64,64,0.001,1,2,l2,untied,false,false,false,true,02862819134009309,259595655111.89847,4.2929782414607486e-7,0.000003023279472315462
128,128,0.001,1,8,l2,tied,true,false,true,true,028658345725603884,2.7557787143295864,9392.519344359327,25880.112329672913
64,64,0.001,0.1,7,l2,tied,true,true,true,false,02865977940397868,3.5725514999731116,5836.724281401495,20742.586312763844
128,128,0.0001,0.01,6,l2,tied,true,false,false,false,028780166438895582,38389214709928.85,1.2304159913131297e-8,42369.99432356673
256,256,0.001,0.3,1,l2,input_tied,true,false,false,false,0288712480287312,256743136435.1528,2.1220505662886196e-7,0.00011592859205964798
128,128,0.01,0.1,8,l2,untied,false,false,false,true,028873602598036507,6242195351068.888,2.3575315033417943e-8,6.931003193568814e-8
128,128,0.001,1,5,l2,untied,true,true,true,false,028912083932978727,17429129.95301282,0.0003939416908845829,6643.751158163586
256,256,0.001,0.01,5,l2,untied,true,true,false,true,028968896907883068,23558416040342.5,1.6319163575991885e-8,42399.63593837414
512,512,0.0001,0.03,2,l2,untied,false,false,true,false,028970736037341904,6030169433089.198,5.680917980433916e-8,42304.899145202224
64,64,0.001,0.1,8,l2,tied,true,false,true,true,028996584177666263,3.7077841188697516,5919.044874993342,21729.394774368804
64,64,0.01,0.1,1,l2,tied,false,true,true,false,029026480575149338,151937494.2211831,4.9655642708173466e-8,0.0000012187647308747164
256,256,0.0001,0.3,7,l2,tied,true,false,true,true,02910640687960242,3.4007845073930016,5495.22278747036,18687.87256838802
512,512,0.0001,1,7,l2,tied,false,false,true,true,029141700336851928,150137893821.53564,8.555024392285363e-7,0.0013233851299433842
256,256,0.001,0.03,2,l2,tied,false,false,true,true,0291686786119294,11129414427148.95,3.484177080165328e-8,42584.00187376226
512,512,0.0001,0.3,0,l2,tied,true,false,false,true,029194618910596604,612706046144.8552,1.5822520981877926e-7,0.0006863445105775938
32,32,0.001,0.1,0,l2,input_tied,false,false,true,false,029207090200718655,32.652461597501734,7080.682976338863,42302.55778401629
256,256,0.01,0.03,7,l2,tied,true,false,true,true,02921919843385057,13.354366988075107,4226.377937754529,18692.7737434337
128,128,0.01,0.01,2,l2,tied,true,false,true,true,029231168423013987,8.3263380356816,4272.28691849092,20307.914326889695
128,128,0.001,0.01,8,l2,input_tied,false,true,true,true,029275172734146704,14382760693652.455,9.280254786842779e-9,3203.11451109606
256,256,0.001,1,4,l2,tied,false,true,true,true,029282721009494472,7029198721.791427,6.633714518972298e-7,0.000030269743342842173
256,256,0.001,0.1,6,l2,untied,false,false,true,true,029290345944400942,1699467816426.1426,9.882254414623413e-8,0.000003903414920029812
512,512,0.001,0.03,6,l2,input_tied,true,false,true,false,029293649746185646,392548323803.32916,1.2288869410728605e-7,0.042532671354621895
64,64,0.01,0.3,5,l2,input_tied,false,true,true,true,029313464974296766,2095117394.2906637,2.6911242499626285e-7,0.000013849267559916191
512,512,0.001,0.01,6,l2,untied,true,false,false,true,029364793637537634,19648103080395.86,1.5513160533909576e-8,42474.999098886634
128,128,0.001,0.03,2,l2,tied,false,true,true,false,029383623346259657,8112633000909.735,1.4219913246854196e-8,0.000005437450156126498
32,32,0.0001,0.03,1,l2,tied,false,false,true,true,029420180257630157,59813974877.81958,2.6027075383539638e-8,29.249953747180733
128,128,0.0001,0.03,0,l2,untied,false,true,true,false,029439145340238504,10283495606456.537,6.766362381439544e-8,42306.92693629755
32,32,0.01,0.03,5,l2,tied,true,false,false,true,029443957733056858,2389098527.610534,1.418239614632006e-8,1.003989658020716e-7
32,32,0.01,0.1,6,l2,tied,false,false,false,false,029448271988891328,394.78243784553194,2.424925127351406e-8,9.039712356307837e-8
256,256,0.001,0.1,2,l2,input_tied,true,false,false,true,02945105497495082,1238705653683.6655,6.598170365548834e-8,0.0000440130928703031
256,256,0.001,0.3,2,l2,tied,true,true,true,false,02948958464004292,3.3654485722474057,5452.128900653594,18344.615490619723
64,64,0.01,0.3,4,l2,untied,true,false,false,true,029664592423131575,580631673508.8895,2.988762794871094e-7,0.0004327731886720627
64,64,0.01,1,6,l2,tied,true,false,true,false,029699418664771216,2.689084615415922,10603.175441639645,28490.03856182674
128,128,0.01,1,5,l2,untied,false,true,false,false,029785321080024074,2160807.091173351,3.1086087213584117e-7,0.000004479857428071279
256,256,0.01,0.3,1,l2,untied,true,false,false,true,029799596279947216,285858993336.2227,2.469961881591549e-7,0.001203294809072404
32,32,0.001,0.01,8,l2,untied,false,true,false,true,02982873223158733,360750919402019.5,9.304113701681552e-9,42356.85855229052
256,256,0.001,1,5,l2,untied,true,true,false,true,029917632327420285,91945929484.3649,0.0000010660089340536882,0.0008525392643863161
32,32,0.0001,1,5,l2,tied,false,true,false,true,02992545279483927,79.5373095081907,0.0000013910775439053335,0.000008575233874593379
64,64,0.0001,0.01,6,l2,tied,false,false,false,true,03003269385070273,191700802564504.5,5.690264481822265e-9,42306.135485002764
512,512,0.001,1,6,l2,untied,true,false,true,true,03003847116856062,4756529162.125412,0.000009800441083424076,0.03598302875843605
64,64,0.001,0.3,8,l2,tied,true,false,false,false,030134436895379646,2802497075.5199122,1.8516604005009468e-7,0.0000010699813385222242
256,256,0.001,1,4,l2,tied,true,false,false,true,030135193222212586,34507401371.20454,5.914250026835738e-7,0.000060649622294306066
256,256,0.001,1,6,l2,input_tied,true,false,true,false,03014772448315428,11441777.587449271,0.00001283534007565255,34.13532223509412
512,512,0.01,0.1,0,l2,tied,true,false,false,true,030167937507914022,372253829659.7175,3.679985383063511e-8,7.949169982417774e-7
32,32,0.01,0.01,1,l2,input_tied,false,false,false,false,030180119553438023,164794361193336.28,3.1214242301985773e-9,2.695320591635333e-7
128,128,0.01,0.1,0,l2,untied,false,false,true,false,030247638995586246,1744180984446.8362,9.726444671749413e-8,0.0000031222526353912
128,128,0.001,0.3,8,l2,tied,true,true,true,true,030334324335097085,3.08042667182557,6289.804812444454,19372.733958957753
256,256,0.0001,1,3,l2,tied,true,true,true,true,030342179809541348,2.827919726839998,8219.619479732617,23244.034111069785
128,128,0.0001,1,5,l2,untied,false,true,true,true,03037070056882729,67527452945.42189,0.00000578309298422557,42314.888993018845
64,64,0.0001,0.01,6,l2,untied,false,false,true,false,030459007118727177,40930429658291.28,3.375588719638389e-8,42308.9075383085
512,512,0.0001,0.1,0,l2,input_tied,false,false,true,true,030593509319239875,1949040896865.9343,1.669585074599828e-7,42318.28677103523
32,32,0.01,0.1,5,l2,tied,false,false,true,true,030611503639202398,3823.532944349561,8.050146327190777e-8,0.0000012049794462271305
512,512,0.01,0.1,0,l2,input_tied,true,true,true,false,03064719983151254,931223079.3509021,3.916078892046565e-7,0.03485612477255175
128,128,0.01,0.01,6,l2,tied,false,true,false,false,03066994475575202,55414352774963,1.3200367465767198e-9,6.066932511919453e-9
64,64,0.01,0.01,0,l2,untied,true,false,true,true,030678478244563268,3391827912213.372,2.537934826644669e-7,42376.21467788481
512,512,0.001,1,7,l2,input_tied,false,true,true,true,030791905119923246,763102.8828837544,8.269895919785574e-7,0.00018701511533842535
512,512,0.001,1,3,l2,untied,false,false,true,true,030811676643861863,57204427397.86082,0.0000011247611613483913,0.000025353365232970786
256,256,0.01,0.3,4,l2,untied,true,true,true,true,03085888031291739,10016366186.228762,0.0000021043394212025993,0.18890761727603084
128,128,0.0001,0.01,1,l2,tied,false,true,false,true,03086041793610339,52102155607840.445,2.925099495952398e-9,42394.82154163889
64,64,0.0001,0.3,1,l2,tied,true,false,true,false,03086321063178532,2.893045191142945,7906.522645940125,22873.857962775386
256,256,0.001,0.01,1,l2,untied,false,true,true,false,030947736091986422,22692050643507.945,1.9970245457246882e-8,42327.929550538785
32,32,0.01,0.3,6,l2,tied,true,false,false,false,030965228880140416,1296.6180568504972,2.359057467034916e-7,0.0000011558768000047558
32,32,0.001,0.1,2,l2,input_tied,false,true,true,true,030968495927947703,224343426823.88013,1.0223370483214229e-7,27.69160746610968
512,512,0.0001,1,0,l2,input_tied,false,true,true,false,031089357009698837,45551685990.60382,9.215441750131843e-7,0.002455535576612649
128,128,0.001,0.3,6,l2,input_tied,false,true,false,false,031164781507704853,294054671581.4874,6.394760121336634e-8,3.115433490902024e-7
256,256,0.001,0.1,3,l2,untied,true,false,true,true,03118401818731087,215659312933.5768,7.328664487844004e-7,502.2634747239249
128,128,0.001,0.1,3,l2,tied,true,false,false,true,031203485142968335,2636365318499.6836,4.146894472224068e-8,6.375133388404873e-7
512,512,0.0001,1,0,l2,tied,true,true,true,false,031235799335867176,2.9176674108902145,7216.7253487942235,21055.47519948063
512,512,0.001,0.3,4,l2,tied,false,true,true,false,03130484605167971,271990432535.84995,1.3534978692998645e-7,0.000005876929270644483
256,256,0.001,0.1,3,l2,input_tied,true,true,false,false,031334287737305844,1284782427792.6528,6.633753213326636e-8,0.0001316107870140439
64,64,0.001,0.1,5,l2,tied,false,false,true,false,031452786592703896,4133546732548.179,2.0103359198863467e-7,42345.72386133237
128,128,0.01,0.1,8,l2,input_tied,true,true,false,true,031469916524917596,99587646561.32365,6.654305106845574e-8,0.000012191688684515417
512,512,0.01,0.3,7,l2,untied,true,true,false,true,031487088373276184,246974907527.40533,2.472856725955665e-7,0.020197598406888492
256,256,0.001,0.01,6,l2,tied,false,false,false,true,03148777596564001,87774456939565.69,4.466189196247767e-9,42543.511948637584
32,32,0.0001,0.01,6,l2,input_tied,false,true,false,false,031564934426517866,7319760863111.122,3.376622981217696e-9,14863.693296991125
512,512,0.001,0.3,7,l2,tied,false,false,false,false,031573637780347164,1491637354404.036,4.472173165098832e-8,1.3315704272433512e-7
128,128,0.001,0.3,7,l2,untied,true,false,false,false,031601866580486804,644680839053.3218,2.7568334125345035e-7,0.0005937351263502398
512,512,0.001,0.03,8,l2,untied,true,false,true,true,03162981912702201,718036051954.3369,2.3983384544221607e-7,21010.05547345965
512,512,0.0001,1,6,l2,input_tied,true,true,false,false,03166644664978091,87213544538.23608,8.156828602416168e-7,0.0014453989493612863
128,128,0.0001,1,5,l2,untied,false,false,true,true,03170916578694272,63672196395.302734,0.000005829642243464742,42314.48612508278
64,64,0.01,0.03,4,l2,input_tied,true,false,true,true,03172003642000898,294525270287.39355,2.2621814509469862e-7,469.74226691913117
64,64,0.01,0.3,3,l2,tied,true,false,true,false,03172832441700735,2.9143165624154532,7741.799748519459,22535.98821598798
64,64,0.001,0.3,6,l2,input_tied,false,false,false,false,03173221465632614,3371929099829.202,7.792145195631975e-8,4.5279539689881605e-7
512,512,0.0001,0.1,4,l2,tied,false,true,false,true,0317350439465256,3038054719914.8345,1.8073296636971504e-8,0.00006228684078650907
512,512,0.01,0.1,0,l2,tied,false,true,true,true,03176155371673961,119157625367.27014,4.2449126879801944e-8,0.000002470980017077706
512,512,0.01,0.3,4,l2,input_tied,true,false,true,true,031811198216986525,6992915.500215395,0.000001311646688783128,0.16892408948934165
512,512,0.01,0.03,8,l2,tied,true,false,false,true,03181613137962913,5732430905643.078,1.1276725553319664e-8,6.151269934125344e-7
32,32,0.001,0.03,5,l2,tied,false,true,false,true,0318813006766524,30829116.704924144,4.322679547632889e-9,2.1946154671163896e-8
64,64,0.001,0.1,8,l2,untied,true,true,true,false,031949719538400534,199794617223.444,0.000004197783138248514,42332.11242128372
64,64,0.001,1,2,l2,input_tied,true,true,false,false,03196184820334502,27576273.459089454,0.0000020276592442027806,0.038053153348271314
512,512,0.01,0.01,6,l2,untied,false,true,true,false,03197224138930821,22367391306014.35,8.409427598706397e-9,0.00016993729762322362
32,32,0.001,0.03,6,l2,tied,false,true,false,true,03203049740526809,29652700490.428978,4.981622003788894e-9,4.846612954304524e-8
512,512,0.0001,0.01,4,l2,input_tied,false,false,false,true,032041191328620044,57802412007158.41,6.077853553771417e-9,42379.39496229056
512,512,0.001,0.1,0,l2,input_tied,true,true,false,true,03204830564839112,1135077221062.703,6.531092200305121e-8,0.00019614102075791708
128,128,0.01,0.3,4,l2,untied,false,true,true,true,03214110079596233,439681822241.90704,2.983708269163848e-7,0.0001395839135183433
64,64,0.001,1,2,l2,untied,false,false,false,false,03217247882101404,261475775579.5358,4.4642382742813715e-7,0.000002234598555526917
128,128,0.001,0.3,0,l2,tied,false,false,true,true,032291244798999585,963119741864.9717,1.702959775373454e-7,0.0000017417501682371295
128,128,0.001,0.03,1,l2,input_tied,false,true,false,true,032341577794699705,13554311579785.69,6.278828124085487e-9,5.681686127640231e-7
256,256,0.001,1,4,l2,untied,false,true,false,true,032342101124587685,299023483968.1197,2.9919391251512136e-7,0.0004991624466544515
32,32,0.01,0.03,3,l2,untied,true,true,false,true,0323612967557082,639.3300636006403,1594.5650024672625,42427.61538799471
256,256,0.01,1,4,l2,tied,true,false,true,true,032389169374777316,2.7992198214608384,8134.748448480037,22746.45809319506
256,256,0.001,1,2,l2,untied,false,true,true,false,03244880704946418,76853232410.54218,0.0000011698828483304109,0.00015489886543007693
256,256,0.01,0.1,5,l2,tied,true,true,true,true,03247692409973402,4.208805189361802,4541.202779167355,18787.019138951844
64,64,0.01,0.1,5,l2,untied,true,true,false,true,03248695542097424,3185830722948.47,9.20957936563612e-8,0.014792295311580002
512,512,0.01,1,5,l2,tied,false,false,true,true,032494037542334264,49623772.638676465,5.927289667451447e-7,0.000007905799409240257
32,32,0.001,0.3,4,l2,input_tied,false,false,false,false,03255580223955035,694986286498.8197,8.286386677606118e-7,42352.48367662901
64,64,0.01,1,4,l2,untied,true,true,false,false,032689322601255344,34956411.00797157,0.0000023045502236379254,3.265735435714368
64,64,0.01,1,2,l2,input_tied,true,true,false,false,03269050388930228,1147598.1350879793,0.0000021486638857560138,0.07065579305596024
32,32,0.01,0.03,4,l2,tied,true,true,true,false,03272913598067129,3.944017232682869,8131.509692662851,27306.53739047582
128,128,0.001,1,2,l2,untied,false,false,true,true,03277186279017352,60276202061.03126,0.0000015675623730762019,0.0000353211472661256
128,128,0.001,0.01,0,l2,input_tied,true,true,true,true,032793650767067084,1570984775973.2495,6.770048632732284e-8,9977.517237422871
32,32,0.01,0.1,7,l2,tied,true,false,false,true,03279502660208733,262998.1496552685,7.395921275310643e-8,2.960032732098853e-7
32,32,0.001,1,3,l2,untied,false,true,true,true,032818767096208123,5635.952872232753,0.08637669436274201,409.29661467366844
256,256,0.0001,0.01,4,l2,tied,false,true,false,false,03283497330280705,60337029480879.26,3.687526284321764e-9,42487.97842424088
512,512,0.001,0.1,6,l2,input_tied,false,true,true,false,032859523232380394,540298225845.21405,6.881041580872644e-8,0.000007139460271170895
512,512,0.01,0.3,1,l2,untied,false,true,true,false,032863756864830784,112120647656.37073,2.6134298790343424e-7,0.00006914267748368724
256,256,0.001,0.01,4,l2,untied,true,false,true,false,03289923122229044,2691080798487.493,1.2037997953819806e-7,42337.669979803046
512,512,0.0001,0.1,6,l2,input_tied,false,false,true,true,03290377010534962,1935692082809.492,1.670515732372873e-7,42304.84707827563
64,64,0.001,0.1,0,l2,tied,false,false,true,true,03298227904719886,4142847610820.9814,4.5051403249014635e-7,42328.97964380825
512,512,0.0001,1,6,l2,untied,true,true,false,false,032993943975065276,120620305628.57166,0.0000010354477815678757,0.06859728415993449
256,256,0.01,0.1,1,l2,tied,false,true,false,false,03299421034003425,425172522.4832626,1.4244528445619039e-8,1.0276589001330966e-7
128,128,0.01,0.1,3,l2,untied,false,false,false,true,03305493981076235,6181350854213.739,2.5394740976638928e-8,9.358941621616874e-8
128,128,0.01,1,1,l2,untied,true,true,true,true,03311137718527202,6090720.907027532,0.00014270730347549024,665.409552472781
