embed_size,hidden_size,learning_rate,weight_decay,seed,regularization,embed_config,is_collapsed_hidden,is_tied_hidden,is_collapsed_out,is_symmetric_input,slug,maxRatio,minTrainLoss,minEvalLoss
128,128,0.0001,1e-8,8,l1,tied,false,false,true,false,05542913661623772,77693.00952810622,0.000002318020767267496,0.041966370684577294
128,128,0.01,1e-8,7,l1,tied,false,true,false,false,05546840329434499,51.75794435979853,2.035435938886111e-7,0.000005583736211303244
512,512,0.001,1e-10,4,l1,input_tied,false,false,true,false,055527872637998965,1638241.1616391176,4.040513522096814e-8,0.04194912737522446
64,64,0.001,1e-8,7,l1,tied,false,false,false,false,0555735313625525,326908.13504522486,2.4457438640053944e-7,0.000003877480515392751
512,512,0.001,1e-11,1,l1,input_tied,true,true,false,false,056028581574669056,15835285.60519281,6.494734556157193e-9,0.03478528169653888
512,512,0.0001,1e-7,5,l1,tied,false,true,true,false,05628958455944566,567.4743115461189,0.00000666540083094547,0.00003757332039420846
256,256,0.001,1e-10,0,l1,input_tied,true,false,true,false,0563086180844532,812837.5965474079,7.188419982417655e-8,0.004871463604808074
128,128,0.0001,1e-7,0,l1,input_tied,false,true,false,false,056512468378438596,2326.435118477728,0.0000030396173155980844,0.00004590357982532811
512,512,0.0001,1e-7,5,l1,input_tied,true,true,false,false,05653417175798858,428.60685035189556,0.000008382347547245969,0.00003413409945045721
32,32,0.001,1e-7,6,l1,tied,true,false,false,false,056562925202818914,66.52050222445814,0.000005505306580093719,0.000007836711751215282
64,64,0.001,1e-10,0,l1,input_tied,false,true,true,false,05663658166819352,9543414.791149285,1.7818485055929563e-8,0.028878716617983174
256,256,0.0001,1e-7,8,l1,tied,true,false,true,false,05677347029207802,1.5009369987089634,0.011590053317678041,0.01729317938620681
256,256,0.0001,1e-9,3,l1,tied,true,true,true,false,05716221927303111,1.9261726058579252,0.010119496449883114,0.01851269456231929
32,32,0.0001,1e-7,5,l1,input_tied,false,true,false,false,057190189051237184,1304.9649968918372,0.0000029775392362252145,0.000017788663722052426
64,64,0.0001,1e-9,1,l1,input_tied,true,true,true,false,057221983127806464,157564.211524463,7.397882048488442e-7,0.041907632328602964
512,512,0.01,1e-9,3,l1,input_tied,true,true,true,false,05728337263077632,25416.808680459493,4.7347315937810946e-7,0.000021867175554181627
128,128,0.01,1e-9,7,l1,tied,true,false,true,false,057395104271872666,4.888269851780072,0.009791583398302554,0.0195446138938115
128,128,0.001,1e-10,0,l1,tied,false,false,false,false,05757645704988834,16928650.201983664,1.2708561915013794e-8,0.04194280330371747
512,512,0.001,1e-8,2,l1,tied,false,true,true,false,05775252648763751,4777.594490265842,5.606814075092087e-7,0.000003159335741971142
128,128,0.01,1e-9,6,l1,tied,false,true,false,false,05798219669878368,405038.7682000442,1.5209654587235754e-8,4.4464351466864526e-8
256,256,0.001,1e-9,6,l1,input_tied,true,false,true,false,05811564919127421,65391.4536401595,5.897700333846712e-7,0.004357355865467061
64,64,0.001,1e-10,1,l1,tied,true,false,false,false,05813879266323385,7743612.984843979,6.771882729235539e-9,0.0000018599609440508963
256,256,0.001,1e-8,6,l1,tied,true,true,true,false,05869606517288983,1.7956878578514366,0.01014470872483209,0.017844551585236262
32,32,0.0001,1e-11,8,l1,input_tied,true,false,false,false,0587330205351122,25541403.11214804,3.1790343694623563e-9,0.03938924519661847
256,256,0.0001,1e-10,5,l1,tied,true,false,true,false,058919283513026444,1.9549845497346237,0.010114604183840427,0.01872510586012275
32,32,0.0001,1e-8,7,l1,tied,true,true,true,false,05917309165807483,1.4582071527017766,0.01894863107270386,0.026314321951281975
64,64,0.01,1e-7,4,l1,input_tied,true,true,false,false,05930583652809196,7.55714177455071,0.000007122711567527396,0.000034219057341904126
64,64,0.0001,1e-11,4,l1,input_tied,false,true,false,false,05931318266261343,125736335.43001269,1.0748839506725391e-9,0.041930450118263816
128,128,0.0001,1e-8,4,l1,input_tied,true,true,false,false,059359409171735655,28224.451436429263,9.265377207985078e-7,0.000017053381578046023
64,64,0.01,1e-11,5,l1,input_tied,false,true,true,false,059398536451248374,109731160.02437803,1.6182619157466853e-9,0.04192963431606594
64,64,0.001,1e-8,0,l1,input_tied,false,false,true,false,05951353904275869,99234.46593567453,0.0000010321447355295942,0.0017868189248258799
256,256,0.01,1e-9,0,l1,input_tied,false,true,true,false,05958212556808107,87019.5016035328,6.669313633766099e-8,0.0001175940056896125
32,32,0.0001,1e-10,1,l1,tied,true,false,false,false,05968250932451358,2116354.094024178,9.177616149370767e-9,0.010911528290112925
512,512,0.001,1e-9,2,l1,tied,false,true,true,false,05973655961308533,130893.27628126153,5.388006703924776e-8,0.000002713496122654272
64,64,0.001,1e-7,2,l1,tied,false,true,false,false,06011363385763435,637.8223881051985,0.0000025206552038144604,0.000015584095223170686
512,512,0.001,1e-10,5,l1,tied,false,true,false,false,06013235504838976,2217927.1480925065,2.899181372560982e-9,5.2631492062586584e-8
64,64,0.01,1e-8,8,l1,input_tied,false,true,true,false,06014737289736982,4726.447145761783,7.142075135582758e-7,0.000013297139365522264
32,32,0.01,1e-10,6,l1,tied,false,true,false,false,060214829940185455,692480.4227675636,1.608191684097822e-9,1.6842802344156677e-8
256,256,0.01,1e-8,2,l1,tied,false,true,false,false,06024183503289149,8.072464426294957,1.9815583494639743e-7,4.242455659062953e-7
512,512,0.0001,1e-8,0,l1,tied,true,false,true,false,06032710587625789,1.7458144859411548,0.010297133244222838,0.017946686764025676
32,32,0.001,1e-10,2,l1,input_tied,false,false,true,false,06044495434794017,1018.1350665926642,0.01189026217196698,0.041890843198550284
32,32,0.001,1e-11,6,l1,tied,true,false,true,false,060952528511761805,2.384040403343372,0.017449063768649783,0.026166035895674226
64,64,0.001,1e-8,8,l1,input_tied,false,false,false,false,06097067505445852,220661.22639107745,2.3546953468204417e-7,4.849619112289384e-7
256,256,0.001,1e-10,2,l1,input_tied,true,false,false,false,06105638755190679,2544346.2445114725,1.591295692035203e-8,0.00009112821342182978
32,32,0.0001,1e-8,5,l1,input_tied,false,false,true,false,06112617661420505,217.14203188116338,0.008515232273435319,0.041877589701513084
64,64,0.01,1e-7,2,l1,input_tied,false,false,true,false,061150604411803866,6832.415137328437,0.00001008308919246815,0.000035405286806353546
128,128,0.01,1e-9,1,l1,input_tied,true,true,false,false,06127204572555078,307915.3453803223,5.811191600146512e-8,0.0000013474306375266348
128,128,0.001,1e-7,6,l1,input_tied,true,true,true,false,06131119115948436,322.70826481456885,0.00005628193846149182,0.00025507926519525027
64,64,0.001,1e-7,4,l1,input_tied,true,true,true,false,061365408006816446,415.0088209712417,0.00006035628757227394,0.0004529272250017672
32,32,0.01,1e-10,4,l1,input_tied,false,true,false,false,06159538821258359,6831628.143570975,1.964280952586374e-9,3.976376503263709e-8
128,128,0.01,1e-9,4,l1,input_tied,true,false,true,false,06182222130425785,98312.83562510335,4.2441436246646207e-7,0.0000029770138865960455
64,64,0.001,1e-8,1,l1,input_tied,true,false,true,false,061857092378519773,6766.435296710403,0.000004649428967769569,0.00005431461245740807
256,256,0.01,1e-11,0,l1,tied,true,true,true,false,061861637879467635,92.92432538165208,0.008829465108947004,0.018113631859727038
256,256,0.0001,1e-9,2,l1,input_tied,true,true,true,false,06186747074727661,72401.39938781889,8.257992279856875e-7,0.0074723392332572995
32,32,0.01,1e-9,7,l1,input_tied,false,true,true,false,06191310379906412,481658.19682003884,6.440531478860454e-8,0.000008807887711728364
64,64,0.0001,1e-11,2,l1,tied,true,false,true,false,06195325573476529,1.841555792842556,0.01249134473126911,0.02138423994333266
512,512,0.01,1e-9,5,l1,input_tied,false,true,false,false,06203385773191561,833.1603851860608,2.20683767188161e-8,0.0000013805811171269122
32,32,0.01,1e-11,2,l1,input_tied,true,true,false,false,06207083650843681,46879310.59831091,1.1020791348520035e-9,0.007584728886579949
32,32,0.001,1e-9,4,l1,input_tied,false,false,true,false,0623885903473026,2025610.5413662312,1.3692625778111396e-7,0.004725724286114434
256,256,0.001,1e-11,6,l1,input_tied,true,false,false,false,0625617169560273,29349100.385936394,4.466152761869615e-9,0.04197572716243157
512,512,0.001,1e-11,5,l1,tied,false,true,false,false,06258423181559891,28896911.153026935,1.5182149010586195e-9,0.000021825625833588855
128,128,0.001,1e-9,2,l1,tied,false,false,true,false,06264335866254855,1142320.368190125,1.7198354309614544e-7,0.04201522752992785
64,64,0.001,1e-7,2,l1,input_tied,true,true,true,false,06272759788150817,342.6815147361506,0.00005468991435032561,0.00016543367809138864
256,256,0.001,1e-9,1,l1,input_tied,false,true,false,false,06273063692521641,221822.3193822586,2.593971854956472e-8,0.0000018685002652646893
512,512,0.001,1e-7,2,l1,tied,false,false,true,false,06275968347485883,1151.803005914181,0.00000745308807860057,0.00001858627091057352
64,64,0.001,1e-7,8,l1,input_tied,false,false,true,false,06285685018682119,6526.253170904695,0.000011639657998022456,0.0007511763227748806
64,64,0.001,1e-9,1,l1,tied,true,true,false,false,06288197744704882,183220.7932141222,4.493282822527985e-8,1.0593697140774527e-7
128,128,0.001,1e-10,7,l1,input_tied,false,true,true,false,0628861565501756,4417071.747068144,1.579391976784245e-8,0.0002848439043377684
32,32,0.001,1e-11,7,l1,input_tied,false,false,false,false,06300799854339656,646281701.4624326,1.00399653492572e-9,0.041929853360936416
256,256,0.001,1e-7,1,l1,input_tied,false,true,true,false,06307695103497724,64.66227545926408,0.000008725925367882393,0.00011015570905931584
64,64,0.01,1e-10,3,l1,input_tied,false,true,false,false,06308958402256659,14310718.699594311,2.145845475316712e-9,0.000005415192858997507
256,256,0.0001,1e-10,2,l1,tied,true,false,true,false,0632139377532489,1.9038853781641485,0.01011327294229853,0.018247300922374386
32,32,0.0001,1e-7,2,l1,tied,false,true,true,false,06321904880541318,88.92799085819709,0.000007248453375796097,0.00002521799604557619
64,64,0.0001,1e-10,2,l1,tied,false,false,true,false,0632474357863072,42087140.1921803,3.457203225252019e-8,0.04190936757318379
128,128,0.001,1e-7,3,l1,tied,true,false,true,false,06327940555499512,1.6105717228520855,0.011633322071366733,0.018237740027518178
512,512,0.001,1e-9,2,l1,tied,true,false,true,false,06339471839672695,6.3011760494598175,0.00949006090390833,0.01798944454539981
128,128,0.0001,1e-7,1,l1,input_tied,true,false,false,false,0634389416632809,1672.0781281650673,0.000008537122100408843,0.00005444948128097063
256,256,0.01,1e-7,1,l1,tied,true,false,false,false,063449172184322,2.087740721663178,0.000005052225947665034,0.000008325087143111748
512,512,0.01,1e-7,2,l1,tied,false,true,false,false,06347291702022029,8.777882615209524,0.0000022603669343877637,0.000010614949281298705
512,512,0.0001,1e-8,5,l1,tied,false,true,true,false,06352309298229131,8452.154059515125,6.269604452504662e-7,0.000014545146715484997
32,32,0.0001,1e-7,6,l1,tied,true,true,false,false,06352730424129394,174.56314200935506,0.0000054864508646306655,0.000007950396723601914
128,128,0.001,1e-10,7,l1,input_tied,false,true,false,false,06352965889457085,7539480.29076201,4.522102049976492e-9,0.0000014765417284378457
64,64,0.0001,1e-7,5,l1,tied,false,false,true,false,06379307391295685,11058.459449172899,0.0000240177147998361,0.04191059566138289
128,128,0.0001,1e-10,0,l1,input_tied,true,false,false,false,06380867622402031,5244267.839640502,3.339046871818283e-8,0.041935746628650745
256,256,0.01,1e-10,2,l1,input_tied,false,false,false,false,06383090006417358,9401485.115312824,1.945159010287417e-9,1.3236356556107834e-8
64,64,0.0001,1e-10,8,l1,tied,false,false,true,false,06394261475572915,42523155.56788352,3.6258710115740416e-8,0.04189197977114691
128,128,0.0001,1e-11,5,l1,tied,false,true,true,false,06394812039955189,92796883.95537539,3.1040697319360636e-9,0.04198545319552375
128,128,0.001,1e-11,6,l1,input_tied,false,true,true,false,06395455238783443,51083780.132890634,2.9284219139794784e-9,0.04188914972617884
256,256,0.01,1e-9,5,l1,input_tied,false,true,true,false,06401058614517974,91695.65805819917,6.124677339642348e-8,0.0000013869357650279934
512,512,0.0001,1e-8,6,l1,tied,true,true,true,false,06402256449679655,1.6752300116141847,0.010288528542346041,0.017012018551703187
256,256,0.0001,1e-11,2,l1,tied,false,true,false,false,0640338418933849,60914591.9142296,2.4821312867538237e-9,0.042064660788791564
128,128,0.01,1e-10,7,l1,tied,false,true,false,false,06416700954670962,15142068.078161616,1.5165562021165101e-9,9.493894517633364e-8
32,32,0.0001,1e-10,3,l1,input_tied,true,true,true,false,06418894575672451,531315.8968843633,1.2804051275879176e-7,0.04078345607229294
128,128,0.01,1e-11,8,l1,tied,true,false,false,false,06427690796053209,122113387.07963318,9.565270786078786e-10,0.0004904385947248002
32,32,0.01,1e-10,6,l1,input_tied,true,true,true,false,06430395283055956,665372.2256284135,5.5212652350521584e-8,0.008042188456750126
32,32,0.0001,1e-7,6,l1,input_tied,false,true,false,false,06433362286313893,554.000335548594,0.0000027857566623133312,0.000005569139256991445
128,128,0.001,1e-10,2,l1,input_tied,true,true,true,false,06433688854819963,1274810.098503332,7.207966160083558e-8,0.030550122985331087
64,64,0.0001,1e-9,5,l1,input_tied,true,true,false,false,06437245407553904,834766.1705887424,1.8956755491269371e-7,0.01631503423574047
256,256,0.001,1e-9,5,l1,tied,true,true,false,false,06442089910624405,271503.8628039463,4.934378764845378e-8,2.378119772789646e-7
128,128,0.0001,1e-7,8,l1,tied,true,true,true,false,06464667538503444,1.6022520153288968,0.011724727337876741,0.018631718894628876
64,64,0.01,1e-9,0,l1,tied,true,true,false,false,06464767440075114,510783.650297141,3.9184468898789267e-8,7.797092538754719e-8
512,512,0.0001,1e-8,6,l1,input_tied,true,false,false,false,06465537146043676,6443.9559329317735,8.64165296633268e-7,0.000006506140837746507
512,512,0.0001,1e-11,7,l1,tied,false,true,false,false,06475624367164745,24915696.272791147,4.2497563450739104e-9,0.04222020933763802
32,32,0.0001,1e-11,6,l1,tied,false,true,true,false,06488316508146785,934686.4833442235,1.4476711280219395e-9,0.0013531186356897918
32,32,0.001,1e-8,0,l1,tied,true,true,true,false,06502723879830341,1.9053259612182911,0.017926506080342974,0.026058995412184552
128,128,0.0001,1e-11,8,l1,tied,true,false,true,false,06505994066964649,1.958529352804039,0.010520239746515843,0.019400571694082318
64,64,0.001,1e-7,7,l1,input_tied,true,true,false,false,06539123127943336,747.4176592040993,0.0000069222330549321236,0.000015334605899574897
128,128,0.01,1e-7,6,l1,tied,false,false,true,false,06540696581609518,6467.337186111688,0.000011518484616375374,0.00010574869840228745
128,128,0.01,1e-9,5,l1,input_tied,false,true,true,false,06552175792086645,329658.24746790464,6.322100828575808e-8,0.000047525405544385484
64,64,0.0001,1e-9,2,l1,input_tied,true,true,true,false,0655760552599014,142100.85369627585,7.139962693691475e-7,0.0419057162873072
128,128,0.0001,1e-8,0,l1,tied,false,true,true,false,06563094697491922,51282.08444091093,6.067536814858518e-7,0.00000656955415890715
256,256,0.001,1e-10,4,l1,tied,false,true,false,false,06565873098450681,4651679.100671313,2.9509347379568034e-9,1.993319292638283e-8
512,512,0.001,1e-8,3,l1,input_tied,true,true,false,false,06568522296276902,2889.465888813755,6.289365194333116e-7,0.00000442921546575163
512,512,0.0001,1e-8,8,l1,input_tied,false,false,false,false,06577798269623658,14353.821070786511,3.461421375636401e-7,0.000011277295890443383
64,64,0.0001,1e-11,1,l1,input_tied,true,false,true,false,06580978943435911,3762172.8188634207,4.086860366878842e-8,0.041898174362543984
64,64,0.0001,1e-11,5,l1,input_tied,false,true,true,false,06582016510969557,60212273.06618824,3.548921967878023e-9,0.04188532442557547
256,256,0.0001,1e-11,2,l1,tied,true,true,true,false,06582997205329699,1.8714523993542669,0.01012318696188072,0.018105234498638385
128,128,0.01,1e-9,0,l1,input_tied,false,false,false,false,06587613841793771,1493610.2739512993,2.1455136757856395e-8,0.000007754618885607183
512,512,0.001,1e-8,5,l1,tied,false,false,false,false,06600531251169672,18406.55964904017,1.954145435885339e-7,5.207454114693729e-7
32,32,0.01,1e-9,5,l1,tied,false,true,true,false,0661762550303191,5663.017554897554,4.772816764056425e-8,3.418131615314884e-7
64,64,0.001,1e-11,7,l1,input_tied,false,false,true,false,06619521141865436,263576052.48616305,3.5287707859597116e-9,0.04187773585749692
512,512,0.01,1e-10,4,l1,tied,false,true,true,false,06620607119262423,2660834.297704295,4.828109906296206e-9,1.865718327158947e-7
32,32,0.01,1e-8,0,l1,tied,true,false,true,false,0662175551654669,2.4454182858279077,0.018280451924691406,0.027807271249684927
512,512,0.001,1e-8,3,l1,tied,false,true,true,false,06650714906773325,5367.376036945787,5.587899626686485e-7,0.000008469355394406307
512,512,0.001,1e-11,2,l1,tied,false,false,true,false,06650865690951224,25114764.733044118,7.122264232092973e-9,0.042521309828779476
128,128,0.01,1e-7,7,l1,input_tied,false,false,true,false,06656140010275313,3687.478949885437,0.000020127031263709804,0.04200335494480393
512,512,0.001,1e-7,0,l1,tied,false,true,false,false,06662582677245665,8.227014261364753,0.0000024643808120879567,0.000014662979871422501
32,32,0.01,1e-7,1,l1,tied,false,true,true,false,06664069486211877,3.0890625559398583,0.000006645324181680618,0.000014768480309364372
256,256,0.01,1e-7,7,l1,tied,true,false,true,false,06669597232281288,1.4427342641299108,0.011553634394024003,0.016570921026088408
256,256,0.001,1e-8,7,l1,input_tied,false,true,true,false,06683355602896013,5085.402055451522,7.361763144959062e-7,0.00010584105219287377
64,64,0.01,1e-10,1,l1,input_tied,true,true,true,false,06710851274152008,1917312.1961593132,4.359853034207066e-8,0.0000046372199424189425
32,32,0.0001,1e-10,6,l1,tied,false,true,false,false,06711185371904604,303028.98084933613,3.80784986233187e-9,0.00040013808594667954
64,64,0.01,1e-11,8,l1,tied,false,false,false,false,06722366320176032,976334421.9111863,1.1879325488220589e-9,0.04194429596899029
128,128,0.001,1e-7,3,l1,input_tied,true,false,false,false,06732033569066709,1131.2442236892207,0.000006871471866774141,0.000022057754174247364
32,32,0.0001,1e-9,5,l1,tied,false,true,true,false,06744076840281599,64420.49690785619,9.551904006250482e-8,0.0011781948226184608
128,128,0.0001,1e-8,5,l1,input_tied,false,true,true,false,0674640368688757,25016.844015008668,0.0000011423713430754763,0.0005144256724480466
128,128,0.0001,1e-8,1,l1,input_tied,false,false,false,false,06753577982964709,87823.17917455723,3.870421251802897e-7,0.00020875584270512617
512,512,0.0001,1e-8,5,l1,input_tied,false,true,false,false,06757230821942439,5269.255933053766,2.870063449872396e-7,0.00000191829500128728
64,64,0.001,1e-8,5,l1,tied,false,true,false,false,06763671207338451,28542.97269674118,2.0283616449295625e-7,0.000004189996613636147
512,512,0.0001,1e-8,2,l1,input_tied,false,false,false,false,06765106656865139,18230.671048961707,3.5446528464019075e-7,0.000006098236813310576
128,128,0.001,1e-7,4,l1,tied,true,true,true,false,06795778184921619,1.578498023303942,0.0116241689825116,0.017460767705045222
256,256,0.01,1e-11,2,l1,tied,true,true,false,false,06802201225582627,60112169.0069083,7.517480470402822e-10,0.000006325558445754997
64,64,0.0001,1e-8,3,l1,tied,true,false,true,false,06807346539536707,1.8145487869313695,0.012269315050892788,0.020979962225575334
256,256,0.01,1e-7,0,l1,input_tied,true,false,true,false,06810834875024974,107.70674117737805,0.00005678506504474236,0.00017775051148084277
32,32,0.01,1e-8,3,l1,tied,true,true,true,false,06817400155876585,2.373526945867185,0.017556790140108917,0.026638406081198045
64,64,0.01,1e-11,6,l1,input_tied,false,true,true,false,06824510025165043,104431633.37184684,1.4844393333530205e-9,0.026536602882800953
256,256,0.01,1e-10,1,l1,tied,false,false,true,false,06832294170684872,14964732.453042602,1.58775820515122e-8,0.04260317832904527
512,512,0.001,1e-11,0,l1,input_tied,true,true,true,false,06838847951768046,5362314.075596264,1.1596195481956219e-8,0.04058946904625805
32,32,0.0001,1e-7,0,l1,input_tied,false,false,true,false,06844438009493115,4415.012822789735,0.000016828353497917396,0.0024429950259319076
256,256,0.01,1e-10,0,l1,input_tied,true,true,true,false,06847246464057177,858954.6726799341,5.2132601519972704e-8,0.0020574804673238792
128,128,0.01,1e-8,0,l1,tied,true,true,true,false,06853205460458789,1.9093526909924745,0.010235926337381629,0.018287816261430882
64,64,0.0001,1e-10,6,l1,tied,false,true,false,false,06865696913404318,2668666.101878643,4.890093132537787e-9,0.0008450085002580454
512,512,0.0001,1e-7,6,l1,tied,false,true,true,false,06868767660694419,547.4771353317363,0.000006916613893195552,0.0000245589472702816
256,256,0.001,1e-11,8,l1,input_tied,true,true,false,false,0688730127909154,30761168.088232324,4.563256574848966e-9,0.041985193374028236
32,32,0.001,1e-11,5,l1,tied,false,false,true,false,06887853271788769,34234410.4164959,8.062838032038061e-10,0.024703046554470205
64,64,0.001,1e-7,8,l1,tied,false,true,true,false,06894032881487244,48.34724792462478,0.000006336152836931255,0.000013734192835038081
256,256,0.001,1e-10,5,l1,tied,false,false,true,false,06901453395368184,5603502.179891187,3.2293591868370035e-8,0.042167679363693006
256,256,0.001,1e-9,4,l1,input_tied,false,false,false,false,06902142389966925,571725.9287880432,2.4481787354483195e-8,3.2217366364513955e-7
128,128,0.0001,1e-9,7,l1,tied,true,false,true,false,06922077396978099,1.9267457513144375,0.010478509838138009,0.019003458968989473
128,128,0.01,1e-9,2,l1,input_tied,false,false,false,false,06931877131699171,1673633.7977375134,1.958231837505557e-8,3.3752414464368624e-8
128,128,0.001,1e-10,5,l1,tied,false,true,true,false,0693585705116041,8106014.488915075,1.0649093979868937e-8,0.0008618432433327713
32,32,0.01,1e-7,5,l1,tied,false,true,false,false,06943531496919397,2.8438660769986117,0.000001925688032754999,0.000004722205129854718
256,256,0.001,1e-9,5,l1,tied,true,false,false,false,06947735459187487,273425.13636414113,5.439139329253434e-8,0.0000021813358058478177
256,256,0.001,1e-7,7,l1,tied,true,true,false,false,069516200170616,555.8823437649876,0.000005266685612252367,0.000008847304085896227
512,512,0.01,1e-7,5,l1,input_tied,true,true,true,false,06957234076264196,30.702608775673948,0.00005487748527728819,0.00024048951397170142
32,32,0.01,1e-10,4,l1,tied,false,true,true,false,06960668177517348,21149.300285880432,4.706859615551238e-9,8.611903926039221e-8
64,64,0.01,1e-7,1,l1,tied,false,true,false,false,06965444815025246,6.8159082975128475,0.000002235460791154851,0.000011401917226894348
256,256,0.0001,1e-9,6,l1,input_tied,false,false,true,false,06992852130318272,256187.41173314775,4.948700120932399e-7,0.04189535292676243
512,512,0.01,1e-10,1,l1,tied,true,true,true,false,07005539707288388,188.63036360891027,0.00721783548875111,0.018127888145155556
64,64,0.001,1e-10,6,l1,input_tied,true,true,false,false,07005586252006823,7998777.175376496,1.6806285981093947e-8,0.013073159541894539
128,128,0.0001,1e-9,0,l1,input_tied,false,true,false,false,07018498042472676,630306.3089987442,6.032391445292413e-8,0.00000597756371838329
64,64,0.0001,1e-9,6,l1,tied,true,false,true,false,0702100336398388,1.9671826516106024,0.01237240188816517,0.0222596765885426
32,32,0.01,1e-7,3,l1,input_tied,true,true,true,false,07030330030205989,126.86492115642687,0.00006033625349958181,0.0003959832520249448
256,256,0.01,1e-9,6,l1,tied,true,true,true,false,0703150058308486,28.589403301875386,0.008800488594755447,0.017592349475544444
32,32,0.001,1e-11,5,l1,input_tied,false,true,true,false,07032210785829751,21624338.99840561,1.014352839990196e-9,0.01829427035756759
512,512,0.0001,1e-8,7,l1,tied,false,false,true,false,07039560531430922,15992.461816494097,7.884894036165432e-7,0.00000604840844867412
256,256,0.01,1e-10,2,l1,input_tied,true,false,true,false,07043066023958566,885789.2371654568,5.27789059192427e-8,0.0041266913298294424
512,512,0.0001,1e-8,8,l1,tied,true,true,true,false,0704377056026334,1.7305240088856848,0.010302675977838304,0.017806589204791418
256,256,0.0001,1e-9,7,l1,tied,false,true,false,false,07071633885017625,359997.7722821353,3.481292757982633e-8,3.255874301221329e-7
64,64,0.001,1e-8,0,l1,tied,false,true,true,false,07073622779988253,35868.10389566867,6.127342545018575e-7,0.00007228641914928286
256,256,0.001,1e-7,7,l1,input_tied,false,false,true,false,07084043204211776,1477.2606934562955,0.00000942720765647186,0.00003449477591874325
256,256,0.01,1e-7,1,l1,tied,false,false,false,false,07084632581242445,2.3439077328456137,0.0000021606246339181045,0.000003091962954258775
64,64,0.01,1e-8,1,l1,tied,false,true,false,false,07085307816691522,5.811039310594816,1.9089136107574542e-7,7.179168336189715e-7
256,256,0.001,1e-8,4,l1,tied,true,true,false,false,07087075787508501,17710.30907570625,4.75974742700701e-7,9.498878383721205e-7
32,32,0.01,1e-10,8,l1,input_tied,true,false,true,false,07089666832023755,860473.885471084,6.115653710876472e-8,0.015140118076704437
64,64,0.001,1e-10,2,l1,input_tied,false,false,true,false,07089964899931034,19907166.308229994,3.5715051179759376e-8,0.04188727261022236
512,512,0.001,1e-9,8,l1,tied,true,false,true,false,07093109139531184,5.6599403521916845,0.009578063938407908,0.018618065583419136
512,512,0.001,1e-11,6,l1,input_tied,true,false,false,false,07097578214782108,16169921.440751404,6.810294284934223e-9,0.04204129056916168
64,64,0.01,1e-8,3,l1,tied,true,true,true,false,07110717938901112,2.6128416753544945,0.010995771438058537,0.020956291296368737
512,512,0.0001,1e-10,2,l1,input_tied,true,false,false,false,07123193516727344,1375182.2454665534,7.650837755581713e-8,0.04194959482128468
64,64,0.001,1e-8,4,l1,tied,false,false,false,false,07142218677140366,277845.83976693614,1.8861117758794177e-7,4.0271299957527424e-7
64,64,0.01,1e-8,2,l1,tied,true,false,false,false,07145560506700765,20.517802622553333,4.6252561644485697e-7,7.609963044776669e-7
32,32,0.01,1e-8,1,l1,tied,false,true,true,false,07157196243046282,147.97555505079524,5.391664647466904e-7,0.0000014528316577619562
512,512,0.0001,1e-9,2,l1,input_tied,true,true,true,false,07162416465142973,48025.675501197074,7.457786982601151e-7,0.0030522441192582287
512,512,0.001,1e-7,1,l1,input_tied,false,true,true,false,0717234542474594,178.4382701654806,0.000010003781560847865,0.0009950198926146402
256,256,0.0001,1e-8,3,l1,input_tied,true,true,true,false,0717303868507514,5757.146739207146,0.000006387293408510362,0.005284049992195679
128,128,0.01,1e-9,6,l1,tied,false,false,false,false,07173402488729197,1365381.1772419626,1.6873837936537864e-8,7.47714235589037e-8
128,128,0.001,1e-7,4,l1,input_tied,false,true,true,false,07175319482419507,647.522729369328,0.000008880476982720753,0.0001672295432572913
256,256,0.01,1e-7,5,l1,tied,true,true,false,false,07196985525805089,1.7263730884881163,0.00000524228272537471,0.000008363994725494765
128,128,0.0001,1e-9,3,l1,tied,false,false,false,false,07208957720195819,1280746.2876316956,1.473754452739596e-7,0.041952026096976805
32,32,0.01,1e-10,0,l1,tied,true,true,true,false,07211172934081223,4.677104976560384,0.017367691711617516,0.02669908940893006
128,128,0.001,1e-9,5,l1,input_tied,false,false,true,false,07218478653594751,641817.5052378784,2.5300247745484085e-7,0.04191851462225936
256,256,0.01,1e-8,7,l1,input_tied,true,false,true,false,07219001741850029,923.4549834435501,0.0000051052230313218506,0.000037893961021487356
512,512,0.001,1e-9,6,l1,input_tied,false,false,false,false,07219850358897006,331046.5199451594,2.5057624422311716e-8,6.196403295357594e-7
512,512,0.01,1e-9,2,l1,tied,false,false,false,false,07231871634613829,349428.86886035017,1.5684995194247845e-8,2.237922587530483e-8
512,512,0.001,1e-10,3,l1,input_tied,false,true,false,false,07232422578046227,1889320.8752468245,5.479838896193758e-9,0.000006703169248883509
32,32,0.01,1e-7,2,l1,tied,true,false,true,false,07238162710125762,1.4353933908888554,0.01933584699630687,0.02667399460472262
256,256,0.001,1e-11,5,l1,tied,false,true,false,false,07240042818053916,62883720.859255634,1.652343572203648e-9,0.011839780797664536
64,64,0.001,1e-8,2,l1,tied,true,false,true,false,0725244889854052,2.6023483947053085,0.010940137973476767,0.02107364960673239
128,128,0.01,1e-8,2,l1,input_tied,true,false,true,false,07260829867910912,1904.8701904803252,0.0000050400211882452535,0.000029492855534978864
