embed_size,hidden_size,learning_rate,weight_decay,seed,regularization,embed_config,is_collapsed_hidden,is_tied_hidden,is_collapsed_out,is_symmetric_input,slug,maxRatio,minTrainLoss,minEvalLoss
256,256,0.01,0.3,5,l2,input_tied,false,false,true,false,0016108496151401308,170030.4671046522,2.840718415940799e-7,7.127148589679633e-7
128,128,0.001,0.03,7,l2,tied,true,true,false,false,0017441873000809682,4866773.681497961,1.6479149190986295e-8,2.301412356023259e-7
64,64,0.001,0.01,7,l2,input_tied,true,false,true,false,0018483438031139388,644743.658965302,1.0399695277525007e-7,0.02169693105133587
256,256,0.01,0.03,8,l2,input_tied,false,true,true,false,001994275994025241,2559163.301437963,2.3534667579367282e-8,2.2595806351435439e-7
32,32,0.001,0.03,3,l2,input_tied,true,false,true,false,0020201788251622554,56362.744678826384,5.533303545412975e-7,0.006065095808663964
128,128,0.001,0.3,8,l2,tied,true,false,false,false,002026104526021144,222478.82035117585,1.6386036908558974e-7,4.3386369852793156e-7
512,512,0.01,1,0,l2,input_tied,true,true,true,false,002123011542143116,35.773712549502655,0.000005463240213150539,0.0001827194407610376
64,64,0.01,0.03,6,l2,input_tied,false,false,true,false,002171709957747292,5066288.456345754,2.997935761129561e-8,8.090763931080108e-8
512,512,0.0001,0.1,6,l2,tied,true,true,false,false,002223869689521152,853708.9139094233,9.929093467362886e-8,0.023643015497988508
32,32,0.01,0.1,7,l2,input_tied,false,false,true,false,0023362849865082858,32.188659947961916,0.011223182637545482,0.04190830554848389
64,64,0.001,0.1,3,l2,input_tied,false,true,true,false,002358839514536304,540900.8128635568,9.429806748519472e-8,7.936348908779301e-7
64,64,0.001,0.1,7,l2,tied,false,false,true,false,002391103708310416,1522666.9687071207,1.5334379642570065e-7,0.027628016775450355
512,512,0.01,0.1,4,l2,tied,false,false,true,false,002551593562312049,983902.912636482,5.474579978963473e-8,1.6433571308085897e-7
512,512,0.01,1,7,l2,input_tied,false,true,false,false,0026528581845701726,2.0479916326721233,3.243881759964063e-7,6.445954323432454e-7
256,256,0.01,0.1,5,l2,tied,true,true,true,false,00265700557980042,1.6171593937705178,0.010840985066614956,0.01744133427207528
256,256,0.0001,0.1,0,l2,tied,true,false,true,false,0027241641596004174,1.7254094987247595,0.010865561691479767,0.01869974921527442
64,64,0.001,0.1,8,l2,tied,false,false,true,false,002816541426651553,1582529.1310915297,5.633879041794449e-7,0.04190338666632809
128,128,0.01,0.3,2,l2,tied,false,false,false,false,002942784949495292,831616.7577073042,6.400737855102685e-8,7.416746279409036e-8
128,128,0.001,0.3,7,l2,tied,false,false,false,false,0029557473461780948,964086.8218016034,6.272336967987544e-8,7.373357330960438e-8
256,256,0.01,0.3,8,l2,input_tied,true,false,true,false,0029984817235373384,929.677510538381,0.0000013724950976724854,0.00007670544851769502
64,64,0.0001,0.3,8,l2,input_tied,true,false,false,false,003115797828817768,135248.407362871,3.496835396773625e-7,0.000018690701703270307
32,32,0.0001,1,2,l2,input_tied,true,false,true,false,0031174176838724144,1.659991393807843,0.00928681374619078,0.01485193390752953
256,256,0.0001,0.01,8,l2,tied,false,true,true,false,003133099643957582,13120687.722833335,1.4269817252454985e-8,0.04212040734682876
64,64,0.001,0.03,2,l2,input_tied,false,false,false,false,0031802417200590405,19821101.682322595,3.014740349424788e-8,0.041936578154188366
512,512,0.001,0.01,8,l2,input_tied,false,false,true,false,003625281283694215,9632058.375492753,1.9979579673911353e-8,0.04195802054546908
32,32,0.001,0.3,5,l2,input_tied,true,false,false,false,003652358427568503,6986.981393739971,4.805407618479649e-7,0.000013037865844817824
256,256,0.0001,0.01,5,l2,input_tied,false,false,false,false,0036946233390970917,31051475.0076766,8.852459161068264e-9,0.041946894466620574
128,128,0.01,0.1,8,l2,input_tied,true,true,true,false,003697853625321268,46329.59066362613,5.149444134951625e-7,0.00015005754546602016
64,64,0.0001,0.03,5,l2,tied,true,false,false,false,0037437259352470775,2068020.6509746718,2.9080512164860184e-8,0.02200866467461911
512,512,0.0001,0.3,7,l2,input_tied,false,false,false,false,003798406791605924,586105.8418849503,1.397828902187491e-7,0.0001438158519661451
512,512,0.0001,0.03,3,l2,tied,true,true,true,false,0038584067618444573,1.856329656824015,0.01013280954393762,0.018362470361519456
32,32,0.01,0.1,1,l2,input_tied,true,false,true,false,0038952098976904326,2451.433210579994,0.0000016151164181208314,0.0011290998073267538
64,64,0.0001,0.3,4,l2,input_tied,true,false,false,false,003901268260005031,131102.71928773902,3.4425279522368383e-7,0.0000038613000108205755
512,512,0.001,0.1,3,l2,tied,false,false,false,false,003951072260663602,2441425.494474777,1.853263078573662e-8,2.1789332461078078e-8
512,512,0.01,0.03,2,l2,tied,true,true,true,false,004050129191401464,11.71951416856044,0.009062682936478614,0.018535245159935702
256,256,0.01,0.03,0,l2,tied,false,true,true,false,004472508397408648,3727754.385603074,1.495503276693745e-8,1.536943826066785e-7
256,256,0.0001,1,1,l2,tied,true,true,true,false,004547450296766176,1.2170148780216152,0.01906482316819101,0.023196680259780958
32,32,0.001,0.3,7,l2,input_tied,false,true,true,false,004576383692203478,21897.726077982425,4.1675772243469877e-7,0.000001242793934842343
256,256,0.01,0.03,5,l2,input_tied,false,true,false,false,0046112359109478085,6911886.048189409,7.55150204095476e-9,1.4108121036331708e-8
128,128,0.0001,0.3,7,l2,input_tied,true,true,false,false,004928403960925087,190963.977652576,2.9534259686937984e-7,0.0000031014674313621875
64,64,0.001,1,5,l2,input_tied,true,true,true,false,004991781688061803,19.581760996862826,0.00025558293014677625,0.004952292824058558
64,64,0.001,0.01,1,l2,input_tied,true,true,false,false,00514088780030908,6969875.141502628,1.2245050871104971e-8,0.0046568549016470775
256,256,0.001,0.3,8,l2,input_tied,true,true,false,false,005145143671137498,139347.50540809677,2.5331392368549786e-7,0.000001403998928844637
64,64,0.001,1,7,l2,input_tied,false,false,false,false,005273173528706265,102306.64564900429,4.923177967223235e-7,6.558686687573634e-7
512,512,0.0001,1,2,l2,input_tied,true,false,true,false,005284251550435215,3601.2759791959334,0.000005598725720706794,0.00017074621020026387
64,64,0.01,0.1,8,l2,input_tied,false,false,false,false,005366323932930017,4131573.2083394774,2.9501671028445953e-8,3.4763704725973216e-8
512,512,0.0001,0.01,6,l2,tied,true,false,false,false,0054736500230824214,10362644.911966307,1.3391367924786319e-8,0.04231625698881751
128,128,0.001,0.03,6,l2,input_tied,true,false,false,false,005542952674922441,2735787.9476829795,2.4433631091824066e-8,4.60371771723999e-7
256,256,0.01,0.3,4,l2,input_tied,true,true,false,false,0055565014935741175,658.680873704061,2.53431008074461e-7,0.000002061919302819302
256,256,0.001,1,3,l2,input_tied,false,false,true,false,005648930512144434,36501.539931056155,0.0000011557973153210013,0.000004130878675214183
32,32,0.01,1,2,l2,input_tied,true,true,true,false,005740857828368862,1.6609065813829766,0.010140622441111712,0.016345795973334094
128,128,0.0001,0.01,5,l2,input_tied,true,true,false,false,005864826956666125,9940585.995775085,1.7675091191509885e-8,0.04195298240244128
128,128,0.0001,0.3,3,l2,tied,false,false,true,false,006071776243782967,386170.5720484075,7.094436412228422e-7,0.041972679581063106
64,64,0.001,0.03,6,l2,input_tied,false,true,false,false,006250718306085479,11480708.542863922,7.816958044223992e-9,1.2789856635331997e-8
128,128,0.0001,0.01,5,l2,tied,true,true,false,false,006428698467514926,15627932.55850929,1.577089931994234e-8,0.04195854614286652
256,256,0.0001,0.3,5,l2,tied,false,true,false,false,006771177628229985,584675.2341387859,6.091247221185412e-8,9.635695312812667e-8
128,128,0.001,0.01,3,l2,tied,true,false,false,false,006784619102435552,15339738.015426317,9.440133062206991e-9,0.02425945369745705
256,256,0.0001,0.3,4,l2,input_tied,false,true,true,false,006850639252935498,168414.0497056595,3.014807272982437e-7,0.000011184550048512241
64,64,0.001,1,6,l2,input_tied,false,false,true,false,0070146030000668436,9009.54769834217,0.000001913736875986913,0.000005244950338648248
64,64,0.01,0.03,8,l2,input_tied,true,true,false,false,00707197239034385,1577594.7812638388,2.4695152769900214e-8,1.544507245223588e-7
512,512,0.01,0.3,1,l2,input_tied,false,true,true,false,007086276955624249,735.1197118538687,2.512220191669547e-7,0.0000027806821255564542
128,128,0.0001,0.01,5,l2,tied,false,true,true,false,007155993505866709,14721175.665600898,1.3531601728505653e-8,0.04197707978912437
64,64,0.01,1,4,l2,tied,false,false,false,false,007198763942523723,1.236184559503912,2.950407785766913e-7,3.454522933427543e-7
64,64,0.01,0.01,8,l2,input_tied,true,false,false,false,00725342979057042,9595886.500384929,8.117372186765938e-9,9.701310961153614e-8
512,512,0.0001,0.01,5,l2,input_tied,true,false,false,false,007380304846882679,7635648.259438293,1.765380315866829e-8,0.04199053236952697
128,128,0.01,0.01,3,l2,input_tied,false,true,false,false,007398941168193396,30537614.77109462,2.602700375296652e-9,8.195785305165915e-9
256,256,0.0001,1,6,l2,tied,false,true,false,false,007560687701905655,101924.7462669323,2.268069921317293e-7,3.276809359969202e-7
32,32,0.001,0.3,2,l2,input_tied,true,true,false,false,007753686773220747,16310.12390294493,4.420777575620172e-7,0.000006476462460540544
512,512,0.01,0.1,6,l2,tied,true,false,false,false,008000607274584959,630484.7881141247,4.495602825017538e-8,1.4806473902084495e-7
512,512,0.001,0.03,0,l2,input_tied,false,true,true,false,008052592106322809,1861977.7682053132,2.5042012123776078e-8,6.074579730937252e-7
64,64,0.001,0.01,6,l2,tied,false,true,true,false,008053838764448318,3793677.4129300592,6.830359204840098e-9,0.000006830986908330489
512,512,0.0001,0.3,4,l2,input_tied,true,true,false,false,0081242574510203,182697.69473034018,2.664083619645473e-7,0.0000025573114842604277
64,64,0.0001,0.01,0,l2,input_tied,true,true,false,false,00814817264862,7759597.527804638,1.6052684411915547e-8,0.04194571991767646
512,512,0.001,0.03,1,l2,input_tied,true,true,false,false,008176520589355474,2217349.18482973,2.3717919805065335e-8,4.436979520543273e-7
512,512,0.01,0.3,4,l2,input_tied,false,true,true,false,008215187813902625,477.9268777598932,2.5747144755025833e-7,0.0000017391274487885308
512,512,0.001,0.1,3,l2,tied,true,false,true,false,008456815803745354,1.6667382209179382,0.0105235368391402,0.017278347809608796
512,512,0.01,0.3,5,l2,tied,true,true,false,false,008558089198228647,9438.545632556483,1.4329503893856014e-7,5.070880956543217e-7
64,64,0.001,1,3,l2,input_tied,true,true,false,false,008686306554738121,1421.1777617197708,0.0000018540064640774312,0.000015644575931167897
64,64,0.001,0.3,1,l2,input_tied,true,false,true,false,008819512524586348,5825.308176814734,0.0000030344211263252474,0.0007007104113494044
256,256,0.0001,0.3,0,l2,tied,true,false,true,false,008899233312944954,1.4283990718628428,0.012937920747640285,0.0184805139877644
64,64,0.001,0.1,5,l2,tied,true,false,true,false,008910255956901092,1.4883416195904318,0.013629968999936026,0.020202948588558114
512,512,0.01,0.03,5,l2,tied,true,false,false,false,009072207316965786,3103187.0294038467,1.3610659998610654e-8,5.150934977839424e-8
128,128,0.01,1,5,l2,tied,true,true,false,false,009081407263977104,8.342939883675495,8.782517881970996e-7,0.000002473867208115796
64,64,0.001,0.1,5,l2,input_tied,true,false,true,false,009087935912270195,40249.595874637496,7.92402319189773e-7,0.0010216603371925254
32,32,0.01,0.01,5,l2,input_tied,true,true,true,false,009134860317657534,217423.79201281193,1.459074072776662e-7,0.002083024116806697
512,512,0.0001,1,0,l2,tied,true,false,true,false,00916662799587753,1.243533962860394,0.016852637960989778,0.020951344338405665
512,512,0.001,0.3,3,l2,input_tied,false,false,false,false,009184963712873029,550559.1227531469,8.54315494076295e-8,9.774177235426883e-8
256,256,0.0001,0.3,0,l2,input_tied,true,true,true,false,00919439340118855,20366.88413556208,0.0000015644759888271083,0.00026513310735084926
256,256,0.0001,0.03,6,l2,tied,true,true,false,false,009252842428377872,3970998.9637149726,4.1721819517097355e-8,0.04211523231088941
256,256,0.01,0.3,0,l2,input_tied,false,false,true,false,009479201997360298,167758.5806928526,2.85359403643095e-7,0.0000012393016993097255
64,64,0.01,0.01,4,l2,input_tied,false,false,true,false,009519585948684295,18600289.091689333,3.4691036789467147e-8,0.04193147393541747
256,256,0.001,0.01,3,l2,input_tied,true,false,true,false,00953297912042017,964030.7484329592,5.408516624188742e-8,0.0024962409554200836
64,64,0.001,1,2,l2,input_tied,false,false,true,false,009768291901264825,9646.278458760955,0.0000018804554218850194,0.000004932430674451415
512,512,0.001,0.1,6,l2,input_tied,true,true,false,false,009852067214408566,576710.0704747266,7.880740005518362e-8,5.797731852153342e-7
32,32,0.0001,1,5,l2,input_tied,false,true,false,false,009860761120298656,627.7164071069637,7.533231568495593e-7,0.0000013173592009513917
512,512,0.01,0.01,4,l2,tied,true,false,false,false,009912300360079618,11582753.792418499,4.3768230461671055e-9,1.4814487601112569e-8
128,128,0.01,0.03,1,l2,tied,true,false,true,false,009955452218455396,1.8025304337924435,0.010369153576708435,0.01824057549117517
256,256,0.001,0.3,3,l2,tied,false,false,false,false,009960590166404826,751381.5186825873,6.0691911690787e-8,7.138878176289836e-8
128,128,0.01,0.01,0,l2,input_tied,true,false,false,false,010012631790104587,10336545.568976343,7.532884472763573e-9,5.9592480813275074e-8
512,512,0.01,0.03,7,l2,tied,true,false,true,false,010236908025369917,13.066131672143133,0.008919742216882997,0.018069084460959232
128,128,0.01,0.3,1,l2,input_tied,false,true,false,false,010237375560601558,200.7379787517953,9.208518167954889e-8,1.566485373102423e-7
256,256,0.01,0.01,3,l2,tied,false,false,false,false,010304152925345922,46265338.13597165,1.7073371333021392e-9,2.090281103564747e-9
256,256,0.01,0.01,0,l2,tied,false,true,false,false,010424166037072413,31606623.49917084,1.698962936020886e-9,2.907643718884085e-9
64,64,0.001,0.1,5,l2,tied,false,true,false,false,010497942603703403,825113.8727373321,2.0856584440828873e-8,3.153406948290874e-8
32,32,0.001,0.1,2,l2,input_tied,false,false,true,false,010519130875092708,39.570852074007604,0.01089902869477107,0.041891192917876754
64,64,0.01,0.03,4,l2,tied,true,true,false,false,01053678273749481,1051552.6126857908,1.4850977487703463e-8,2.9483221772643884e-8
512,512,0.001,0.03,8,l2,tied,false,true,true,false,010617151051316553,3099692.065153534,1.69573882418075e-8,6.948772473414582e-7
64,64,0.01,0.01,5,l2,input_tied,true,false,false,false,01080120457790501,9325451.469249165,7.972531685665778e-9,7.030358594281412e-8
64,64,0.01,0.3,1,l2,input_tied,true,true,false,false,010826484015267201,2339.8123361312887,2.9623995559816064e-7,0.0000010956581771094917
64,64,0.0001,1,7,l2,input_tied,true,false,false,false,011060611579406299,3716.4173400065065,0.0000018954537589431401,0.000011725266379452363
128,128,0.0001,1,5,l2,tied,true,true,true,false,011143948057609765,1.1726818209657373,0.021515127380292525,0.025211807206713663
64,64,0.01,1,3,l2,input_tied,true,false,true,false,011228360711583396,22.137088561111234,0.00020639741590541109,0.0038455673706249884
128,128,0.001,0.03,8,l2,input_tied,false,true,true,false,011245997226888793,2550094.265715788,2.6540784855159153e-8,0.0000016058870781628553
128,128,0.001,0.03,5,l2,input_tied,true,true,true,false,011299673039612323,283477.4353127972,1.699447598820897e-7,0.0007633407884867182
128,128,0.0001,0.03,3,l2,input_tied,false,false,true,false,011326909027170928,4063843.726006032,8.491160748511467e-8,0.041886048716107224
256,256,0.001,0.03,1,l2,tied,true,true,true,false,01134825861407629,1.8116925739523784,0.010011503234170945,0.01768417698995012
32,32,0.0001,0.1,6,l2,tied,true,false,true,false,011353307972435611,1.275119233505424,0.02075476693925008,0.02643857343011197
32,32,0.0001,0.1,1,l2,input_tied,false,false,true,false,011396720281990569,413660.38740052574,4.486939616006643e-7,0.041874425026988064
32,32,0.01,0.3,0,l2,input_tied,true,false,true,false,011569797404235471,135.25820559607718,0.000011767406782699402,0.0010376458732446303
512,512,0.0001,0.01,4,l2,tied,false,false,true,false,011612487643346325,12991890.352418538,1.540336940083365e-8,0.042406873392190965
256,256,0.001,0.3,4,l2,tied,true,false,true,false,011669088472357259,1.3960341757534511,0.012838608394738837,0.017915130460367922
512,512,0.0001,0.03,5,l2,tied,true,false,false,false,011860293533298538,3239374.567314734,3.9180958750279793e-8,0.04235627431838178
128,128,0.0001,0.03,3,l2,input_tied,true,true,false,false,011862285890821278,3013679.8744937675,5.144125816603911e-8,0.04195698005862009
128,128,0.01,0.3,3,l2,input_tied,true,false,true,false,012104190452134511,2440.8719914913863,0.000001796241692314603,0.000201232892174625
32,32,0.001,0.03,5,l2,tied,false,false,false,false,012163243010013036,1460186.5294264555,7.672110342264533e-9,1.2172574622536024e-8
64,64,0.01,0.3,3,l2,tied,true,false,false,false,012227117324323689,8.129515235866371,2.0871330654864656e-7,3.8468469656891007e-7
32,32,0.01,0.1,6,l2,input_tied,false,true,true,false,012297413406734292,55118.21412628201,9.85871602642403e-8,5.487181421613201e-7
64,64,0.001,0.03,1,l2,tied,false,false,false,false,01243136246185561,27369914.978479475,2.7839192995372617e-8,0.04190721105840359
512,512,0.0001,1,2,l2,tied,true,true,false,false,012493974426035948,51230.7601595152,6.077438918106476e-7,0.000002440275144458925
512,512,0.001,1,3,l2,tied,false,true,true,false,01251474398699115,32211.830130545637,6.568190497692445e-7,0.000002615564748711007
512,512,0.0001,0.1,1,l2,tied,false,false,false,false,012548865792542663,2458455.0078852572,6.40033416641581e-8,0.042276417171264236
128,128,0.01,1,5,l2,tied,true,false,false,false,012616557460370048,4.860563197880241,9.023167523817339e-7,0.000002536059105929722
512,512,0.01,0.1,1,l2,tied,false,true,false,false,012770349775940049,602448.0152712058,1.867528249074839e-8,2.9369314618102716e-8
64,64,0.01,0.3,0,l2,tied,false,true,false,false,012821272431297825,1.5576830718371724,7.013531820754238e-8,8.957327542492825e-8
256,256,0.0001,0.1,4,l2,tied,false,false,true,false,01284150306887133,1284791.573833492,1.7167608531129464e-7,0.042129910740079025
512,512,0.001,0.1,2,l2,tied,true,true,false,false,013016947986518423,795292.6668052591,4.789143724879671e-8,1.3120965088636738e-7
512,512,0.0001,0.01,8,l2,tied,true,false,true,false,013047387883062478,1.9079827467621022,0.010052021498366684,0.018551457924813625
128,128,0.01,1,2,l2,input_tied,false,true,true,false,013103545583186937,11.302073936149323,0.0000012610469714054553,0.000007167016997886476
128,128,0.001,0.1,6,l2,input_tied,false,true,false,false,013270906610594269,1682436.2405113706,2.556336990156934e-8,3.597739553858833e-8
256,256,0.001,1,5,l2,input_tied,false,true,true,false,013312150950834822,11308.83292461922,0.0000010709202513640275,0.000007775742414061288
128,128,0.0001,0.03,7,l2,input_tied,true,true,true,false,013537834779261293,370326.45744550496,3.030034049767738e-7,0.041913500365197295
256,256,0.001,0.1,2,l2,input_tied,true,false,true,false,01355375569028261,79506.12151201571,4.205182152293969e-7,0.000032428899417005095
32,32,0.001,1,2,l2,tied,true,true,true,false,0135545890446358,1.128543301570911,0.028549532422687523,0.032217887494409916
64,64,0.01,0.03,2,l2,tied,false,false,true,false,013722440496413468,7248552.17644019,1.1783835655283244e-7,0.04195566304122111
64,64,0.0001,0.1,2,l2,input_tied,false,false,false,false,013736964988398381,5189505.983576897,1.375862802264e-7,0.04192434343748241
256,256,0.01,0.1,8,l2,input_tied,true,false,false,false,01389740745676682,395546.08818416274,7.926615213292059e-8,6.783592845567613e-7
512,512,0.0001,0.1,8,l2,tied,true,true,false,false,01401268667644151,865496.061233759,1.0263575930338558e-7,0.03175049880858351
256,256,0.01,0.1,2,l2,tied,false,true,false,false,014142663837858893,924679.4432737431,1.8783249559688792e-8,2.8752912746153055e-8
32,32,0.01,0.03,3,l2,tied,false,true,false,false,014161852451020751,40447.65462080503,6.6357320952705564e-9,1.043965975960778e-8
32,32,0.0001,0.03,0,l2,input_tied,true,false,false,false,014181983706172852,898255.598221107,5.555808006047667e-8,0.027246686069925957
128,128,0.001,1,1,l2,input_tied,true,false,false,false,014265875921410154,6720.922306163002,0.0000011772961947665232,0.000006731910196846892
256,256,0.01,0.1,1,l2,input_tied,true,false,false,false,014278079559177814,450525.3655685669,7.643463251126942e-8,6.609853252810512e-7
64,64,0.01,1,5,l2,tied,false,true,false,false,014331898852151581,1.4861174240995931,3.121794957621299e-7,4.583204440670223e-7
512,512,0.01,0.03,5,l2,input_tied,false,false,false,false,014450160414435143,8623509.066738566,7.648833950166598e-9,9.226802658088201e-9
128,128,0.01,0.01,0,l2,input_tied,true,false,true,false,01445680791781867,1007673.285883188,4.844283318511628e-8,0.00006401225031227667
64,64,0.001,0.03,5,l2,input_tied,false,true,true,false,014726495570760112,2037348.7768117147,3.085183743993803e-8,0.00004696679914320357
256,256,0.0001,0.1,7,l2,input_tied,false,true,true,false,014776086907427266,590487.6871479778,1.1880449053671246e-7,0.001196078060445518
32,32,0.0001,0.3,6,l2,input_tied,true,true,true,false,014883103198354175,237.87506633814402,0.00002668651826431451,0.005717701218380137
512,512,0.01,0.03,0,l2,input_tied,true,true,false,false,014920884998209427,2408880.059995249,2.2365345496040496e-8,2.986645885264566e-7
32,32,0.001,1,0,l2,input_tied,true,true,true,false,014966830832787492,1.616060790899814,0.010687986937038041,0.017210047569534526
256,256,0.01,1,6,l2,input_tied,false,true,true,false,014972625834972608,10.471732256021888,0.0000010179852336999755,0.000003705358609970894
512,512,0.001,1,6,l2,input_tied,false,true,false,false,01511365524121544,25106.294273321066,3.07374505446556e-7,4.851535898253609e-7
128,128,0.001,0.03,2,l2,input_tied,true,true,true,false,015158988810754392,299315.9728426365,1.6960377167040392e-7,0.0009344390642209001
128,128,0.0001,1,6,l2,input_tied,false,false,false,false,015505101931962861,141451.3276886531,4.0855242229007976e-7,5.03753478778479e-7
128,128,0.001,1,6,l2,input_tied,true,false,true,false,015525479285969701,326.5102732020876,0.00001533991253972883,0.0008426119567036602
512,512,0.001,0.3,6,l2,tied,true,false,true,false,01559338757966966,1.4984086968388666,0.011881935014978601,0.017795853786363204
128,128,0.01,1,7,l2,tied,false,false,true,false,0157522995828695,34948.96250179338,9.398990884413347e-7,0.000002169532200801366
128,128,0.01,1,3,l2,tied,false,true,false,false,01575959282043471,1.3893277535006956,2.61846976883634e-7,3.5230017731660165e-7
64,64,0.0001,0.03,4,l2,input_tied,true,true,false,false,015784276815147602,2686215.324242741,5.255796397497853e-8,0.04196107166206214
64,64,0.01,0.03,5,l2,tied,false,true,true,false,015915451800467384,676156.4321258285,1.6735429734139127e-8,5.0572789528892734e-8
128,128,0.0001,0.1,7,l2,input_tied,true,true,false,false,015934733415889024,807463.8844145157,1.365732389283453e-7,0.011073114368588849
128,128,0.001,1,1,l2,input_tied,false,true,false,false,015958838283897547,16912.699550748202,3.3039470332225453e-7,4.968006646671544e-7
128,128,0.0001,0.1,3,l2,input_tied,false,true,true,false,016029214432278782,605984.1348041778,1.3738362768835208e-7,0.007932963101788539
128,128,0.01,0.3,6,l2,tied,false,false,false,false,016113845619766587,708589.7354275605,6.152906111698252e-8,7.140949175403984e-8
32,32,0.01,0.1,1,l2,input_tied,true,true,true,false,016153019843351046,3221.730595689532,0.0000011828982910655205,0.000041905290078235784
256,256,0.01,1,0,l2,input_tied,false,false,false,false,01624093185862352,1.924048957036428,3.3583084084875707e-7,4.064146476701954e-7
128,128,0.01,0.03,1,l2,tied,false,true,false,false,01636982292150002,7486399.169443885,5.360724783804049e-9,8.534427046366788e-9
512,512,0.01,1,8,l2,tied,false,false,false,false,016456080628084235,1.2436804498069247,2.2617983200731723e-7,2.628708173866055e-7
256,256,0.01,0.1,8,l2,input_tied,false,false,false,false,016654662374085194,2076376.4220496058,2.9793395401434137e-8,3.825100930836521e-8
256,256,0.01,0.3,5,l2,tied,false,false,true,false,01673119330081818,274977.40782260156,1.8735397868463632e-7,4.932466178052865e-7
512,512,0.0001,0.01,2,l2,tied,false,false,true,false,01677980016396241,13009063.300517973,1.5395255234124746e-8,0.04240403960786102
128,128,0.0001,0.1,4,l2,input_tied,true,false,false,false,016872895879769034,781349.1351395829,1.3541051302707816e-7,0.009821484486759246
256,256,0.0001,1,5,l2,tied,true,true,false,false,01699235475763705,47024.67825070155,7.247899646184653e-7,0.0000033344523625274108
32,32,0.01,0.3,5,l2,input_tied,false,false,false,false,017117831435915276,84.14062213226548,1.2055124242058448e-7,1.626221908853511e-7
256,256,0.001,0.3,5,l2,tied,false,false,false,false,017137832973132427,746449.6753670492,6.257727245149421e-8,7.533150024255456e-8
512,512,0.01,0.1,1,l2,tied,true,false,true,false,017243856419735915,2.6710043369950114,0.010307345430481635,0.017656046333181578
512,512,0.001,0.03,1,l2,input_tied,false,true,false,false,017285623766315927,5754914.268358362,7.719354118465479e-9,1.7378135334647496e-8
128,128,0.01,0.1,4,l2,tied,true,true,false,false,017367917287021473,655465.0638722379,4.755028755722722e-8,1.1525975527912995e-7
512,512,0.001,1,3,l2,tied,true,false,false,false,017425623346877694,40376.56808945978,5.574061450071918e-7,0.0000014311543517963944
256,256,0.0001,0.1,6,l2,input_tied,true,true,false,false,01746092872412064,696996.0207941709,1.209526445036343e-7,0.0044453081980475335
512,512,0.0001,0.01,7,l2,tied,true,false,true,false,01748216412611603,1.9117170131167405,0.01003307580364463,0.01840892464950701
256,256,0.001,0.3,3,l2,tied,true,false,false,false,01762101223384971,235896.0721506677,1.5467882960253132e-7,4.4473163881658656e-7
256,256,0.0001,0.1,5,l2,input_tied,true,true,false,false,01763642379908681,694735.70848173,1.2476836066916768e-7,0.005320189056522633
