n,k,train_size,hidden_size,weight_decay,w_init_scale,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,750,32,1,0.3,3,14300091314069452,10.056361967397192,0.09949637949466705,0.697855532169342
30,3,1500,32,0.01,0.3,4,14376481612044412,251542.47001380086,1.1920930376163597e-7,0.00025210651801899076
30,3,1500,32,0.3,1,8,1450404145600196,6221.542902782178,1.1924903731141967e-7,2.0768646891156095e-7
30,3,1250,32,0.1,10,6,14538588003639252,1172500.680295693,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1750,32,0.01,0.1,4,14581180218904866,3482.5830078125,1.1920928955078125e-7,0.0000036473031741479645
30,3,1250,32,0.3,0.1,1,14618071999875992,16988190.61506436,1.1963845736318035e-7,0.0000010710983815442887
30,3,1250,32,0.01,1,5,1462292416251526,696540.2294659341,1.1920930376163597e-7,0.007882725447416306
30,3,1750,32,0.3,3,6,14672807490436723,992.6902418786989,1.1920928955078125e-7,1.8397571466266527e-7
30,3,1500,32,0.03,1,3,1469257373911108,901818.243079694,1.1920930376163597e-7,1.336694026576879e-7
30,3,750,32,0.1,3,0,14854635158708318,41081011.10276185,1.1920930376163597e-7,1.2892486722648755e-7
30,3,1500,32,0.03,1,4,14963209666305421,60355.01233637186,1.1920930376163597e-7,1.193285186218418e-7
30,3,1750,32,0.3,3,5,14980008407851664,9.806446358037926,1.1920928955078125e-7,1.3203627702296217e-7
30,3,1250,32,0.1,10,2,15077990424623444,8177261.240808344,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,32,0.01,1,4,1510184032904136,10077074.798719073,1.1920930376163597e-7,0.2946341633796692
30,3,1000,32,1,1,8,15109495480140334,5.752409557623084,0.10548826307058334,0.5881456136703491
30,3,1750,32,0.03,0.3,4,1516527503077707,11043.3974609375,1.1920928955078125e-7,1.1925699539006018e-7
30,3,1750,32,0.01,1,3,15177986888801964,167053.1875,1.1920928955078125e-7,0.0004797722795046866
30,3,1500,32,0.1,0.1,8,1522164325548646,48158.29422033617,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,32,1,1,8,1523887795343467,2.4859146015454243,0.09972784668207169,0.22291278839111328
30,3,1000,32,0.03,3,3,1527648455173486,53531197.61858396,1.1920930376163597e-7,0.7263047695159912
30,3,1750,32,0.3,1,2,1560803096800284,49.27738286858662,1.192433529695336e-7,1.8906595755652233e-7
30,3,1750,32,0.03,0.3,8,15679254356958316,8893.140625,1.1920928955078125e-7,1.1970999480581668e-7
30,3,750,32,0.03,1,1,1571293571411012,60221900.82098999,1.1920930376163597e-7,0.7050045728683472
30,3,1750,32,0.01,10,8,15735364777608396,162550.375,1.1920928955078125e-7,0.00007281410216819495
30,3,1250,32,0.1,1,5,1574528341339655,3705420.363529724,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1750,32,0.03,0.1,6,1582170178133172,31825.39824967331,1.1920928955078125e-7,1.1999608773294312e-7
30,3,750,32,0.3,3,4,1583589769650603,35770231.735856086,1.1920930376163597e-7,0.6980947256088257
30,3,1750,32,0.03,10,1,15855247819338347,144613.62406219303,1.1920928955078125e-7,1.218557628135386e-7
30,3,750,32,1,1,1,15873620824049395,10.994421180090153,0.10433520376682281,0.7047861218452454
30,3,1250,32,0.1,10,3,159421678819179,114898.10051867472,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,32,1,0.3,8,15947836351543965,3.2410695414552197,0.08068341761827469,0.19982697069644928
30,3,1750,32,0.1,10,5,15979397218890923,46201.16076934799,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1750,32,0.3,10,0,16004890348286815,12.607652701850569,1.1948176847909053e-7,1.6829970661547122e-7
30,3,1750,32,1,1,3,1601147058790625,1.91772727262358,0.0705513134598732,0.08335306495428085
30,3,750,32,0.03,1,1,16051891686808517,55631249.368238285,1.1920930376163597e-7,0.7069134712219238
30,3,1250,32,0.3,10,3,1617864531928609,701.352790890956,1.1925698117920547e-7,2.179623095344141e-7
30,3,750,32,0.3,1,6,16205814172409727,29769822.451160617,1.1920930376163597e-7,0.7139098644256592
30,3,750,32,0.3,3,6,16208388889992875,32086086.17504046,1.1920930376163597e-7,0.11685366183519363
30,3,750,32,0.3,10,7,1621126868654219,29680542.46180362,1.1920930376163597e-7,0.0002387882850598544
30,3,1500,32,0.01,3,3,1628513920150262,257024.81068654777,1.1920930376163597e-7,0.00017144347657449543
30,3,1750,32,0.03,1,0,16389180135464743,100496.4296875,1.1920928955078125e-7,1.2897254464405705e-7
30,3,1250,32,0.1,1,5,16396137143231215,2035588.514980302,1.1920930376163597e-7,1.195311796209353e-7
30,3,1500,32,0.3,10,3,16472233930889346,540963.0042246656,1.1920930376163597e-7,2.628207482757716e-7
30,3,1000,32,0.01,10,8,16564608750815113,37560175.52247816,1.1920930376163597e-7,0.7299069762229919
30,3,1750,32,0.03,10,1,16611283861366444,12671.3486328125,1.1920928955078125e-7,1.192808412042723e-7
30,3,1750,32,0.1,1,1,16624137798898841,3577.4959631949428,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1000,32,1,3,6,16683632111458757,5.2040785146738235,0.10899463295936584,0.5413716435432434
30,3,1000,32,0.01,1,7,16697615380978892,16623696.018301008,1.1920930376163597e-7,0.7017344832420349
30,3,1250,32,0.01,10,1,16729742875799547,1994453.6896388817,1.1920930376163597e-7,0.017240682616829872
30,3,1500,32,0.3,1,4,16736354326735348,181.35533959314188,1.1920930376163597e-7,1.781106249154618e-7
30,3,750,32,0.03,1,8,16748423576816784,48801146.18245003,1.1920930376163597e-7,0.1664603054523468
30,3,1000,32,0.03,3,6,16888340681052172,33185096.04402828,1.1920930376163597e-7,0.0011248603696003556
30,3,1750,32,0.1,0.1,3,16984340526451536,5826.170405754425,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1500,32,0.01,1,6,1705720966753278,1286490.5014745044,1.1920930376163597e-7,0.009159917943179607
30,3,1250,32,1,10,8,1711817310052568,2.775418085031974,0.06911215931177139,0.1251431405544281
30,3,1250,32,0.1,10,0,17202058073320659,3504527.885138182,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1750,32,0.1,10,4,17268787063619717,35597.87591641112,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1750,32,0.03,10,0,1737507319126108,20052.49609375,1.1920928955078125e-7,1.20127225500255e-7
30,3,1250,32,0.03,0.3,2,17511691492608095,3020865.266877411,1.1920930376163597e-7,1.7979149902203062e-7
30,3,1000,32,0.01,0.1,5,17526663947026488,30374990.379018977,1.1920930376163597e-7,0.6942408084869385
30,3,1500,32,0.03,0.1,2,17561773004387515,216763.80896242431,1.1920930376163597e-7,1.3047458935488976e-7
30,3,750,32,0.1,0.3,7,17575353930089355,46145006.49908656,1.1920930376163597e-7,3.297093940091145e-7
30,3,1000,32,0.3,3,3,17714647014647067,27871267.71942033,1.193285186218418e-7,0.6403543949127197
30,3,1750,32,0.01,3,5,17807033725156618,139274.5625,1.1920928955078125e-7,0.000007213817298179492
30,3,1750,32,0.01,3,3,17866775438951343,76511.28392166682,1.1920928955078125e-7,0.00001633538522582967
30,3,1750,32,0.01,10,4,17870695654507596,243552.140625,1.1920928955078125e-7,0.00009440474241273478
30,3,750,32,0.01,1,6,17892209681556803,52814969.703964986,1.1920930376163597e-7,0.7154638767242432
30,3,1500,32,1,1,3,1803595169376968,2.349870486284521,0.07345623522996902,0.13863512873649597
30,3,1000,32,0.03,10,1,1809851728498234,34779143.85400297,1.1920930376163597e-7,0.004341070540249348
30,3,1250,32,0.01,0.3,5,18199540677498438,6308424.375349658,1.1920930376163597e-7,0.11642718315124512
30,3,1750,32,1,10,0,1827287501648388,1.8537974818330891,0.0581754595041275,0.062391988933086395
30,3,1500,32,0.3,1,6,18368354558721622,200959.9416324109,1.1920930376163597e-7,1.870990047336818e-7
30,3,750,32,0.01,3,1,18390724567217742,54137913.54625779,1.1920930376163597e-7,0.7221210598945618
30,3,750,32,0.3,10,7,18437894944676358,28871130.558293037,1.1920930376163597e-7,0.5085413455963135
30,3,1500,32,0.3,1,4,1845141194861556,18717.868656370985,1.1920930376163597e-7,2.1349195833408885e-7
30,3,1500,32,0.03,1,7,185092593101983,60528.04356574493,1.1920930376163597e-7,1.243829927943807e-7
30,3,1500,32,1,3,7,1863052649141359,1.728704621279357,0.09129657596349716,0.1294308751821518
30,3,1750,32,1,1,2,18647723538163163,2.323372766381205,0.048506565392017365,0.05734943598508835
30,3,1500,32,1,0.3,2,18669485210471848,2.234308205710473,0.04613977670669556,0.05000508949160576
30,3,1500,32,0.03,1,2,18760249110551008,3639878.1863805205,1.1920930376163597e-7,1.8063788331801334e-7
30,3,1000,32,0.1,10,6,18852276571218607,5241637.711584248,1.1920930376163597e-7,1.192808412042723e-7
30,3,1250,32,0.3,3,8,19052360169980376,239469.82974257285,1.1920930376163597e-7,1.8479825314443588e-7
30,3,1000,32,0.1,0.1,2,19252019802469678,37340495.54866605,1.1920930376163597e-7,1.200318564542613e-7
30,3,1750,32,1,0.3,8,19441006737619704,1.832217425381657,0.05299583077430725,0.06003086268901825
30,3,750,32,1,1,1,19546697876009544,9.118486651111322,0.09291644394397736,0.702196478843689
30,3,1000,32,0.01,10,7,19593184282504772,12666471.523022296,1.1920930376163597e-7,0.3750115633010864
30,3,750,32,0.3,3,8,19655311349147675,27370178.737220436,1.1920930376163597e-7,0.7186222672462463
30,3,1250,32,1,3,2,19699036977173678,3.4125198693785674,0.077707439661026,0.1841227114200592
30,3,1500,32,1,1,8,197375540713859,2.66498280602354,0.06184493005275726,0.07787048071622849
30,3,1750,32,0.3,1,0,1985406461088538,28.221346858585253,1.1920928955078125e-7,1.8074604213325074e-7
30,3,1750,32,1,0.3,3,19960472183246114,2.185363950616284,0.04087163507938385,0.04329442232847214
30,3,1500,32,1,0.1,4,19993438721608303,2.496105623755006,0.09036856144666672,0.17032936215400696
30,3,750,32,0.3,3,2,2006223552087515,23192863.23519525,1.1920930376163597e-7,0.14926500618457794
30,3,1750,32,0.03,3,6,2006903055174527,104810.3359375,1.1920928955078125e-7,1.1956693413139874e-7
30,3,1250,32,0.1,3,0,20181963559800142,1046540.2502426803,1.1920930376163597e-7,1.1970999480581668e-7
30,3,1500,32,1,10,4,20188897654575433,1.4789190011420483,0.17971891164779663,0.21973827481269836
30,3,1250,32,0.01,1,1,20279203709442084,11356891.646153016,1.1920930376163597e-7,0.2753705084323883
30,3,1250,32,0.01,3,2,20438402889107066,6724636.19916768,1.1920930376163597e-7,0.136296808719635
30,3,750,32,1,1,3,20459438839340738,13.023565489849833,0.09630116820335388,0.706566572189331
30,3,750,32,1,3,7,20531451465526673,7.389297239685591,0.10254964232444763,0.7082009315490723
30,3,750,32,0.03,1,7,20708439662725986,48811106.18126271,1.1920930376163597e-7,0.27325454354286194
30,3,1000,32,0.3,1,6,20709802767952745,32744413.27945303,1.1920930376163597e-7,0.7107751965522766
30,3,1000,32,0.03,10,5,2079432849790982,10357491.765290765,1.1920930376163597e-7,0.0000636117547401227
30,3,750,32,0.01,3,3,20812000737653158,57834029.105646476,1.1920930376163597e-7,0.7279856204986572
30,3,1750,32,0.3,1,3,2098424587286044,2.790983582337204,1.1920928955078125e-7,1.5262416752648278e-7
30,3,1500,32,0.01,0.1,1,21026795222139738,227178.05104326594,1.1920930376163597e-7,0.00004923233427689411
30,3,750,32,0.1,3,8,21152087663500807,52106985.78836324,1.1920930376163597e-7,8.508004043505935e-7
30,3,750,32,0.3,1,2,21161526963175004,45847966.53449648,1.1920930376163597e-7,0.7041916847229004
30,3,1250,32,0.03,10,6,21191467414577214,1147763.5428260171,1.1920930376163597e-7,1.483202680674367e-7
30,3,1750,32,1,3,7,21199216383760733,1.9475787215431923,0.060691893100738525,0.07759587466716766
30,3,1750,32,0.3,3,5,2147919155417941,9.590108058726889,1.1920928955078125e-7,2.0748380791246746e-7
30,3,1500,32,1,10,5,2159663680170949,1.9326322169382548,0.05385855957865715,0.06092657893896103
30,3,1000,32,0.03,0.1,1,21763138215963795,51467537.864591375,1.1920930376163597e-7,0.3890078067779541
30,3,1250,32,0.03,1,3,21811002985925898,24511293.2669005,1.1920930376163597e-7,0.000004219740731059574
30,3,750,32,0.1,3,1,2185801099465624,33373672.021548267,1.1920930376163597e-7,1.2307168617553543e-7
30,3,1500,32,0.03,0.1,6,2186093092203899,3370025.268998324,1.1920930376163597e-7,1.736879795544155e-7
30,3,1500,32,0.03,10,1,21900173325201067,134706.41711975713,1.1920930376163597e-7,1.21128579166907e-7
30,3,750,32,0.01,3,5,2194230117709831,41210307.08734857,1.1920930376163597e-7,0.7238812446594238
30,3,1750,32,0.01,1,5,21949316796562823,127876.09375,1.1920928955078125e-7,0.00011793481098720804
30,3,1000,32,0.3,3,0,22082487451667188,7105598.787393378,1.1920930376163597e-7,0.10201872140169144
30,3,1000,32,0.1,0.3,8,22173921552872866,9418215.877261177,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,32,0.3,1,1,22197111736176645,327401.2866305967,1.1924903731141967e-7,4.907133188680746e-7
30,3,1750,32,0.1,1,0,22224514936241324,11537.74097517428,1.1920928955078125e-7,1.1920930376163597e-7
30,3,750,32,0.01,1,8,22236669755335536,42616902.91966928,1.1920930376163597e-7,0.6988236904144287
30,3,750,32,0.01,0.1,8,22246586298231152,54628101.48782283,1.1920930376163597e-7,0.6950297355651855
30,3,750,32,0.1,0.1,7,22331923687212263,43453194.81997552,1.1920930376163597e-7,6.549139470735099e-7
30,3,1250,32,0.1,0.1,2,22401472172915193,3921007.7587189022,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1750,32,0.3,10,2,22435363035248101,1130.1129292801306,1.1948178268994525e-7,1.564383751428977e-7
30,3,1750,32,1,10,6,22441511044082674,1.5561240613494898,0.0718424841761589,0.07577071338891983
30,3,1750,32,0.03,3,2,22452498923561204,97358.40708373193,1.1920928955078125e-7,1.1929274990052363e-7
30,3,1750,32,1,1,6,22499124533195813,1.5163954633682708,0.05898324027657509,0.06598110496997833
30,3,1750,32,0.01,3,1,22513742040464257,718449.5752664405,1.1920928955078125e-7,0.003950292710214853
30,3,1500,32,0.3,10,2,22567879189144768,5065.936398118954,1.1920930376163597e-7,1.835704210861877e-7
30,3,1750,32,0.3,3,6,2258951213763114,33.22687877623742,1.1920928955078125e-7,1.9947543705711723e-7
30,3,750,32,0.01,10,7,22727975460625294,34239295.91835786,1.1920930376163597e-7,0.7210169434547424
30,3,1250,32,0.3,1,2,22730662318114558,2818741.9403030737,1.1920930376163597e-7,1.9259455541487114e-7
30,3,750,32,0.3,0.3,1,2275792681238491,38332635.43039376,1.1920930376163597e-7,0.6966304779052734
30,3,750,32,0.03,1,6,2277329446476407,50026318.036398165,1.1920930376163597e-7,0.7130972146987915
30,3,1250,32,0.01,1,5,22868676807553856,9084434.917050967,1.1920930376163597e-7,0.19080224633216858
30,3,1000,32,0.03,3,0,2288815077729942,30008366.422723956,1.1920930376163597e-7,0.0016668724128976464
30,3,1750,32,1,1,3,22980768407881402,2.276858570655318,0.13743825256824493,0.2919567823410034
30,3,1000,32,1,10,8,23023680988030326,4.327431126951288,0.13357727229595184,0.5467408299446106
30,3,1750,32,0.1,3,7,23033427835305165,35091.515625,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1250,32,1,10,5,2311295656169189,2.6217081961916366,0.09161543101072311,0.18502797186374664
30,3,1000,32,0.3,0.1,7,23263994647906683,24755437.977079555,1.193285186218418e-7,0.6940498352050781
30,3,1000,32,0.3,10,8,23351293427806297,2090472.446802692,1.1920930376163597e-7,2.5820736482273787e-7
30,3,1750,32,0.03,3,5,2342366392012788,242257.859375,1.1920928955078125e-7,1.2079479461135634e-7
30,3,1500,32,1,1,5,2346001335842326,2.079509888017091,0.060674332082271576,0.07635573297739029
30,3,1500,32,0.3,0.3,6,23468852922510042,58.058540820439674,1.1920930376163597e-7,1.6270877267743344e-7
30,3,1250,32,0.1,10,6,23618828870438147,463534.35362514184,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,32,1,3,8,23632291078798418,5.647674496269005,0.12995624542236328,0.6917779445648193
30,3,1750,32,0.3,0.3,1,23692229871833703,212.40841149090755,1.1920928955078125e-7,1.786113017487878e-7
30,3,750,32,0.1,1,5,23758897792734857,37924619.47903305,1.1920930376163597e-7,1.2942554405981355e-7
30,3,1500,32,0.01,10,3,23762626916131757,726417.3070609629,1.1920930376163597e-7,0.0015051687369123101
30,3,1750,32,0.1,10,0,2379434750918853,104520.57596880331,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1250,32,1,3,1,23824310690492856,3.749739950823841,0.06192418560385704,0.11488635092973709
30,3,750,32,1,0.3,2,23893159499169514,13.137000190132278,0.07801992446184158,0.6953818202018738
30,3,1250,32,0.3,10,2,2391923463831308,16006.474919115943,1.1920930376163597e-7,1.964331062254132e-7
30,3,750,32,0.01,0.3,6,2392451003487226,46970006.40073891,1.1920930376163597e-7,0.6985200643539429
30,3,1750,32,0.1,1,1,23939636706732303,4386.281823960287,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1000,32,0.1,1,7,23974993058777105,11398250.641222639,1.1920930376163597e-7,1.1948348799251107e-7
30,3,1750,32,0.1,3,2,24023023477918448,663.6027374551678,1.1920928955078125e-7,1.1920930376163597e-7
30,3,750,32,0.3,3,3,24077673615746198,42051986.987012506,1.1920930376163597e-7,0.7272674441337585
30,3,1500,32,0.01,3,0,24168301773454415,412664.107056605,1.1920930376163597e-7,0.002270936733111739
30,3,1750,32,0.1,3,2,2417355464420119,5744.7978515625,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1000,32,0.03,1,1,24365455955190662,30294568.388606027,1.1920930376163597e-7,0.0005477366503328085
30,3,1000,32,0.3,3,8,24445534574804406,22235182.90544671,1.1944773348204762e-7,0.17798581719398499
30,3,1000,32,0.1,10,5,24497590155627236,12089794.02296373,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,32,0.1,1,7,24532487808995196,161878.90974585424,1.1920930376163597e-7,1.1924507248295413e-7
30,3,1500,32,0.01,10,8,24538124103120584,417012.37880074256,1.1920930376163597e-7,0.002030653413385153
30,3,1500,32,1,0.3,5,2473038483687715,2.296915570061945,0.0871281623840332,0.16395407915115356
30,3,750,32,0.3,10,2,2474331523278781,22684063.295848932,1.1920930376163597e-7,0.0009615766466595232
30,3,1500,32,0.3,1,3,2482721643156952,1807.9799605710957,1.1920930376163597e-7,1.858711442537242e-7
30,3,1250,32,0.3,1,8,24925161971144638,2471.2094222057553,1.1920930376163597e-7,1.891732495096221e-7
30,3,1250,32,0.03,0.1,8,25016322044410877,3058043.6354527907,1.1920930376163597e-7,3.8168883520484087e-7
30,3,1750,32,0.3,0.1,5,25164267778794225,64.8407125566999,1.1920928955078125e-7,1.9470456891212962e-7
30,3,1000,32,0.03,3,7,25188995974064465,8275624.513468681,1.1920930376163597e-7,6.440853326239449e-7
30,3,1000,32,0.01,0.1,4,2526447156909071,46708882.43186731,1.1920930376163597e-7,0.6946824193000793
30,3,1500,32,0.1,10,0,25299304774576814,385710.2596896167,1.1920930376163597e-7,1.1920930376163597e-7
30,3,750,32,0.3,1,5,2530631538773601,23173449.23750958,1.1920930376163597e-7,3.098249692357058e-7
30,3,1750,32,0.03,3,8,25320592634149397,74409.8984375,1.1920928955078125e-7,1.192808412042723e-7
30,3,1750,32,1,1,6,2539423427744062,1.8936968882234968,0.0453561469912529,0.04719814285635948
30,3,1750,32,1,1,5,2541251626078139,1.8890604373775504,0.04972637817263603,0.05377437546849251
30,3,1250,32,1,1,0,2545416210194905,2.6316782364640003,0.08361722528934479,0.16262660920619965
30,3,1000,32,0.3,10,7,2545713335335418,8081896.816533733,1.1920930376163597e-7,8.989466095954413e-7
30,3,1250,32,0.01,10,2,25689485443250737,5030062.451143371,1.1920930376163597e-7,0.09142069518566132
30,3,750,32,0.01,0.3,1,2573469527382287,54259625.531748585,1.1920930376163597e-7,0.6971076726913452
30,3,1750,32,0.01,10,3,25774661293607193,64519.84100670689,1.1920928955078125e-7,0.00003098810338997282
30,3,1500,32,0.01,10,5,257786597917691,162272.2931556352,1.1920930376163597e-7,0.0002543608716223389
30,3,1750,32,1,0.3,6,2580828633479927,2.0343905145437557,0.058015137910842896,0.0727560818195343
30,3,1000,32,1,0.1,6,2584784843757011,4.806151033645582,0.15318439900875092,0.6397758722305298
30,3,1000,32,0.01,3,0,2585254395678783,20793153.52126294,1.1920930376163597e-7,0.7084411978721619
30,3,1250,32,0.01,0.3,6,2585527559358508,543695.5601864385,1.1920930376163597e-7,0.004451338201761246
30,3,1500,32,0.01,1,4,2588203553475924,73975.25680646219,1.1920930376163597e-7,0.0007237344398163259
30,3,1250,32,1,1,7,2590757948293899,3.5574321547015146,0.09379908442497253,0.23387578129768372
30,3,750,32,1,10,6,2591936833173838,8.638151221099706,0.10645650327205658,0.7048185467720032
30,3,1500,32,1,3,0,26054673586622634,2.536202605189845,0.13871853053569794,0.3411746621131897
30,3,1000,32,0.01,1,5,2605822637624291,13509177.38958056,1.1920930376163597e-7,0.6003010869026184
30,3,1250,32,0.01,3,5,2617541651627463,901441.2050398344,1.1920930376163597e-7,0.006157494615763426
30,3,1500,32,0.03,10,6,26226437102767697,109081.09637152,1.1920930376163597e-7,1.2109281044558884e-7
30,3,1250,32,0.3,10,4,26246222720153967,74566.21061298053,1.1920930376163597e-7,2.2780899655572284e-7
30,3,1000,32,0.03,1,6,26268966486422074,12005242.568863563,1.1920930376163597e-7,9.579317747920868e-7
30,3,750,32,0.3,1,4,2633887593097274,32113160.171812993,1.1920930376163597e-7,4.658820103031758e-7
30,3,1500,32,1,10,7,26356942794784766,2.134741896264995,0.06457003951072693,0.07749572396278381
30,3,750,32,1,10,1,26537164342986697,11.666863374882313,0.08335371315479279,0.7132580876350403
30,3,1000,32,1,0.1,1,26556294297101524,5.882460293136557,0.09044381976127625,0.469622939825058
30,3,1000,32,0.03,10,4,2663127897181774,35905615.719717056,1.1920930376163597e-7,0.01879964955151081
30,3,1500,32,0.3,10,8,26648150207395616,48220.315703988985,1.193682521716255e-7,2.2047761660815013e-7
30,3,750,32,0.1,3,7,26661973163797414,38080383.460464545,1.1920930376163597e-7,1.5212299331324175e-7
30,3,1000,32,1,0.1,2,2668004916526635,5.561759994525995,0.13486458361148834,0.6905421614646912
30,3,1750,32,0.01,3,5,26690686224339977,72972.671875,1.1920928955078125e-7,0.0000025052979708561907
30,3,750,32,0.1,10,0,2683356823815619,38134103.45406062,1.1920930376163597e-7,1.253843464610327e-7
30,3,1250,32,0.3,0.3,6,26848654106950076,164133.12896175447,1.1920930376163597e-7,1.926064925328319e-7
30,3,1500,32,1,0.1,2,26887705892590974,2.249327978450227,0.09009962528944016,0.1637127846479416
30,3,1750,32,0.3,3,2,2689506770075136,117.03510125157958,1.1927741638828593e-7,1.592159435404028e-7
30,3,1000,32,0.1,10,7,2695427079638113,20572904.40267395,1.1920930376163597e-7,1.1922122666874202e-7
30,3,1250,32,0.3,3,2,2697013468862419,766781.7768188195,1.1920930376163597e-7,1.667022928586448e-7
30,3,1750,32,0.03,10,2,27022289164832924,45578.686423549094,1.1920928955078125e-7,1.210809017493375e-7
30,3,1250,32,1,3,3,27084750784696066,2.5467649427478802,0.10513444244861603,0.24202728271484375
30,3,1750,32,0.03,10,0,27094173859597204,571025.634230024,1.1920928955078125e-7,1.261115301076643e-7
30,3,1750,32,0.01,1,0,2719147446866109,124061.0234375,1.1920928955078125e-7,0.00003516017022775486
30,3,1250,32,0.03,1,0,2722740342095086,13486576.3377533,1.1920930376163597e-7,9.705239563118084e-7
30,3,750,32,0.03,10,0,27285539834344685,43721354.788008355,1.1920930376163597e-7,0.6128612756729126
30,3,1750,32,0.1,10,6,2730506357272645,176469.03687689625,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1000,32,0.1,1,8,2734482796676484,30421922.373424247,1.1920930376163597e-7,1.1922122666874202e-7
30,3,1250,32,0.1,1,0,27564613235228574,12223414.029539632,1.1920930376163597e-7,1.1920930376163597e-7
30,3,750,32,0.3,0.1,7,27565459539538195,40742499.143115625,1.1920930376163597e-7,0.6936286687850952
30,3,750,32,0.3,0.1,3,2758085543162855,44908282.64651553,1.1920930376163597e-7,0.6946305632591248
30,3,1750,32,0.1,0.3,8,2773189917862585,1832887.262392039,1.1920928955078125e-7,1.1920930376163597e-7
30,3,1750,32,0.01,10,7,27739749916887735,253761.734375,1.1920928955078125e-7,0.002238634740933776
30,3,1500,32,0.3,3,0,2777565587068931,2692.637625656672,1.1920930376163597e-7,1.7780068617412326e-7
30,3,1750,32,0.03,1,1,27992135418781117,45391.27259226536,1.1920928955078125e-7,1.2077094879714423e-7
30,3,1750,32,0.01,1,6,28012534150511137,132311.46875,1.1920928955078125e-7,0.00002704602957237512
30,3,750,32,0.01,3,0,280697002609845,46710610.431661315,1.1920930376163597e-7,0.7263421416282654
30,3,1250,32,0.3,10,1,2810009979338275,1188870.6316165193,1.1920930376163597e-7,2.475619851338706e-7
30,3,1750,32,0.1,10,2,28115645793455246,32093.76171875,1.1920928955078125e-7,1.1920930376163597e-7
30,3,750,32,0.3,0.3,2,28126739904898423,49987218.04105925,1.1920930376163597e-7,0.694242537021637
30,3,1250,32,1,0.3,3,28129707309876173,3.223042366144672,0.08865989744663239,0.1847720444202423
30,3,750,32,0.01,0.1,1,281354585858444,59173888.94592274,1.1920930376163597e-7,0.6932957768440247
30,3,750,32,1,1,7,28144817171870007,8.114202491054005,0.11914795637130737,0.7020605802536011
30,3,1000,32,0.03,0.3,6,2823814381462746,35476907.77082303,1.1920930376163597e-7,0.000057852183090290055
30,3,1250,32,0.03,1,5,2824952924409495,2870970.730895606,1.1920930376163597e-7,1.889825398393441e-7
30,3,1000,32,0.03,3,1,28306566498634356,51681349.839103006,1.1920930376163597e-7,0.14830222725868225
30,3,1250,32,0.1,3,2,28336510064511333,2985864.9686573166,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,32,0.03,10,2,28383543484814555,21828360.162663892,1.1920930376163597e-7,0.00001456118934584083
30,3,1000,32,0.03,3,1,28397205531645286,34614119.87367536,1.1920930376163597e-7,0.0022202562540769577
30,3,1750,32,1,3,6,2839741180950458,1.898210912886879,0.04730851948261261,0.053155552595853806
30,3,1000,32,0.1,10,0,2853137955975724,34969579.831301235,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,32,0.1,1,3,28592717546004065,19875740.292453874,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1750,32,0.03,0.1,8,2867551944090395,53698.9600545762,1.1920928955078125e-7,1.1976959513049223e-7
30,3,1000,32,0.3,0.3,6,2888510471484833,10254838.612896657,1.1920930376163597e-7,2.6152139298574184e-7
30,3,1750,32,0.3,1,8,29039645029567007,5569.983101444144,1.192433529695336e-7,1.87397034778769e-7
30,3,750,32,1,10,3,29050702525892025,8.538866184576246,0.09998748451471329,0.717532753944397
30,3,1000,32,0.3,10,1,291943864731393,17674503.893034946,1.1920930376163597e-7,4.0336854567613045e-7
30,3,750,32,1,0.1,5,2921979652164065,10.282114510611224,0.10284335911273956,0.6941865086555481
30,3,1000,32,0.03,10,6,2925608215997495,20426801.148926485,1.1920930376163597e-7,0.000006286565167101799
30,3,1000,32,0.1,3,8,29356057831694937,20041315.244671505,1.1920930376163597e-7,1.1936428734315996e-7
30,3,750,32,0.1,10,5,29356420841651254,44074002.745969445,1.1920930376163597e-7,2.847077098522277e-7
30,3,1250,32,1,10,6,2944415674329395,3.5280892252619274,0.1395115852355957,0.48002636432647705
30,3,750,32,0.3,1,7,295382620587762,36443615.65558247,1.1920930376163597e-7,0.7026767730712891
30,3,750,32,0.1,0.3,6,2954038142674946,53521893.619693086,1.1920930376163597e-7,0.6981669664382935
