n,k,train_size,hidden_size,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,1500,16,0.00001,1,2017669047391042,1765.7718294709384,0.003590622451156378,0.7096439003944397
30,3,2000,32,0.1,4,20212875560200783,62402.644904775036,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,64,1,2,20257651501462126,992583.8792975849,1.1920930376163597e-7,0.00005367960693547502
30,3,1000,8,0.1,5,20280033379640627,10.566658632439488,0.3763773441314697,0.7087684869766235
30,3,1000,16,1,8,20393219827459808,34146.19905445587,1.1920930376163597e-7,0.000010098844541062135
30,3,250,128,0.00001,4,2042187038596026,68689383.81158736,1.1920930376163597e-7,2.3913559913635254
30,3,1500,16,0.00001,0,20712867129133228,91982.33278485146,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,0.1,4,20921947481636216,62810576.5123958,1.1920930376163597e-7,0.7146830558776855
30,3,500,32,0.00001,2,20968901370807114,64256896.33998104,1.1920930376163597e-7,0.8609595894813538
30,3,1000,8,1,6,21134074105134393,6.608674168503764,0.4303964078426361,0.7290922999382019
30,3,2000,128,0.1,4,21258928154289913,2837580.4117340553,1.1920930376163597e-7,0.0000015226257801259635
30,3,250,16,0.01,4,21403704525175682,62178728.58771794,1.1920930376163597e-7,0.7680513858795166
30,3,2000,128,1,8,21659172769329582,1326184.716906462,1.1920930376163597e-7,0.000014866451238049194
30,3,1000,32,0.00001,6,21663654485579076,49087322.1483352,1.1920930376163597e-7,0.8564460277557373
30,3,2000,128,0.001,2,21672003778104554,22205397.35291036,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,64,1,3,21686992359420332,52469257.74517706,1.1920930376163597e-7,0.8668371438980103
30,3,1500,32,0.1,2,21748236720962422,198621.41382248237,1.1920930376163597e-7,0.000008267099474323913
30,3,500,16,1,3,21808154217054065,1274.7264608603655,0.003776635741814971,0.7844445705413818
30,3,500,8,0.001,3,2197944815714833,211.627955986373,0.033487312495708466,0.7096520662307739
30,3,1500,64,0.0001,3,21981648486298722,34514263.885579124,1.1920930376163597e-7,0.05660872906446457
30,3,250,16,0.001,4,2199842957299546,63281596.45624585,1.1920930376163597e-7,0.8620396852493286
30,3,250,8,0.1,6,22044710167603387,57850221.10371624,1.1920930376163597e-7,0.7572906613349915
30,3,2000,32,0.0001,5,22054175809837162,96953.69937971838,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,32,1,7,2224074772011817,50345021.998405695,1.1920930376163597e-7,0.979925811290741
30,3,250,64,0.0001,3,22327730157813364,66588824.06199359,1.1920930376163597e-7,1.867694616317749
30,3,500,8,0.00001,1,2240370869422076,65952908.13780068,1.1920930376163597e-7,0.7565014958381653
30,3,2000,64,0.0001,1,22466594887887836,13831178.351195056,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,128,0.001,7,2246712092137767,126.71472373177346,0.06376966089010239,3.4502408504486084
30,3,500,8,0.1,2,2250246244212445,15395283.16473923,1.1920930376163597e-7,0.00006170754932099953
30,3,1500,128,0.1,5,22727549069771524,47047486.391502574,1.1920930376163597e-7,0.00001799295932869427
30,3,1500,64,1,4,2276226940580749,264999.0728320277,1.1920930376163597e-7,0.000013015859622100834
30,3,2000,64,0.1,8,2277570942072883,1310386.343789775,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,32,0.00001,8,2279662770270824,123.5409469239407,0.06376966089010239,1.3044662475585938
30,3,1500,32,0.00001,8,228542701952423,246718.95496380865,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,8,1,0,2293218329401847,6516.881859596643,0.0007192346383817494,0.7811118364334106
30,3,250,64,1,4,23043390708726552,52115997.78728893,1.1920930376163597e-7,2.39424467086792
30,3,1500,128,0.0001,8,23160017866407923,48772374.18587992,1.1920930376163597e-7,0.05850173160433769
30,3,2000,64,1,7,23207464446502046,566396.3699802911,1.1920930376163597e-7,0.000004833018010685919
30,3,1500,16,0.0001,4,23256971667860638,562606.2454321092,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,1,0,23364720332980216,53595325.61093931,1.1920930376163597e-7,0.8336465954780579
30,3,2000,32,1,4,2336773426151445,60365.87426630129,1.1920930376163597e-7,0.000010316936823073775
30,3,250,8,1,8,23661163103987493,882.3339212883574,0.00501178577542305,0.7158600687980652
30,3,1500,16,1,6,23690477960711764,8340.587872911945,1.1920930376163597e-7,0.000013186049727664795
30,3,1500,128,1,3,23770099172141035,3859615.2806359623,1.1920930376163597e-7,0.00003477668360574171
30,3,1000,64,0.001,3,23881143879078726,55024101.44061596,1.1920930376163597e-7,0.7709498405456543
30,3,1500,8,0.001,4,240732653106147,91215.62193875051,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,8,0.01,5,24147022760016135,59288212.93229426,1.1920930376163597e-7,0.8241605758666992
30,3,500,64,0.01,7,24173812217619328,63632980.41435761,1.1920930376163597e-7,0.9764326810836792
30,3,1000,128,0.00001,2,24298054871411712,63011824.48840517,1.1920930376163597e-7,0.8675689697265625
30,3,250,16,0.001,5,24338454764047968,64475516.31391951,1.1920930376163597e-7,1.342348337173462
30,3,2000,64,0.001,4,24348080138605366,21491321.43803484,1.1920930376163597e-7,0.00012956616410519928
30,3,2000,64,1,3,24362139491650403,182705.47821980974,1.1920930376163597e-7,0.000004976752279617358
30,3,1500,16,0.01,8,24372838594445234,218673.48955708867,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,8,0.01,4,2443414859785683,110.65333164933972,0.06376966089010239,1.2794800996780396
30,3,500,128,0.0001,4,24443905229114737,65834448.15192221,1.1920930376163597e-7,1.0782631635665894
30,3,2000,128,0.00001,6,24499185280482372,28508714.601496387,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,8,0.01,5,2456975115354364,357536.4886283292,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,16,0.001,3,24573260733214675,62542180.54439109,1.1920930376163597e-7,0.7510306239128113
30,3,1000,8,0.01,1,24582746978967507,453647.9459209507,1.1920930376163597e-7,0.00001693776539468672
30,3,1500,32,0.00001,1,24630667591886501,6646646.207658027,1.1920930376163597e-7,0.00015975565474946052
30,3,1500,16,0.001,5,2467092583612741,252473.40740282446,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,128,0.1,7,2467524331559401,11052860.68239633,1.1920930376163597e-7,0.0000030133242034935392
30,3,250,16,0.0001,3,24783931544307192,64786080.2768974,1.1920930376163597e-7,1.0132578611373901
30,3,500,64,0.0001,5,2483842092132289,65782448.15812109,1.1920930376163597e-7,1.0788662433624268
30,3,1500,8,0.001,7,24949739674138072,178067.05689775266,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,1,4,24956350142041417,1311.161953072315,1.1920930376163597e-7,0.000003332273536216235
30,3,500,128,0.00001,8,24973576618643867,66470944.07604598,1.1920930376163597e-7,1.322248935699463
30,3,250,8,0.1,2,25049594681830856,60117008.83349409,1.1920930376163597e-7,0.7568323612213135
30,3,2000,64,0.1,5,2507438528763928,8904165.938540705,1.1920930376163597e-7,0.0000015248347153828945
30,3,500,64,0.00001,8,25161047281841764,64654652.29256483,1.1920930376163597e-7,1.1361064910888672
30,3,2000,8,0.1,2,25357989278297843,13357.241571755221,1.1920930376163597e-7,9.57616407504247e-7
30,3,250,16,0.001,8,2546382961627248,62930304.49812311,1.1920930376163597e-7,0.9133816957473755
30,3,1000,64,0.001,6,25666581882673,64193156.347579435,1.1920930376163597e-7,0.7867940664291382
30,3,250,8,1,4,2568549132384643,2926.184011016381,0.0017197929555550218,0.7991412281990051
30,3,2000,32,1,2,25767368189252926,12439.236798377418,1.1920930376163597e-7,0.000009462248272029683
30,3,500,8,0.1,8,257811352420417,546.1758594674174,0.011171689257025719,0.7309650778770447
30,3,250,32,0.01,6,2590271502050481,113.74936489936329,0.0644725039601326,1.4563525915145874
30,3,1500,32,0.0001,5,25974018698985946,6812014.687944569,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.001,3,2604615078578223,11846522.587784458,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,16,0.0001,3,2605086691620119,250657.235744329,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,8,0.0001,2,2608952110960526,243362.0803639793,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,128,0.00001,3,26108646921203815,63476480.433013864,1.1920930376163597e-7,1.055601716041565
30,3,500,128,0.1,1,26110857168021206,61450480.674531855,1.1920930376163597e-7,0.001247139647603035
30,3,250,64,0.1,7,26199892220647714,48368426.23403427,1.1920930376163597e-7,2.388528347015381
30,3,2000,128,1,7,2620430225115349,1667745.4261892526,1.1920930376163597e-7,0.000003586818365874933
30,3,2000,32,1,8,26291840593243543,10640.264356581645,1.1920930376163597e-7,0.0000063718789533595555
30,3,250,32,0.01,1,2630361043527141,62476756.55219024,1.1920930376163597e-7,1.8106528520584106
30,3,2000,32,0.001,6,26356648181069986,309530.6506010711,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,8,0.00001,0,2647223419976975,168343.68305686914,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,32,1,6,26473521347187723,159113.59040718194,1.1920930376163597e-7,0.000011697877198457718
30,3,500,128,0.01,7,26476152832796396,18.093470232953248,0.4148535430431366,2.9712932109832764
30,3,500,16,0.0001,0,26514414626294047,60982244.73034993,1.1920930376163597e-7,0.7772871255874634
30,3,1500,32,0.001,5,26668271218577877,46390206.46985644,1.1920930376163597e-7,0.5381949543952942
30,3,1000,16,1,0,2668824191774115,348441.427212545,1.1920930376163597e-7,0.00004468947372515686
30,3,1000,16,0.00001,4,2670899458666438,20548877.550382905,1.1920930376163597e-7,0.0009766807779669762
30,3,250,16,0.0001,8,267724983194639,64172196.35007806,1.1920930376163597e-7,0.7907655835151672
30,3,2000,8,0.0001,7,2681229946380618,120771.80591537882,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,16,0.0001,4,27063568588971965,63744236.40109487,1.1920930376163597e-7,0.7988148331642151
30,3,1000,32,0.00001,3,27180338765395007,52100521.78913381,1.1920930376163597e-7,0.7513135671615601
30,3,250,128,0.001,4,2719189736559887,61.83209131858532,0.12824204564094543,2.3907148838043213
30,3,2000,8,0.00001,0,2733069065564323,164102.18356249528,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,8,0.001,8,27594278653400084,149205.65408829998,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,64,0.001,3,27629495879480737,58185833.06370818,1.1920930376163597e-7,0.7545549869537354
30,3,1500,128,0.0001,4,2765926649944985,48696434.19493268,1.1920930376163597e-7,0.04537081718444824
30,3,250,128,0.1,6,27681227518418394,64162264.35126205,1.1920930376163597e-7,1.9146274328231812
30,3,1500,16,0.00001,3,2770143442473413,418405.91887212766,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,0.0001,8,27783821924960317,65653592.17348192,1.1920930376163597e-7,0.8373863697052002
30,3,1500,64,0.00001,8,27796610102293884,29802598.447253413,1.1920930376163597e-7,0.007379413116723299
30,3,500,16,0.00001,3,2801376789147638,65659532.172773816,1.1920930376163597e-7,0.7310236692428589
30,3,500,64,0.1,1,2804227099022618,63366624.44610972,1.1920930376163597e-7,0.8720201849937439
30,3,500,128,0.001,1,28088243167991744,247.43611148026721,0.03223631531000137,1.55458402633667
30,3,1000,128,1,7,2832784240764782,1205241.4167729744,1.1920930376163597e-7,0.00007347815699176863
30,3,500,128,0.00001,6,2833992172337686,66695712.04925155,1.1920930376163597e-7,1.1884757280349731
30,3,500,32,0.1,1,2839068108560251,61158084.709388174,1.1920930376163597e-7,0.8361064791679382
30,3,250,8,0.00001,8,284835554505973,62323924.57040923,1.1920930376163597e-7,0.7727047204971313
30,3,1000,8,0.00001,2,2851302681903932,3202640.6182154873,1.1920930376163597e-7,0.004580310080200434
30,3,2000,128,0.01,7,28522976415963963,3712397.5574477245,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,0.01,4,2855041595764447,76098.85030331012,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,64,0.1,8,2858974796786098,39149855.33297356,1.1920930376163597e-7,0.000014872213796479627
30,3,1000,64,0.001,4,2904315953276998,65373032.20692728,1.1920930376163597e-7,0.7773733735084534
30,3,2000,128,0.0001,2,29077363214481444,14946711.218213174,1.1920930376163597e-7,0.000038561913243029267
30,3,500,128,0.001,2,29098122700968765,61831428.62911932,1.1920930376163597e-7,2.036149024963379
30,3,1500,128,0.0001,5,29132360642388855,40956995.11754571,1.1920930376163597e-7,0.010060100816190243
30,3,250,128,1,1,29141326502914044,53338345.64157371,1.1920930376163597e-7,1.6964088678359985
30,3,1500,128,0.00001,0,2919160530525017,51082929.910440214,1.1920930376163597e-7,0.04689286649227142
30,3,500,8,0.001,4,29240800536272116,728.1658713275061,0.009499069303274155,0.7632575035095215
30,3,2000,64,0.00001,4,29429036878512627,30892062.3173792,1.1920930376163597e-7,0.00002538630178605672
30,3,250,64,0.0001,5,29455001642910816,124.02480798325135,0.06376966089010239,2.5346782207489014
30,3,2000,64,0.0001,8,29548115578786294,5038825.8993251445,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.00001,3,29562116238046876,30424338.373136237,1.1920930376163597e-7,0.01176465768367052
30,3,500,8,0.00001,3,2956378753535591,106.97174295311459,0.060886334627866745,0.7453831434249878
30,3,1000,16,0.0001,3,2961244264620301,62596436.53792327,1.1920930376163597e-7,0.7200115323066711
30,3,1500,128,0.1,7,29625196106522556,23282777.22447667,1.1920930376163597e-7,0.000024308765205205418
30,3,1000,64,1,7,29628535717824145,900181.8537618277,1.1920930376163597e-7,0.000055357948440359905
30,3,1500,8,1,4,29843780746456283,2.8051718271080697,0.5527921915054321,0.7029927372932434
30,3,2000,64,0.00001,7,2984482673246708,31710672.219793294,1.1920930376163597e-7,0.00017889559967443347
30,3,250,16,0.1,6,29938438759675434,60920112.73775664,1.1920930376163597e-7,1.0573995113372803
30,3,1500,16,1,0,3009658757307303,7142.129031404373,1.1920930376163597e-7,0.00002026774745900184
30,3,500,16,0.00001,6,30185321249376984,63649884.412342496,1.1920930376163597e-7,1.0232490301132202
30,3,1500,64,0.01,5,3028139640205345,5983319.786732699,1.1920930376163597e-7,0.000034745335142361
30,3,1000,16,0.0001,7,30322657524072505,5329730.86464657,1.1920930376163597e-7,0.00007039802585495636
30,3,250,32,0.01,7,30497929555028247,63076952.480641305,1.1920930376163597e-7,1.5434002876281738
30,3,1000,8,0.0001,0,30516016341244134,469012.1940893896,1.1920930376163597e-7,0.00015551339311059564
30,3,500,16,0.1,2,3057391579014229,58986168.96830071,1.1920930376163597e-7,0.7836347222328186
30,3,1500,8,0.1,0,3087937167560778,145960.84197511172,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,1,2,30881396587660304,405625.79428728257,1.1920930376163597e-7,0.00000799086774350144
30,3,250,8,0.0001,1,3092955393981235,63137836.47338337,1.1920930376163597e-7,0.7879216074943542
30,3,2000,8,0.01,5,30974458573261643,2.7020296411748883,0.5528733730316162,0.7029573321342468
30,3,250,8,0.01,1,3098331359267804,58563425.01869571,1.1920930376163597e-7,0.7773504853248596
30,3,1000,16,1,6,30985777422441463,48203.73253491729,1.1920930376163597e-7,0.00003420703433221206
30,3,1000,8,0.01,3,3130382724235494,344287.3339577515,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,32,0.001,5,3140591576651851,57339905.16455064,1.1920930376163597e-7,0.7565910220146179
30,3,500,8,1,2,31440642025427123,31.619209878117623,0.1481451690196991,0.7322079539299011
30,3,1500,16,0.00001,8,3154246719033712,357681.8011110066,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,8,0.1,3,315751669415094,10046145.802406097,1.1920930376163597e-7,0.00013326767657417804
30,3,1000,128,0.1,8,3170796675114401,2604819.439481325,1.1920930376163597e-7,0.000018947535863844678
30,3,2000,16,0.1,6,3174612454689195,35336.02313136779,1.1920930376163597e-7,8.58060786868009e-7
30,3,1000,32,1,5,31747339307393974,1816906.658407848,1.1920930376163597e-7,0.000034798780689015985
30,3,1500,16,0.0001,1,3180244709295805,1442569.5780323055,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,128,0.0001,8,31898968255505467,13808231.35393055,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,1,2,32036212498538297,2707.0638862772125,1.1920930376163597e-7,0.0000053394601309264544
30,3,500,32,0.0001,5,32057009466654385,65252800.22126004,1.1920930376163597e-7,0.757152795791626
30,3,1000,8,1,0,32163520864234385,6.823376672468318,0.4286646842956543,0.7242973446846008
30,3,250,32,0.001,4,32368584126631594,122.51473665757077,0.0644725039601326,1.8245153427124023
30,3,500,128,0.0001,2,32392605911411265,66002492.131889805,1.1920930376163597e-7,1.3554314374923706
30,3,250,32,0.001,0,32407563467757994,65703952.16747854,1.1920930376163597e-7,1.5773191452026367
30,3,1000,32,0.01,4,3255882914853333,58346873.044510715,1.1920930376163597e-7,0.7310498356819153
30,3,1500,16,0.1,8,32574851074550204,123002.4618994639,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,8,0.01,2,32677568495728837,530976.9367026166,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,32,0.1,1,32720716803380445,10161526.788651612,1.1920930376163597e-7,0.000012468609384086449
30,3,1000,32,0.00001,2,32952884656336634,44436842.70271555,1.1920930376163597e-7,0.7250353097915649
30,3,2000,8,0.01,3,33208201330271714,314678.6499873817,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,0.001,4,33282247842466195,69400.89016426919,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,128,1,0,3340969931714801,54136809.54638939,1.1920930376163597e-7,0.8307967185974121
30,3,250,64,0.01,7,3342334826238694,120.76499514722423,0.06376966089010239,2.202639102935791
30,3,2000,8,0.001,0,3347140147560357,59573.153054576745,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,0.001,7,33700539104680316,84873.18519482789,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,32,0.1,7,33726564922999225,68016.48407930325,1.1920930376163597e-7,6.424232878998737e-7
30,3,2000,128,0.001,3,3375077972161523,27111970.768001225,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,8,0.001,8,3391568102003887,224.33830852157735,0.031341295689344406,0.7786841988563538
30,3,250,64,0.00001,5,3391909949682055,66957692.01802111,1.1920930376163597e-7,2.107383966445923
30,3,1000,128,1,4,34199825012759766,45678062.554750614,1.1920930376163597e-7,0.00006793063948862255
30,3,2000,16,1,7,3425685475453969,9760.671687999762,1.1920930376163597e-7,0.000014982254469941836
30,3,500,64,0.001,0,3442455123479543,66376108.087351315,1.1920930376163597e-7,0.9590066075325012
30,3,250,16,0.01,7,34475574191146974,61697716.645059034,1.1920930376163597e-7,1.155957579612732
30,3,2000,64,0.1,4,34506966072782286,20493927.556933455,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,32,0.1,6,345581226961322,885904.331891974,1.1920930376163597e-7,0.0000035336349810677348
30,3,250,128,0.001,2,3456085137951963,66862320.029390335,1.1920930376163597e-7,2.9865481853485107
30,3,500,8,1,1,34568543600457946,27.677559113910412,0.1261284351348877,0.7251852750778198
30,3,2000,128,0.0001,4,3479651493142806,35689691.7454572,1.1920930376163597e-7,0.0034607260022312403
30,3,250,32,0.1,5,3479685775736169,61429088.67708198,1.1920930376163597e-7,1.607945203781128
30,3,1000,8,0.00001,7,348185529115718,6.262136551424616,0.46083664894104004,0.7181931138038635
30,3,250,8,0.0001,2,35145496899173845,63456136.43543906,1.1920930376163597e-7,0.8350752592086792
30,3,500,16,0.00001,8,3535959955176854,43596642.80287518,1.1920930376163597e-7,0.7499732971191406
30,3,500,16,0.001,6,35617365767650166,61026304.72509757,1.1920930376163597e-7,0.7326270341873169
30,3,250,8,0.00001,6,35693193007053403,63212520.46448035,1.1920930376163597e-7,1.0538111925125122
30,3,1500,8,0.00001,6,3574905738591362,175248.19785878685,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,128,1,4,35821611898974104,56029201.32079872,1.1920930376163597e-7,0.8403018712997437
30,3,1500,128,0.01,0,3590695938722056,53704277.59795122,1.1920930376163597e-7,0.0042823911644518375
30,3,1000,8,0.01,8,35908822823906184,529359.9993953706,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,16,0.001,5,36091182713756376,60651244.7698082,1.1920930376163597e-7,0.7470216155052185
30,3,250,128,1,3,36099363251981764,53570565.61389093,1.1920930376163597e-7,1.1704484224319458
30,3,2000,8,0.00001,3,36312846078318395,121317.85272528496,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,32,0.0001,2,3638475778436012,60.96338283057015,0.12894488871097565,1.9475704431533813
30,3,1500,128,0.1,4,36425712160436374,46359818.47347897,1.1920930376163597e-7,0.000001404722979714279
30,3,250,128,0.1,7,365277641847471,112.16466588153747,0.0644725039601326,2.954481363296509
30,3,1000,32,0.1,4,3653874621209343,58699365.0024904,1.1920930376163597e-7,0.00004667856774176471
30,3,1000,8,1,1,3660021488542713,4683.357351856547,1.1920930376163597e-7,0.000028777929401258007
30,3,2000,8,0.00001,6,3672453672768944,106684.97946965939,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,16,0.1,4,36733712573352706,46351270.474497974,1.1920930376163597e-7,1.0816266536712646
30,3,1500,128,0.1,0,36932205804431817,38989487.35209091,1.1920930376163597e-7,0.0000075414036473375745
30,3,250,128,0.1,5,3703631268952561,117.17939544239825,0.06376966089010239,2.7218635082244873
30,3,2000,16,0.0001,0,37099840944250206,220088.25501343547,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,8,0.001,4,3716740091119327,2960652.8970626714,1.1920930376163597e-7,0.003277574200183153
30,3,500,64,0.01,3,37272383205903714,62735800.52130979,1.1920930376163597e-7,1.3171724081039429
30,3,1000,16,0.01,5,37282865115399144,11312855.651402514,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,1,4,3739338366515257,2611120.4387301877,1.1920930376163597e-7,0.00000625517623120686
30,3,250,16,0.00001,2,3741546852394039,63435016.43795676,1.1920930376163597e-7,1.3325464725494385
30,3,1500,8,0.0001,4,3743876763072228,195767.226662728,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,8,0.0001,7,3744126850279649,95191.03552734428,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.00001,6,3757009424870046,28896190.555305652,1.1920930376163597e-7,0.0005075503722764552
30,3,1500,64,0.00001,1,37596739182853256,25355204.97742403,1.1920930376163597e-7,0.02922382391989231
30,3,500,32,1,4,37619326897948857,34055479.94027043,1.1920930376163597e-7,0.7565115094184875
30,3,500,64,1,6,3767786401863834,50048142.03379654,1.1920930376163597e-7,0.6260709166526794
30,3,2000,8,0.1,3,3768016757430541,17814.429516979515,1.1920930376163597e-7,0.000004020217147626681
30,3,1000,32,0.1,0,37709368844391733,58060349.07866704,1.1920930376163597e-7,0.7480046153068542
30,3,250,16,0.0001,5,3783478142750727,63570500.42180581,1.1920930376163597e-7,1.2627230882644653
30,3,1500,16,0.00001,4,3789580234621448,352870.6766845373,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,0.001,3,3800423712225339,64545688.30555435,1.1920930376163597e-7,1.1246681213378906
30,3,250,128,0.1,8,3806947249446204,62570248.54104512,1.1920930376163597e-7,2.18927264213562
30,3,1000,32,1,6,3809696611266966,522718.3751871139,1.1920930376163597e-7,0.00002710760963964276
30,3,1500,128,0.001,6,3815488574421295,36749111.61916451,1.1920930376163597e-7,0.058210164308547974
30,3,250,16,0.001,0,3821707316770995,62188744.58652394,1.1920930376163597e-7,1.0747125148773193
30,3,1500,16,0.1,0,384049370059268,467900.06922196515,1.1920930376163597e-7,0.0000032098473639052827
30,3,500,8,0.00001,6,38518328360327136,61257496.69753734,1.1920930376163597e-7,0.7412798404693604
30,3,1000,128,1,8,3852590928511751,2179510.7401820733,1.1920930376163597e-7,0.00004254582745488733
30,3,250,16,0.1,8,38627807796351765,62107992.596150324,1.1920930376163597e-7,0.8068539500236511
30,3,2000,64,0.0001,4,3879404821989261,34039895.94212819,1.1920930376163597e-7,0.002661019330844283
30,3,250,16,0.00001,5,38830842973087576,65008628.25036761,1.1920930376163597e-7,0.9376451373100281
30,3,500,64,0.0001,1,38921350882389205,65569000.18356607,1.1920930376163597e-7,1.1984931230545044
30,3,1000,64,0.0001,7,3893336466569456,55674873.3630379,1.1920930376163597e-7,0.8118597269058228
30,3,500,32,0.01,3,3898379988501891,62734100.52151245,1.1920930376163597e-7,0.9164924025535583
30,3,250,64,0.00001,8,3900646920544032,62.131049669231956,0.12894488871097565,2.323885679244995
30,3,1500,128,0.00001,8,39076700277814147,49142538.14175294,1.1920930376163597e-7,0.06009815260767937
30,3,500,64,1,7,3913724067607498,51429877.8690808,1.1920930376163597e-7,0.6048023700714111
30,3,2000,16,0.1,0,3921701810719964,82716.5604519176,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,32,0.01,3,3925231657217684,269415.90538312134,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,32,0.0001,5,3933326673440066,31021056.302001916,1.1920930376163597e-7,0.2652493119239807
30,3,1500,128,0.1,8,39338541917419945,24074101.13014351,1.1920930376163597e-7,0.00001749350303725805
30,3,250,32,0.00001,0,39501988984888503,59.97028088426709,0.12824204564094543,1.8774696588516235
30,3,250,16,0.1,5,3952643935645521,59856744.86451997,1.1920930376163597e-7,1.150046706199646
30,3,500,16,0.01,5,39604547453654615,1869.2110865793125,0.003819203469902277,0.7979418635368347
30,3,2000,16,0.00001,7,3972820862578683,243787.50218826506,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,64,0.00001,5,3980835114064807,60857708.745195776,1.1920930376163597e-7,0.7887365818023682
30,3,2000,128,1,1,3998900403035198,402282.3561925741,1.1920930376163597e-7,0.000006649201623076806
30,3,500,64,0.00001,0,40064464566219415,65894924.14471291,1.1920930376163597e-7,0.9748417735099792
30,3,500,16,1,7,4024145948407658,16289787.058106057,1.1920930376163597e-7,0.726932168006897
30,3,500,32,0.0001,0,4024374019465563,64628852.29564043,1.1920930376163597e-7,1.0660178661346436
30,3,500,8,0.00001,8,40354717915220795,670.8043802061775,0.010302167385816574,0.7744929194450378
30,3,500,8,0.0001,6,4036994598464557,63578512.4208507,1.1920930376163597e-7,0.8056371212005615
30,3,500,128,0.01,5,40445968262580734,62712548.52408165,1.1920930376163597e-7,1.3011280298233032
30,3,500,64,0.01,8,405492049812592,63593824.41902537,1.1920930376163597e-7,0.987394392490387
30,3,500,16,0.00001,7,40582737391514967,50563965.972305536,1.1920930376163597e-7,0.7488195300102234
30,3,500,16,1,6,4059165470299818,225087.63517904506,0.000006362028670992004,0.7583789229393005
30,3,2000,8,1,3,40740606181200745,2205.030254718035,1.1920930376163597e-7,0.000008930546755436808
30,3,1500,32,0.01,5,4076144905418132,1129901.365305261,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,8,0.0001,6,4091869756835417,662241.5460546558,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,8,0.01,5,40934111440892085,282.05139293568476,0.025116022676229477,0.7265675067901611
30,3,2000,64,1,0,4097595130204287,139239.92090130795,1.1920930376163597e-7,0.0000012333674703768338
30,3,1500,128,0.0001,6,41098400737433904,39558943.28420647,1.1920930376163597e-7,0.11612886190414429
30,3,2000,16,0.001,1,41175546260226537,179539.9317221723,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,128,0.1,3,41245603615651816,40025095.22863683,1.1920930376163597e-7,0.00001729640098346863
30,3,1500,32,0.0001,0,4129292228273793,6516638.223156187,1.1920930376163597e-7,0.0006935278070159256
