embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
128,16,0.0003,1,3,0002793094012263353,8623665.66823323,0.041177246714067514,7862.731728610939
128,32,0.0003,0.3,4,0005975308805886703,2106003554355.526,7.966877468410821e-8,7864.375227107538
64,32,0.001,0.1,0,0006015009940663063,7831816678254.377,2.2334245341690803e-8,7826.375861637889
8,32,0.003,0.3,3,0008001784486126873,31051.409650523907,6.002849883563394e-8,3.9482351220259045e-7
8,8,0.0001,0.3,3,0009426077456498039,4.347442124291841,2632.6199982991475,7812.694818901609
32,32,0.003,1,7,0009814816336263243,52881883301.39229,2.0828904553018296e-7,0.00003369934097141009
128,16,0.01,3,8,001906424484237168,24.403315963320814,870.5154035446824,7887.511118425025
32,8,0.001,0.03,2,0023747866035441767,86.3650742997765,1852.2623756691114,7823.425110142784
32,16,0.0003,1,4,00248023420989274,74.36300757478527,540.8256930987808,7824.797034126958
128,16,0.0003,3,3,0025092156720319947,27.288190116531947,879.7551691004612,7857.878056216233
32,16,0.0003,1,8,0026388489391029335,69.70719958709306,576.8953725080448,7822.369085190526
64,32,0.01,0.1,6,002982513942348164,6298347252434.728,8.901551939925578e-9,1.1275049580545408e-7
8,32,0.0003,0.1,4,003875103134394542,1474851512191.7087,4.513625495347902e-8,5324.111813448537
128,16,0.0001,1,4,00434758102940036,1406188.3626950148,0.23610971003604656,7844.556332939186
64,16,0.01,0.03,0,004785382123542736,44123253230655.61,1.7829654197050863e-8,7855.070334761378
64,32,0.0003,0.3,1,0051785990913224555,1966468904906.2607,8.585276355998543e-8,7827.390725848571
8,32,0.003,1,7,0052878043990134405,6.609809697756616,8.933995273444808,29.989888119461106
32,16,0.003,3,4,005423561809693167,4.4174463540391615,827.2146661748643,2336.60763364137
32,32,0.001,0.3,8,005437252996281394,1630692818707.6873,3.419694793906144e-8,4.7391142154302653e-7
128,16,0.001,1,7,005609247392850514,85367.65990920011,2.3038777576091753,7867.900435751217
16,32,0.0003,1,3,005786690527889049,119387.46978890091,4.3827694589884994e-7,0.000009792534671180454
64,8,0.003,1,2,0059499220633458805,12.206056412777706,1972.9967325239725,7848.47647546356
16,16,0.01,0.1,7,006090520352736273,64.08935179871591,749.1706201139302,7821.3956209405915
64,32,0.0003,0.1,6,006433716994113325,8136526503985.159,2.437562640581636e-8,7838.454783849575
8,8,0.0001,3,6,006458727134485365,2.6217998179337356,3182.879083675183,7812.017413150956
32,8,0.003,1,2,006901676819447533,8.68002054071732,2055.0733320344793,7825.7397231024825
16,32,0.0001,3,7,007231627718870093,2.8165278883570246,1628.9297171236026,4090.4963441028194
8,32,0.001,0.1,6,007350093795072898,50381239312.75999,1.1444412306589475e-8,1.9258563997080086e-7
16,16,0.0003,1,1,007699147669087969,172.1583912865864,17.332392988299006,2701.1978053906114
8,32,0.0003,0.1,5,008138620956302467,1238356297664.2112,4.1227690814689726e-8,5590.5195683990505
8,16,0.01,0.3,7,008339766676777938,253.23412368874736,0.24957065308312887,19.5104045536712
32,8,0.0001,0.3,2,00882809857486988,17.935186856997756,1961.718290012006,7824.34552519903
64,32,0.001,1,5,009476256949076167,207098382966.8921,4.2516015717445296e-7,7832.337602884277
128,16,0.001,3,8,009544232289577792,24.663823109894363,958.2833374161509,7882.21459030985
32,32,0.0003,0.03,0,009554957681212062,36736625488639.83,7.752595898535432e-9,7818.933188018437
64,16,0.01,0.3,1,009713208899731818,21818.073974565305,6.819991384241108,7854.558775384368
16,8,0.003,0.3,2,010015379793556822,10.242455952562908,2169.9285499561875,7820.848496211613
8,16,0.0001,3,7,010042714576504963,2.541710017229652,2664.618732147789,6300.695772489977
128,8,0.0003,0.03,7,010409774253530069,133.8693487823445,1769.0764076990208,7850.269379682219
32,16,0.0003,0.03,8,01041674247635227,131364.83667102538,15.881167733984732,7827.287409247385
32,32,0.001,1,2,010753396212741184,44309038474.35168,0.0000029797594108495484,7825.051158577771
16,8,0.003,3,2,011267784473854126,2.765601600805568,2295.2223869148647,5534.275925520981
64,8,0.003,0.3,3,01152615868923379,41.530292731466325,1710.3684105397763,7848.68814959138
32,16,0.01,1,2,011545420880334833,60.852992800240216,588.0801589294522,7834.043558018923
32,8,0.0001,3,2,011605784784769368,3.54713662645657,1732.8003217740606,4731.527992864232
8,16,0.001,3,5,011820787546393596,2.655231996064081,2659.955508848411,6278.857641067352
16,8,0.01,0.3,5,011824275622680736,10.834302045899078,2113.8103388611025,7820.114903647396
128,8,0.0003,3,3,012309549166699574,6.452301245382004,2178.2299592952027,7862.200575202379
128,32,0.01,0.3,7,012471978533679873,1839199359908.9783,7.502400456054723e-8,7906.114533432365
8,32,0.0001,3,2,013054253253900638,2.5702253829698103,2299.7012895938597,5473.928738113994
32,32,0.01,1,8,013138989411819901,13482377105.447945,2.4784025915258876e-7,0.000022855941644335498
32,8,0.003,3,5,013212765938304782,3.564686616047667,1742.241534115773,4618.880833650108
16,32,0.0003,3,4,014090871875681699,2.9777045096515176,1636.705562747807,4184.417664551869
16,8,0.0003,1,4,014285186317945398,6.318832915803651,547.2452844538551,3288.451202137684
128,32,0.001,3,4,014299601704298781,925199.8357670058,0.06761746095614793,7870.326171279684
16,16,0.003,0.1,1,015297161524260083,2311196693152.3887,7.438063475547716e-8,7817.144108177115
64,8,0.01,1,0,015718783615369825,11.858260728302985,1929.2451136701163,7845.5036039294355
128,8,0.0003,0.1,4,016032360369468535,73.89504371392178,1866.1451154504311,7868.607747310927
32,16,0.001,0.3,6,01623334904987961,1373241485122.4067,2.906585931100037e-7,7831.830053340161
16,8,0.0001,0.03,3,016297578412758473,53.21345496568751,2022.382754843414,7819.637698127348
16,8,0.001,3,6,016782213598236173,2.64570599991218,2323.688366518333,5601.062508566121
64,16,0.001,0.03,7,01696649806751338,347887.2393086046,3.970291927983292,7839.109537916925
32,8,0.0001,0.03,8,01711198834671468,69.90753071074153,1974.5621850541143,7816.6296076326835
32,16,0.01,3,6,01749082781495237,4.42278213800144,692.1942752390459,1982.1915012908248
128,8,0.003,0.03,5,01769522057377204,295.2579952795117,1530.721090198572,7871.242866079303
16,32,0.001,3,3,01861204427230223,3.1459823180634414,1617.8879837289096,4029.5367672678735
8,16,0.0001,0.3,1,019107118342775342,101485652.10888906,0.00019095301296518735,3976.9561041262455
32,8,0.003,3,3,01919776701791831,3.2960281709069514,1644.0632515207515,4215.0999684172175
16,16,0.001,3,8,019282494086808266,3.01196687548387,1950.3726337052385,4785.253917483044
64,32,0.0003,0.1,4,019694170897372687,7871170267265.233,2.4838227030274304e-8,7835.375357201329
32,32,0.0003,0.1,3,019772108053217052,9310590258918.723,2.7533657575566313e-8,7827.614097908725
16,32,0.001,0.1,8,01989243847085398,10612134448264.393,5.7948942530378256e-8,7817.898639672969
128,8,0.001,0.03,6,020552414856024326,169.88537507082376,1780.061736562378,7859.930533225503
8,8,0.001,3,2,020654981693142394,2.4487860476185643,3090.1970080475826,7564.425010876903
16,16,0.01,0.1,3,021081579704282705,33.009591226714015,1257.1367576274106,7821.615332196991
16,32,0.001,3,2,021137104438204823,3.0316588118171954,1612.5309455840788,4168.548248400301
32,8,0.001,0.1,7,021142981972479102,80.83618986134252,1742.603166310494,7821.112661936964
128,8,0.003,0.3,5,021238800307901262,47.507143434598575,1757.6526407079523,7881.931647015074
64,32,0.0001,0.1,2,021470377216240233,7730262589142.308,2.5625765953202216e-8,7827.885911967894
64,16,0.01,3,2,021556303469598026,17.71085194740472,25.750489125699403,272.19036344100823
16,32,0.01,0.1,5,0219127912177125,3499580644589.84,1.0478561129806035e-8,3.7902214529268023e-7
32,16,0.0001,3,7,021966641859184066,4.141429878769546,862.6635228880928,2605.484489196819
128,16,0.0001,0.3,0,022157760664329063,3004454053989.3433,3.4226810570460644e-7,7854.348128800135
128,8,0.003,0.03,0,022218264605728066,237.9483590058262,1667.4491740639337,7856.251423891441
32,32,0.003,0.03,7,02227508166143166,33786714148886.43,7.208847518887455e-9,7828.627736859435
64,16,0.0003,0.03,6,022629391167046875,406716.54737881676,3.9702919284625766,7832.242383338358
8,16,0.0003,1,0,022714343872687004,3.9842121555904697,771.9588937960727,3035.2826355688458
32,16,0.003,0.3,6,022735508162974982,12831.655551792497,19.36012894620767,7822.921007103989
32,16,0.0001,0.1,2,023400434781379986,8714463975221.217,2.418774617196015e-7,7825.07673672833
16,8,0.003,1,0,023489167889165996,6.172905579241833,2042.0924361201105,7812.21489403496
8,8,0.001,0.03,8,023781875933262864,28.8081932483648,2124.702026840053,7811.232190031392
32,8,0.003,1,3,024010954438460907,8.964385054720646,2020.9017653785536,7818.916370105929
8,16,0.0001,1,2,024086371705829612,4.251301008357094,487.82857631085153,1565.5377241135504
8,32,0.01,0.3,7,024416251068249184,52979.35237621369,7.355649222599301e-8,0.0000026017009045071503
32,16,0.001,1,8,024814485144244447,2514.390184228751,18.974717336661044,7822.380344007481
32,32,0.001,3,4,025082745712525556,5.737237896354172,197.23256015426165,632.5302641687938
16,8,0.0003,0.1,4,025130665503633742,25.41477847470869,1879.7069679904066,7816.475865195796
128,32,0.001,0.03,7,025226385431650122,28572702826066.023,6.8510110917363075e-9,7853.711781865173
8,16,0.001,0.1,7,026355633050680116,6.522641490449413,2304.2994412697594,7812.383990773917
128,32,0.01,3,2,02643331446917796,45086.78085303904,0.9880431359574074,7896.252993245442
32,32,0.0003,1,8,02653385301592992,26782555365.352207,0.000005803927790218044,7828.856262355119
64,8,0.0001,1,1,027669890866321323,11.560408218070615,2024.1811297398299,7827.862170756824
16,32,0.01,0.3,7,027961350178177025,674012753265.0857,3.947325532965115e-8,7.354426029235488e-7
8,32,0.0001,0.03,5,02874365242281418,924165714271.554,2.902137863345335e-9,0.009136327567404913
128,32,0.01,3,8,02894055513592908,404319.88364540564,0.0000013873499329831424,0.00006168372528190386
8,16,0.0003,0.3,3,030138782143335985,124307.8422725187,0.028180862547046468,1363.9317063286367
128,32,0.001,0.03,3,03023119251780304,28287816563083.574,6.924891771087577e-9,7872.655204824507
128,8,0.01,0.03,8,03043532609713062,296.7057700689536,1295.523923749247,7876.779532940147
32,32,0.001,0.03,8,031003990379738777,35233102093322.27,7.089720588345367e-9,7822.763290132826
8,8,0.01,3,2,031410219343078305,2.5560175354679773,3004.0295229884878,7235.552814029466
8,8,0.0001,3,3,03158991730138705,2.5456985987917724,2984.282546443872,7113.9450303838585
64,32,0.0001,0.03,0,031768837219058765,30895907015991.125,7.2558494767669605e-9,7831.304748862511
16,16,0.0001,0.3,5,03215936838795974,64.10005754122055,850.3414853796648,7817.161243922716
16,32,0.003,0.3,5,032219259715355886,5804903.313267898,3.8910177745166756e-8,0.000001196313348808736
128,16,0.01,0.1,6,032343685513073095,8412531188.497224,0.00005409809337717785,7889.062415592935
128,16,0.0001,0.3,3,0325979283755603,2763486207475.7114,3.9874337166313234e-7,7857.919346425448
32,32,0.001,0.1,0,03281408709412903,8576426286923.148,2.6711922673265742e-8,7823.716318961848
64,32,0.0003,0.03,2,033106616841143466,30677748808180.98,7.079525410311845e-9,7828.065107589784
8,16,0.003,1,2,033538133993742836,3.868671225619785,792.8649339853281,2911.2877279217228
64,16,0.003,0.3,1,03367107292239657,464651127.57358927,0.0009472685044315414,7837.319563700275
64,32,0.01,1,7,03383643999185648,196296735808.19034,5.742071147387966e-7,7858.705891538549
64,8,0.01,3,2,03402410369087028,4.459757126274221,1219.517781750213,4809.84040449362
128,16,0.001,3,7,03416612410651243,53.2011321890059,432.1061324833557,7867.8863095853085
8,8,0.0001,0.3,5,0345376975860584,4.768480219622673,2693.0224771954736,7816.096522891472
8,32,0.0001,0.1,3,034599913072384525,84592870.62342395,1.4581938989327597e-8,2.773992524243566e-7
128,32,0.001,3,7,03475783518805864,2562498.561302026,0.022109298350152753,7868.1186231382035
32,8,0.003,0.1,3,03477816660011945,49.664229118016536,1812.2415212940787,7829.025652002065
32,16,0.01,3,0,03575102038257294,4.656888210027281,760.6993487014812,2177.3779182275994
64,16,0.0003,1,0,03598894937396169,1201.3105776055127,88.36123749732491,7832.114137851837
64,32,0.001,3,3,03629901909245248,188.32208242485953,68.92065548095681,7839.023240527994
128,32,0.01,0.1,3,036490759025281316,6537412562027.64,2.1493823387470447e-8,7928.858332593802
32,32,0.003,0.1,0,03680929326932303,6034305238869.5,1.945888916637469e-8,7821.9529202887925
8,16,0.003,0.03,4,03699427377480813,2376518865152.724,1.0676368011696636e-8,3470.7480083466144
8,16,0.01,3,3,037565147554548095,2.6252864466725443,2404.967465795162,5759.538656501498
16,32,0.001,0.3,1,03766414271591767,81086036466.60072,0.000005786226253924186,7817.708367766196
8,32,0.003,0.03,4,03796061954453944,5751155892064.619,9.717450399793759e-9,4836.36372727762
8,32,0.01,0.1,7,03828057350140557,152593780.17738685,1.5587998447292185e-8,9.499525009627513e-8
8,16,0.01,0.1,8,03849669633384123,37770827.19541993,2.0742124013274294e-7,0.008896161456942083
64,8,0.0001,1,4,039363317292135935,12.063541567664094,1965.9678539449235,7826.559715109991
64,8,0.001,0.1,6,03941783233675278,51.91690255453509,1907.6112930509616,7830.560134129055
16,16,0.0001,0.1,5,039549198459074786,2582869384538.673,4.502032124640035e-8,7816.223549173065
8,8,0.001,0.03,6,03990290331826962,1953.6554084582413,11.231026712455055,3620.1866478576894
8,32,0.001,1,2,04006705004497324,7.172228773476764,0.023957168544435255,0.13149421839501238
8,16,0.001,3,7,04129204377560314,2.426263489056885,2655.986462607387,6300.285638757291
64,8,0.0003,0.1,1,041859129854163846,47.045209915991,1945.586084343055,7833.29022966169
8,8,0.003,0.1,2,042010436558682196,6.042903304385963,2614.8597160442587,7814.064259559538
64,8,0.0001,0.1,7,042133677375749246,46.501936150578025,1895.3342472311858,7830.339805825601
64,16,0.003,0.1,7,042305550786312485,233165.13251490693,3.970291980690453,7845.232381318792
128,16,0.001,0.3,7,042465159671229435,2267919815316.4043,3.6123744023955585e-7,7864.805599564592
32,32,0.001,0.3,3,0426881560497222,1823079300483.438,3.906781720201061e-8,0.01869218094259774
16,32,0.0003,0.3,2,042812708524728516,1201138939962.8506,2.48228533450348e-7,7819.164206104513
16,32,0.003,0.03,3,04308017566307554,49462810399933.26,1.3174771051730657e-8,7818.830804589262
128,8,0.01,1,2,04320070037862034,13.924459975634388,1856.763794898292,7869.226924550716
16,8,0.0001,3,0,04343486266243912,2.8282141298092154,3018.2893834448632,7816.137991488572
128,16,0.01,1,0,04386219893052745,210.70917393610443,280.6806460477741,7881.33513467999
32,8,0.001,0.03,0,04398042933836166,163.0467606873248,1608.6113910035392,7829.314716360837
128,32,0.003,3,4,04413449250210233,2865537.5592349903,0.01956000732428667,7876.370178808624
128,16,0.003,0.03,6,04427395832968517,262655.8697257797,3.9702919268735903,7874.51202525302
16,8,0.0003,0.3,6,04475664640035493,11.973607028943446,2093.2148888456154,7820.025734831763
32,8,0.001,0.1,1,044992550976377665,64.30689528725422,1616.6543930538205,7823.715322185595
128,16,0.001,1,5,045463500032028925,130701.74698167032,1.781618090330093,7863.091719899174
64,8,0.0003,0.1,7,045639712372818164,53.23837634269474,1886.7847872127186,7833.1707275993285
32,8,0.003,0.1,4,04583616249219358,61.65084186952616,1805.5590608181465,7827.819918098878
64,16,0.0003,0.3,4,04591480284759386,2372827503608.033,3.6600630772731964e-7,7838.40154601512
8,16,0.0001,0.3,2,04598802398794477,517361.1982781527,6.283719397659339e-7,0.0011575533264099368
64,32,0.001,0.1,4,04614836470419026,7752120056950.648,2.3807690041230302e-8,7835.732871295306
128,32,0.0001,1,1,046544131623236784,321984835419.59094,4.1410049799664076e-7,7876.870107253479
128,16,0.003,0.3,4,04655217199094508,21013064107.971596,0.000022595322882830942,7858.832632725802
16,32,0.01,0.03,0,04691707318112481,40805181714583.95,1.1815030509375445e-8,7818.335481728849
32,8,0.01,1,0,0471428119447983,9.071610699321567,1937.3291475047827,7830.529347334788
32,8,0.001,0.1,2,0473643755604265,94.26915529434726,1536.6119122218474,7825.073403171412
32,16,0.0001,3,3,04750183218849224,3.93070532026691,902.8808859795176,2568.3725989683912
8,16,0.01,1,3,047618826366057854,5.5579164661634035,72.55260572292289,314.579170949067
8,8,0.001,1,5,047756063540007054,2.894508812902221,1041.925257341813,2730.97930120113
16,16,0.003,3,7,047930627633676726,3.026636049072309,1937.156662272835,4744.1717071241665
128,32,0.003,3,1,04819983652249904,1147244.3657149028,0.04982099677068111,7878.616767618597
8,8,0.0003,3,3,04842124371344447,2.48191265991743,3066.127901535344,7602.41790217277
64,16,0.0001,0.03,0,04889149963014616,437020.2481014479,3.97029192986228,7831.392904052807
128,8,0.001,1,1,049009978293923395,13.063786599219046,2041.6782851895791,7868.405304292248
8,8,0.001,1,8,049023034969247425,3.2916837064267157,1155.006385611754,3177.117191647928
64,8,0.01,1,4,049197119856808635,11.437098005238651,1921.8842513082252,7846.198251554042
128,8,0.003,1,7,04926095527152463,16.005403333205745,1892.3535935749496,7862.372658810451
8,8,0.0003,0.3,2,04929056674132282,4.806308343219685,2628.961189227873,7810.8732388491835
128,8,0.001,3,4,0493272800104414,6.938734956900393,2112.177830898647,7857.457052318532
128,16,0.001,1,4,04972293252177751,20756.932958704037,9.145475873742795,7858.613651272566
64,8,0.003,3,0,04982309638723126,5.003381622293799,2342.165698246563,7835.17647487483
64,32,0.003,0.03,7,05018652791917644,28649189538644.76,6.61589316660898e-9,7844.0527937003635
8,32,0.001,1,1,05040859720569557,6.055129645758693,0.38753520267342967,1.9569508291686633
64,16,0.001,0.03,0,050759744774317994,74961781321625.81,1.6392073476027552e-8,7840.637624873618
64,8,0.001,0.03,7,05112958055979322,279.0346752188732,1534.045881136124,7831.417580214228
32,32,0.0001,0.3,0,05120400709399031,1974164672530.6973,1.1156085143659966e-7,7821.672030679932
32,32,0.0003,3,8,05159522018557028,5.495799453409039,250.1991404018403,861.4806648293612
16,32,0.01,0.03,2,052310872921134455,1832742910867.2876,2.7134170081449197e-7,7818.35678933007
8,8,0.01,0.1,4,05268591992819893,82.50868644560057,72.24184114407262,1569.4584670434788
16,8,0.0003,0.3,3,05269597061482667,502733.98222101154,0.052039125941440716,4433.025998558031
64,8,0.003,0.1,1,053197351104059876,101.88817789418569,1606.1639010668252,7837.817153549212
128,32,0.003,0.03,4,053433795462324185,28538122644019.113,6.089009740835494e-9,7874.089874053574
