embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
16,32,0.01,0.03,8,005727790118341014,12471087567292.7,2.2874540039788504e-9,2003.0854408367356
8,8,0.001,0.1,7,005984500548760208,279.81383538309717,206.79260130493242,1986.6903877489278
8,64,0.001,1,7,006028027607149045,16876875.8300684,0.0009174820715864155,1986.585725205447
64,32,0.001,0.1,7,006374131330226351,2974113945736.6895,8.600149259248696e-9,2010.2264132079113
64,64,0.0001,0.3,5,006383251735931683,705674681342.85,2.8366598845959283e-8,2011.1207159193523
64,64,0.01,3,7,006448445318065987,840247.2015858134,0.000001281038921537373,0.32586938945093635
8,16,0.0003,0.03,5,006475004324156375,12253247274432.514,4.205029435705083e-9,1987.61814045761
16,16,0.0003,0.3,7,006903146587003861,1098733802121.1755,5.907034593906948e-8,1990.2756283121712
32,32,0.01,0.1,5,0070694483312294665,2659593996017.776,8.59057291952555e-9,2007.0854012573627
64,8,0.0001,3,7,007205322151393134,14.248679158173204,318.40236271441046,2006.86199835668
16,8,0.003,0.1,0,007266503192755347,4129147876766.0693,7.263812326668392e-8,1992.031308021078
32,8,0.001,3,0,007443080970947813,5.8416046505096055,367.768128808146,1617.3021667756798
64,32,0.01,1,7,007492578404508343,128969718361.79057,1.3961334884004253e-7,2031.0255911724485
8,16,0.003,0.03,2,007929353245030635,38403723921209.41,8.651014793023741e-9,1985.4934427795774
64,16,0.0001,0.1,1,00842646830949989,4979304151133.162,1.1753034323204723e-8,2010.071192173792
8,64,0.001,1,4,0084965774732646,103395828.26087962,0.0001460097844985669,1984.8719136036232
8,64,0.0001,0.1,2,008817305396148778,3135941667409.5503,1.028586082945536e-8,1986.8255099277817
8,64,0.003,0.03,2,009235417437680415,15287201653937.268,2.482330341264273e-9,1988.5024888943312
4,64,0.003,0.03,7,010268598641154925,2362638546992.4927,1.7095400650551077e-9,3.1116651250645246e-8
8,32,0.0001,0.3,8,010467941454580076,579850216526.2075,5.5235822352101004e-8,1986.9516208609962
32,16,0.0001,0.3,3,010576763253525079,1195745168002.3892,4.5319180403427686e-8,1999.3250351871407
64,32,0.01,0.3,1,011066586037550397,797331948212.7932,2.7630128849868156e-8,2023.5389097005923
64,64,0.001,0.1,8,0112709548880211,2340201815482.8223,8.002528639613781e-9,2015.05951000767
8,32,0.003,3,3,011598000323853386,3.4077392549809673,524.6904094777342,1297.8578937770822
4,32,0.0001,0.1,0,011678357321597166,1777041261087.969,1.2928999130078265e-7,1985.1140945051964
64,64,0.0001,0.3,2,011794947867242667,671030103994.7938,2.7574263981626857e-8,2014.4913551067687
4,8,0.01,0.03,5,011883905111400916,17.31138590514441,537.1057449087655,1986.31147566325
64,16,0.0003,0.1,0,011896031688940711,4962622747650.031,1.0958787654816391e-8,2005.0833801046915
64,8,0.0003,3,6,012048926364110812,13.112169817912527,343.171091583532,2002.445478166397
64,8,0.01,1,3,0120566812521129,232.2209097590834,80.73076303651968,2010.068494778654
4,32,0.0003,0.1,1,012063221794673784,498661889211.8633,1.5667571239437855e-8,1127.4777278672336
32,16,0.003,0.3,6,012151701665549575,1099963169022.953,3.9763209609963395e-8,1996.7974571726145
8,64,0.001,0.1,8,012196238253431302,3002217932097.642,9.91751836185963e-9,1988.1673064642514
16,16,0.0003,0.3,0,012276746344610734,902955026274.8517,5.050996065184977e-8,1984.622545895914
64,16,0.01,1,3,01251258343370587,165095170555.1238,2.2292549105932296e-7,2030.418546421877
8,64,0.003,0.1,8,012576703998592564,2894282160250.076,9.058728433837141e-9,1987.3903625419616
8,32,0.001,0.03,2,01294340665729754,16553883493345.229,3.374241108715193e-9,1985.1202216351503
4,16,0.0003,0.3,4,013036005820392882,12.50345822061098,437.00259712492914,1983.106033257341
32,8,0.0003,0.3,0,013148260832471115,1060826151048.935,2.2481898543762513e-7,1991.0756667155383
8,16,0.001,3,2,013348815604168118,2.7647282516028944,639.9488557795996,1569.0646884327473
4,8,0.01,3,8,013417037134620946,2.522839378029469,794.5518460431094,1982.3580317730125
64,8,0.01,0.03,7,013741002571699745,20448475865691.844,1.5598418777435823e-8,2014.648697582224
32,8,0.0001,0.1,4,013827200886446178,11107255382591.26,3.6000503014029926e-8,1997.045516430126
4,32,0.01,1,8,014491856158857841,5.164614708993354,157.01185730703384,735.0836723766413
4,8,0.003,0.1,6,014854797578612411,10528342674.851677,1.3802269648725605e-7,428.60422539622806
64,32,0.01,0.1,1,014899835640695414,2657538691308.6685,7.56160289925543e-9,2032.5085028725412
16,16,0.0003,0.03,3,015169758207340234,23497193846703.863,3.7066345548068767e-9,1991.0665070992504
32,16,0.0003,0.03,5,015325569948698492,19274483843936.395,3.3244498265070958e-9,1991.609660847528
8,8,0.0003,0.03,2,015360707592579681,883.3498719646925,172.75240374228838,1984.448010314927
64,64,0.01,0.03,4,015453519193850962,8525762379328.3125,2.1535946359463234e-9,2032.5822357643533
32,16,0.001,0.1,1,015456492593279192,4641477471641.443,1.0953631112964147e-8,1999.6789708731112
16,8,0.0001,0.03,7,015660675260525614,20045.41324015138,42.94218098752516,1989.2921487690717
32,8,0.003,0.1,5,015823269698748144,8262082674385.158,2.9227438243344666e-8,1999.1872261441015
4,64,0.0003,0.03,1,0158641234343998,11187856929005.195,5.3295363676671955e-9,1984.7481137889524
32,16,0.001,1,6,01606178275197223,71151151679.72435,4.820131468271186e-7,1992.033634124597
64,32,0.001,3,2,01664701025401072,526000.1056275074,0.019322259545248986,2012.784529603676
16,32,0.0001,0.1,0,016661738109669977,3959797103989.4673,1.0858939747104184e-8,1986.1223166371872
4,8,0.003,0.1,3,01683712421590433,2347309705.3646593,1.15511750305715e-7,133.05664466086984
32,64,0.0003,3,4,01698244522907133,1007.721357860388,4.903813982836531,2001.3838455551495
64,8,0.0001,1,3,017557845884708767,804.8224634618549,45.44868098451726,2012.9448327792397
32,16,0.001,0.1,6,01787402996841103,4915409156104.91,1.1256777953912247e-8,1992.9145157157914
8,32,0.0003,0.03,3,01812736273663995,21685129068115.92,3.8175651528478085e-9,1988.2600631870791
8,32,0.003,0.3,5,018571264296991186,753549376077.1953,5.744323038608792e-8,1987.384826212557
16,64,0.003,3,3,018632226738924618,10.558491463559626,67.15709802468919,321.4388666499168
4,32,0.0003,0.1,0,01900659353550105,561741823004.8411,1.8376941078730658e-8,1039.2878931322975
4,16,0.001,0.03,8,019056467916524933,1100121144689.5984,5.898619814653522e-9,1187.2245553485564
4,8,0.01,0.03,4,01927721150509709,14.486239772058104,514.7963843158911,1986.2623264518406
8,16,0.01,0.3,4,019764079390054534,1813746.8786956037,0.02642827959552613,1986.9127310085885
64,8,0.0001,1,4,020016367622944897,15434.153763000464,3.94942628539239,2016.2524520400789
8,64,0.001,0.03,5,020190990984485846,12349305176317.326,2.5571216255390104e-9,1986.8418850040234
32,64,0.001,0.1,1,02025470872445534,2630452588690.627,8.196837874977679e-9,2003.1492444265764
4,16,0.0001,0.3,0,02032008413428954,76987121.59202807,3.2430869860922237e-7,6.537967692361218
8,8,0.01,3,1,021557798055721666,2.836280054472996,692.9379943530648,1746.2361294376537
4,8,0.001,0.3,3,021788993988569594,6.2307616715891205,606.0540958669669,1985.1751128613955
16,16,0.01,0.03,5,021968932934804952,21313765225681.785,3.108950208361848e-9,1988.1691331668303
8,32,0.003,0.1,4,02200727205942532,3974881982751.582,1.1942212329743514e-8,1986.632027095363
64,16,0.01,0.03,7,022024683292176217,17356549724991.006,2.971559664978031e-9,2016.8184985226371
32,32,0.0001,0.3,8,02252232202934701,881512012895.388,3.325134745086563e-8,1996.8696137359743
4,8,0.0001,0.3,6,02254031585715488,128.98460756265507,6.878086316415152,475.6373243336733
8,8,0.003,0.03,6,022848258600013827,429.66137396437676,255.9249065631119,1987.977131005311
32,32,0.0003,0.03,5,02341022682701166,13444356557864.646,2.702351231660087e-9,1995.8004464884539
64,64,0.001,0.3,0,023600123587701916,623386787320.2125,2.322637371199539e-8,2010.2651027310255
16,64,0.003,0.1,7,02366454388655792,2749034479753.366,5.9240006232999615e-9,0.0000017725487005699503
