embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
8,32,0.003,0.3,6,4714632588088177,689516219243.1704,6.324068401242502e-8,1984.6321042459092
8,32,0.003,0.3,22,4886649140764201,688887740450.5176,7.033356828972513e-8,1987.1292527134924
8,32,0.003,0.3,13,4958186359560761,669527710662.0907,6.205278911935e-8,1985.5660557524586
8,32,0.003,0.3,49,49753985347531204,709638035979.3779,6.304077392410265e-8,1984.8913258334273
8,32,0.003,0.3,50,5263003356601876,773345234315.3805,7.156346847071893e-8,1987.744585990736
8,32,0.003,0.3,36,5308336826037626,661128005657.2092,3.081105348362241e-8,0.002307064038279806
8,32,0.003,0.3,34,5971015361512162,715974412153.4883,6.686501129432911e-8,1987.549878663587
8,32,0.003,0.3,48,61609574918954,688545262661.7896,6.020802078111234e-8,1985.6004093357865
8,32,0.003,0.3,17,6187362532204027,648920712630.2904,5.292398540895701e-8,1984.907105518287
8,32,0.003,0.3,2,6386823181314724,479254933828.0092,3.058208774877378e-8,0.0006035036950241012
8,32,0.003,0.3,32,6398851902894603,658090308510.559,5.887284414645658e-8,1983.872892399774
8,32,0.003,0.3,56,682951269463508,709228812941.5363,6.804062623248352e-8,1986.8013241173007
8,32,0.003,0.3,21,6867438322658511,615786538476.2351,2.9646985530961815e-8,0.0008795960835415435
8,32,0.003,0.3,27,7115311816376969,732152006507.8882,6.915175697493271e-8,1985.6995627223819
8,32,0.003,0.3,20,731581255676093,678527651234.8512,6.52081193374896e-8,1986.8806929302423
8,32,0.003,0.3,39,7440266959189604,592721836210.4183,5.3198656361752884e-8,1987.259862683252
8,32,0.003,0.3,9,7576945304487357,704262106207.2974,6.626837233388091e-8,1988.66089260728
8,32,0.003,0.3,40,7771318954058839,785275999079.1233,6.65632495667139e-8,1986.8419014814344
8,32,0.003,0.3,46,7788350361117243,492325152000.3734,5.121545697957703e-8,1987.853702523057
