embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
32,256,0.003,0.03,1,2023-05-10-17h59m23s37468093432952443,32835575972589.52,4.804962649981267e-9,1.276100825008437e-8
64,128,0.0003,3,0,2023-05-10-17h59m23s5097060113511538,99.04064239559277,0.0000035680983226779243,0.0000149139954900605
64,256,0.01,0.1,0,2023-05-10-17h59m24s05326256359085535,6193149350541.094,1.4743541720789169e-8,3.978524798488705e-8
16,64,0.001,3,0,2023-05-10-17h59m24s9617963575003188,2.67936223854352,8918.666542092385,21268.43208907025
64,256,0.003,0.3,0,2023-05-10-17h59m25s33369161981619566,1920735815376.708,4.638868045218937e-8,1.2833529372437495e-7
64,128,0.001,0.3,1,2023-05-10-17h59m25s4604798257984496,2809669926245.801,4.720908330891879e-8,1.3564726453077192e-7
64,256,0.003,1,1,2023-05-10-17h59m25s4889216290330931,219819423.48718277,2.259487095132663e-7,6.708298321010335e-7
8,512,0.001,0.3,1,2023-05-10-17h59m25s5227737932625743,27.71324170932235,6.099084237586121e-8,2.2571692714614824e-7
128,256,0.003,0.03,1,2023-05-10-17h59m25s8749719312526253,30665132944381.848,4.343581938567696e-9,1.4071593001914557e-8
64,128,0.0001,1,0,2023-05-10-17h59m27s976478977364658,322095621607.3219,2.9122306120989595e-7,8.229045002771979e-7
8,512,0.01,3,0,2023-05-10-17h59m28s29386160721799504,2.431823273527353,3524.8827983007905,8539.296581742361
64,1024,0.0003,0.03,0,2023-05-10-17h59m28s5201268248545903,32012865099411.18,9.677984191812057e-9,42287.51937379333
16,64,0.0003,0.1,0,2023-05-10-17h59m28s7021162120560618,1249646871469.6423,1.4998768671380813e-8,5.326730301261894e-8
64,512,0.001,3,0,2023-05-10-17h59m29s19280785510785603,202226.92565105855,0.0000016347054484150405,0.000005907590253227344
128,512,0.003,1,1,2023-05-10-17h59m29s46520959288716,18798300.58206947,1.7420904851608742e-7,5.013418344765434e-7
32,1024,0.01,3,0,2023-05-10-17h59m29s5500201623400988,24.121319395525106,0.0000036380093940303743,0.000010691866704115286
32,256,0.01,0.3,1,2023-05-10-17h59m30s46207039631229674,157061.68387910287,4.962468969049404e-8,1.4757078936480472e-7
8,512,0.001,0.1,1,2023-05-10-17h59m31s24843844887441002,14.714618158189678,1.4234671885615029e-8,6.476103275841266e-8
32,1024,0.003,0.3,0,2023-05-10-17h59m32s5671782960692793,1057860812847.031,4.877399928350079e-8,1.5045696866030252e-7
32,256,0.0003,0.3,0,2023-05-10-17h59m32s8838368392200369,2956361848880.084,5.537613278995428e-8,1.5378527984240977e-7
16,512,0.0003,3,0,2023-05-10-17h59m33s32041901185801214,2.8568044784406394,394.9386561323304,980.9431081407562
32,128,0.003,0.1,1,2023-05-10-17h59m33s8221137628399666,453329.18529976474,1.78287207219364e-8,4.672384301672067e-8
64,256,0.0001,3,0,2023-05-10-17h59m33s8808840994767065,404094.0711125038,0.0000021188533403583452,0.000008063081918768776
32,512,0.01,1,1,2023-05-10-17h59m34s35315301977308877,407.98709313405374,2.3019981475850675e-7,7.454853420901033e-7
32,512,0.0001,0.3,0,2023-05-10-17h59m34s5206724178208388,2649120473669.797,5.388497337173289e-8,8.606592393897594e-7
8,512,0.0001,0.3,0,2023-05-10-17h59m34s8243021288435334,297.01567565292254,4.530896235927987e-8,1.974965790884719e-7
64,128,0.003,1,1,2023-05-10-17h59m34s8926012502834096,167857.8076258533,2.3107266432879462e-7,6.923346615710908e-7
8,256,0.001,0.3,1,2023-05-10-17h59m34s9526037940705533,9.22380566322729,1.197517904814906e-7,3.588635639685861e-7
128,512,0.01,1,1,2023-05-10-17h59m35s03937312779589819,25219.38697737503,1.8882549146018305e-7,5.852275444045797e-7
32,128,0.01,0.03,1,2023-05-10-17h59m35s5250671280700837,32073068737504.727,4.961632660279517e-9,1.3058220060802344e-8
64,1024,0.001,3,0,2023-05-10-17h59m35s7223342282196719,187298.6285742092,0.0000013748443587625873,0.000005307490082493039
16,512,0.01,0.3,1,2023-05-10-17h59m36s015654785734854126,8031.591733771317,5.622197329870733e-8,1.4854652352497318e-7
64,256,0.003,1,0,2023-05-10-17h59m36s9535897014397307,9994994023.202866,2.0754507667436378e-7,6.912658483108008e-7
64,128,0.001,0.03,1,2023-05-10-17h59m37s5600943549361651,46721231040364.766,1.034553154253683e-8,42282.749429531184
64,1024,0.0001,3,0,2023-05-10-17h59m37s6650411510792626,9020771235.187101,0.0000014288734652634577,0.000005965403903583486
128,512,0.01,0.03,1,2023-05-10-17h59m37s8185100061541186,24560793354245.277,4.383054141851667e-9,1.4604849107854928e-8
64,256,0.0001,1,0,2023-05-10-17h59m40s5666505330069966,363667133011.71643,2.04294163136049e-7,6.503901588137499e-7
64,64,0.001,0.1,1,2023-05-10-17h59m41s6900350435693793,10798867484568.3,1.8210362773206143e-8,6.181087974734505e-8
128,128,0.0001,0.3,0,2023-05-10-17h59m41s7071313059200668,3148369812413.5273,1.3104805240700735e-7,42314.343245484495
16,1024,0.01,3,0,2023-05-10-17h59m42s24042730653116673,4.454103831762892,1.4347068447306213,3.739604636143043
32,512,0.01,0.3,1,2023-05-10-17h59m42s7159027606212561,10033544.19298602,5.360379717839411e-8,1.4871189479719057e-7
128,64,0.003,0.1,0,2023-05-10-17h59m43s1774579479393471,15082276541525.326,1.5811022491219756e-8,4.733513092582287e-8
16,1024,0.003,3,0,2023-05-10-17h59m43s17919098757167673,4.130021506191235,0.0027763957569757096,0.010019454769205113
32,256,0.003,0.3,1,2023-05-10-17h59m45s5813478039679114,2571789.8283555834,5.000718550329039e-8,1.4593374664123895e-7
16,512,0.003,0.3,0,2023-05-10-17h59m45s8979088798033968,562.581883281851,6.417377496012798e-8,1.784337100278433e-7
128,128,0.01,0.1,0,2023-05-10-17h59m46s6824450167397239,7954141546651.723,1.470297927849418e-8,4.154050414750848e-8
128,128,0.0003,0.3,0,2023-05-10-17h59m47s8575407560357053,2999617421109.385,4.690508204026696e-8,1.368051898415584e-7
32,1024,0.001,0.1,1,2023-05-10-17h59m47s9598429279089872,9772543613837.764,1.4523502844781247e-8,3.895211886364412e-8
32,512,0.01,0.1,1,2023-05-10-17h59m48s9173890090953647,4004301884692.9536,1.5428165633902458e-8,4.4172412394399166e-8
64,1024,0.003,1,1,2023-05-10-17h59m49s2501966652654102,91496767.63720489,1.8761969599676215e-7,5.987244333432661e-7
128,512,0.01,0.3,0,2023-05-10-17h59m51s504744044671522,60983283506.894264,4.683012289033194e-8,1.4224052091598338e-7
128,128,0.0001,3,0,2023-05-10-17h59m53s6525825463656109,1409366333.4399517,0.0000012954354400104314,0.0000047358178305944496
32,64,0.0003,0.03,0,2023-05-10-17h59m54s5860477880528951,15813072566314.818,5.220872845148378e-9,1.131659414226526
32,256,0.01,1,0,2023-05-10-17h59m54s7386765645046435,368.2748739307775,2.669089793529901e-7,8.263591679409285e-7
16,1024,0.001,0.03,1,2023-05-10-17h59m55s47006241121999326,9428613202527.012,3.5979019763466446e-9,1.1345645978259413e-8
128,64,0.01,0.1,1,2023-05-10-17h59m55s6817461681395693,12624860646150.793,1.5116050411343873e-8,4.052363689043625e-8
16,512,0.0001,0.1,0,2023-05-10-17h59m56s4146684008450072,698602525442.865,1.693458751002491e-8,4.7789785240086904e-8
32,512,0.01,0.3,0,2023-05-10-17h59m56s5893038817880626,262530.9668077387,4.69319376691736e-8,1.3070678672633168e-7
64,256,0.003,0.3,1,2023-05-10-17h59m56s6317849007947213,1336537308143.9915,4.6380749907075936e-8,1.366489958953599e-7
64,512,0.001,1,0,2023-05-10-17h59m56s8098305912539024,250476697590.50955,2.1702729834840376e-7,7.031766528754633e-7
16,1024,0.003,0.1,0,2023-05-10-17h59m56s9185398418952009,6394291198781.876,1.5752788184963836e-8,4.290237143312005e-8
128,256,0.001,1,0,2023-05-10-17h59m57s1890126229906055,245504666725.95587,1.843279648870288e-7,5.65148291478869e-7
128,512,0.003,3,1,2023-05-10-17h59m57s23155593376680095,1256.1813472558022,0.0000010129155266432828,0.000003847416342573318
128,256,0.0001,3,0,2023-05-10-17h59m58s6927117591401278,13354567248.072906,0.0000011124839743232598,0.0000044414855255875745
8,512,0.0001,1,0,2023-05-10-17h59m58s6995503475208281,6.38264292207564,0.0000044995278434819035,0.000014224809735259707
32,512,0.001,1,0,2023-05-10-17h59m59s25680548442381634,1639045.3625713359,2.560814782359466e-7,7.800229428668503e-7
128,64,0.001,0.3,1,2023-05-10-18h00m00s4061921206188609,3987939846941.966,5.356677545927366e-8,1.693858047131964e-7
16,256,0.001,0.1,1,2023-05-10-18h00m00s512738189290022,326707264116.70514,1.3500293993758981e-8,5.386544588131492e-8
128,128,0.0001,0.1,0,2023-05-10-18h00m00s8986445361754887,11475104790515.75,5.5155237709947844e-8,42318.57315593519
16,512,0.0001,0.3,0,2023-05-10-18h00m02s3238556703716474,1160628477148.2512,5.5892128924620645e-8,1.6146365022631637e-7
64,256,0.001,0.1,0,2023-05-10-18h00m02s618128472764348,8832975084972.021,1.4002789150395784e-8,4.031494427170584e-8
16,512,0.0003,1,0,2023-05-10-18h00m02s8201366819005043,87.96517259755893,6.921795422842854e-7,0.0000018666055350447529
16,128,0.01,0.03,1,2023-05-10-18h00m03s504608112218746,533.806830040041,5.041462802774788e-9,1.3379384711232268e-8
32,256,0.0001,0.3,0,2023-05-10-18h00m03s8375796918449727,2006360385492.9949,4.8755310455072774e-8,1.511287310835956e-7
128,256,0.001,0.1,1,2023-05-10-18h00m04s07213223781982792,7942161825918.419,1.4392729230616634e-8,4.351927973529878e-8
64,512,0.01,0.1,0,2023-05-10-18h00m05s029750208871081818,5835424156608.508,1.4850223939403183e-8,4.285502597223108e-8
32,64,0.01,3,1,2023-05-10-18h00m06s5624438765161331,3.8558295108257346,115.89505196732765,299.97130584676637
8,512,0.01,0.3,0,2023-05-10-18h00m07s06883020842436727,5.101901455080136,6.474342839568139e-8,1.6675637692759867e-7
8,512,0.01,0.3,1,2023-05-10-18h00m07s7773392930626848,5.505537287682673,8.042491184048331e-8,2.0747477069456846e-7
32,256,0.001,0.03,0,2023-05-10-18h00m12s7942662085858447,44782635577521.945,4.454447477538804e-9,1.410174910175244e-8
8,1024,0.01,1,1,2023-05-10-18h00m13s9373858776917379,4464.746788331352,0.0007278446199139504,0.0018421833490415368
128,256,0.0001,1,0,2023-05-10-18h00m14s8567980392253098,442864680139.82733,1.91482722117757e-7,5.776069731198399e-7
32,256,0.0001,1,0,2023-05-10-18h00m15s6446195686679962,180879144914.35745,2.593056036466857e-7,7.951310658396974e-7
32,256,0.001,0.03,1,2023-05-10-18h00m15s7159959383916599,38233801545073.78,4.229906203076533e-9,1.1994089277312522e-8
8,512,0.01,1,1,2023-05-10-18h00m16s18783184219974358,3.0533677947127837,0.48192383626460167,1.2820690125113743
8,512,0.003,0.1,0,2023-05-10-18h00m16s30902595645503117,15777.711796478401,1.6816451120455246e-8,4.835085953821864e-8
16,512,0.01,0.3,0,2023-05-10-18h00m16s8141192140256375,462.29485326793423,6.574817024093677e-8,1.7630554171961888e-7
64,256,0.001,0.1,1,2023-05-10-18h00m17s1015375039919586,8932977830049.127,1.4524276004093791e-8,4.1937726180547905e-8
32,256,0.001,1,1,2023-05-10-18h00m17s8969367070850208,3854.3849505542757,2.5031896021795144e-7,7.545219708680413e-7
128,64,0.0001,0.3,0,2023-05-10-18h00m18s43742555205730904,4390589262634.436,2.2118101016616945e-7,42314.763865774905
8,1024,0.003,0.03,0,2023-05-10-18h00m18s47213670076864866,1810.2442307729975,3.320569375018313e-9,1.4632818956515795e-8
64,512,0.001,0.3,1,2023-05-10-18h00m18s8361542103704067,1963777473343.5293,4.6219766236245044e-8,1.249123515724987e-7
8,512,0.0001,3,0,2023-05-10-18h00m18s9508578089240343,2.4598414487149896,7619.041961914148,18175.32865499142
16,512,0.01,3,1,2023-05-10-18h00m19s06961968844368083,2.600861071301926,312.89318948698303,777.6579361061999
16,64,0.0003,0.3,1,2023-05-10-18h00m19s1843942721628654,1290.1441899943259,6.644436001263817e-8,1.98089616929185e-7
8,512,0.01,0.03,1,2023-05-10-18h00m19s8528970888879105,19.819998400105636,5.284064741312694e-9,1.8379272104221355e-8
64,256,0.0003,0.3,0,2023-05-10-18h00m19s9067648220568527,2587405899711.8643,4.8981562139243515e-8,1.5319134560698386e-7
8,256,0.0003,0.03,0,2023-05-10-18h00m20s036975996405326006,10842.280316802895,5.535083724685888e-9,1.818430139797408e-8
32,256,0.001,0.1,1,2023-05-10-18h00m20s13158053370789657,9794270595839.852,1.5162732180908068e-8,4.3278660211027893e-8
128,256,0.001,0.1,0,2023-05-10-18h00m21s1974749967081627,8036526125935.603,1.3724103409245372e-8,3.9036002430384866e-8
64,1024,0.003,3,1,2023-05-10-18h00m21s40661416639720516,999.7412207969744,0.0000014905783346774321,0.000005178233083974654
64,256,0.0003,0.03,0,2023-05-10-18h00m21s7785001282304592,36568183129756.12,1.3856065184087246e-8,42286.478176077726
64,256,0.003,0.03,0,2023-05-10-18h00m22s3293574585377482,35299416058723.03,4.124267594105146e-9,1.3154213274178235e-8
128,64,0.003,0.03,1,2023-05-10-18h00m22s5910981378010374,61816647837731.54,1.238073332740635e-8,42340.85000818988
64,256,0.0001,0.03,0,2023-05-10-18h00m22s6506968897184741,38349859634553.805,1.3968877388109449e-8,42279.25175720971
128,64,0.0001,1,0,2023-05-10-18h00m22s8798187610333349,539364503047.0721,0.0000014633040380585832,42312.569678307555
32,512,0.01,0.03,1,2023-05-10-18h00m23s7759108709297536,29202142219474.594,4.1211678514207215e-9,1.0973729702705079e-8
8,512,0.003,0.1,1,2023-05-10-18h00m24s2475535153620012,7.275972539834046,1.4605108233879523e-8,5.433775274146422e-8
32,256,0.001,0.3,1,2023-05-10-18h00m24s5583752274716861,1559918069949.9724,5.745685616132009e-8,1.5127049968066807e-7
8,256,0.001,0.3,0,2023-05-10-18h00m24s857811964876927,8.566858830020934,1.1758187090416973e-7,3.528128342737399e-7
8,1024,0.01,0.03,0,2023-05-10-18h00m25s3418308636294112,119.66486684032454,2.9030562398433455e-9,9.487066465745131e-9
64,512,0.003,0.03,0,2023-05-10-18h00m25s45513730844666767,30690424568827.297,4.3406893634995694e-9,1.2288665418570623e-8
32,1024,0.003,0.03,1,2023-05-10-18h00m26s9806439202909277,37279078245530.414,4.5638202106317335e-9,1.2225727097350103e-8
8,512,0.001,1,1,2023-05-10-18h00m27s3839324762817572,3.471049199824517,0.0000016203053934513796,0.0000045264526059589765
8,1024,0.001,0.1,0,2023-05-10-18h00m27s49598885036356066,3182216618122.0923,2.1995161913954705e-8,6.273911767861738e-8
128,64,0.0001,3,0,2023-05-10-18h00m28s21937956971696992,13040337.804532366,0.000001932727572048545,0.000008770659491570816
16,1024,0.0001,0.03,0,2023-05-10-18h00m28s23043657753625613,37642820603688.52,1.0316936194226288e-8,42267.04485888705
128,128,0.001,0.3,0,2023-05-10-18h00m30s7609613514324152,2688866266894.899,4.906691053427648e-8,1.4852030827250052e-7
16,512,0.01,0.03,1,2023-05-10-18h00m31s06145908755829266,5296060020785.168,5.153590665326383e-9,1.3368923745805334e-8
64,512,0.0001,1,0,2023-05-10-18h00m31s6618586367631077,355301438306.9662,2.126071314494338e-7,7.138402655330855e-7
8,512,0.001,3,1,2023-05-10-18h00m33s9462990464241167,2.5134972370574498,7554.9669892507645,17923.046690260606
16,512,0.003,0.03,0,2023-05-10-18h00m34s5271152588067797,408337226799.15234,4.197947545132934e-9,1.148539330308239e-8
128,64,0.001,0.03,1,2023-05-10-18h00m34s6133091178798562,49143722687302,1.504070423759909e-8,42325.606294103694
32,512,0.01,0.1,0,2023-05-10-18h00m35s5533502003384856,125903656185.3559,1.5412348730560565e-8,4.1653023030617475e-8
16,1024,0.01,0.1,1,2023-05-10-18h00m35s8156458126072844,9764.250087303248,1.559346785026088e-8,4.3829987861226674e-8
8,1024,0.003,0.1,0,2023-05-10-18h00m36s23567760208730104,725.349037213756,237.34858207796736,42279.77948759102
128,64,0.0001,0.1,0,2023-05-10-18h00m37s10097441344352887,12263777830815.12,5.58664343670059e-8,42302.574994301765
32,128,0.0003,3,1,2023-05-10-18h00m37s2329157809591842,3.4576584224913605,120.07987551718723,317.1733137166284
16,512,0.001,3,0,2023-05-10-18h00m38s7663883838455418,2.8556156189311754,78.47223561696825,193.78890260430236
128,256,0.0001,0.03,0,2023-05-10-18h00m39s03065196679092297,32885233855819.332,1.4086094735049704e-8,42314.22662399089
128,128,0.0001,1,0,2023-05-10-18h00m39s31133263954613755,508745602027.92487,1.9915913317929482e-7,6.278097912374318e-7
16,512,0.0003,0.03,0,2023-05-10-18h00m39s3364452846708619,41379020643076.164,1.4880719767480899e-8,42263.52743597094
32,256,0.001,3,1,2023-05-10-18h00m39s7605767944494097,4.6494924647437,0.0013114122273655763,0.003956626173392875
128,64,0.001,3,1,2023-05-10-18h00m40s00656282607583325,85.06913877677572,0.0000018580313772793058,0.00000796274826469697
128,256,0.003,0.1,1,2023-05-10-18h00m40s04346851964875076,7351325613079.738,1.3848126201283639e-8,3.931561121096983e-8
8,512,0.003,0.03,0,2023-05-10-18h00m40s4194653953709281,28.0934732545024,4.26596202806856e-9,1.6993924267771614e-8
64,512,0.003,0.3,0,2023-05-10-18h00m40s5948968356031874,1584755437589.247,4.641625950234011e-8,1.4518648438915324e-7
16,512,0.01,0.1,1,2023-05-10-18h00m40s9989509164638651,13844.192671908488,1.5724767043998695e-8,4.641450823670774e-8
32,128,0.0003,0.3,1,2023-05-10-18h00m41s17512138689517998,789583095831.1232,4.768289452113941e-8,1.4375456447318298e-7
32,1024,0.0001,0.3,0,2023-05-10-18h00m43s14432851740534458,2784340979120.869,4.818408338958752e-8,1.5479730830339546e-7
16,1024,0.01,1,1,2023-05-10-18h00m44s20944770190108664,20.828948172463363,3.8723429905022433e-7,0.000001116141192061701
128,64,0.003,0.1,1,2023-05-10-18h00m44s406842224137167,14741743201278.693,1.4441391193961763e-8,4.19417676143705e-8
64,256,0.01,1,0,2023-05-10-18h00m44s8240684576868712,8049.9686251502735,2.101157388018751e-7,6.330677957170945e-7
128,256,0.001,0.03,1,2023-05-10-18h00m44s8925283119053126,30592010997069.082,6.98327951019986e-9,59.649043764346864
16,512,0.001,0.3,1,2023-05-10-18h00m45s8627585834344007,63327481032.85385,4.6998686941695346e-8,1.6508655109446176e-7
64,128,0.001,3,0,2023-05-10-18h00m45s9080554525622613,60.92687010845731,0.000003562529794893883,0.000013667340896450614
8,1024,0.01,1,0,2023-05-10-18h00m47s2292050953192023,3.48938147366805,6.364763724378634e-7,0.0000016938022449511997
64,256,0.001,0.3,0,2023-05-10-18h00m47s23276158598709273,2050434952588.699,4.796164909638912e-8,1.392003503563464e-7
128,512,0.0003,0.1,0,2023-05-10-18h00m48s08243950283999313,7365458494324.446,1.5607489300915756e-8,1.3330174274872808e-7
64,1024,0.01,0.3,0,2023-05-10-18h00m48s19290964525305632,62187961.405692354,4.637391981503232e-8,1.3502315043714036e-7
128,256,0.0003,0.3,0,2023-05-10-18h00m48s7105435389696607,2356968551545.208,4.6265778097201214e-8,1.3558424471911823e-7
32,256,0.003,0.3,0,2023-05-10-18h00m49s5106386221833579,541752.1695820572,5.2901111490988905e-8,1.4316576812825567e-7
128,64,0.001,1,1,2023-05-10-18h00m50s2393347811628609,512859662157.5542,2.0355645035546166e-7,6.95884224203744e-7
128,64,0.001,0.1,1,2023-05-10-18h00m50s3367209658227641,15273704457873.287,1.516394565466177e-8,5.139861336514567e-8
16,512,0.0001,0.03,0,2023-05-10-18h00m50s6201747093766714,28987436003706.33,1.208500055580251e-8,42263.23838957833
32,512,0.0003,0.3,0,2023-05-10-18h00m50s9226968472837934,2037935837518.7036,4.9444268012899315e-8,1.469463912760223e-7
128,256,0.003,0.3,1,2023-05-10-18h00m51s30981440995366416,1532691456167.1394,4.6395681740625236e-8,1.3445912005918623e-7
64,256,0.01,3,0,2023-05-10-18h00m51s6980997633152198,57.63864689398562,0.00000222742923674654,0.00000768793670748209
128,64,0.0003,3,0,2023-05-10-18h00m52s9834914596994407,73709.74128076024,0.000002198207068980702,0.000007344688959884988
64,1024,0.003,0.1,1,2023-05-10-18h00m53s31360931112505797,6721715350679.552,1.438310470722139e-8,4.168466527499442e-8
128,256,0.003,3,0,2023-05-10-18h00m53s4100602345182123,630.8434878956438,0.000001263780259329419,0.000004252667253670093
128,256,0.01,0.1,1,2023-05-10-18h00m54s638785663108931,6439556854092.533,1.5271933495564915e-8,5.157774207713938e-8
32,512,0.003,0.3,0,2023-05-10-18h00m55s22911331468138296,1293187549747.1643,4.990606905474597e-8,1.463129608568274e-7
16,512,0.0001,1,0,2023-05-10-18h00m56s7396707847997266,189035.9650557009,3.9980142749795866e-7,0.000001110965534383455
32,512,0.003,0.1,1,2023-05-10-18h00m57s17389711504012462,8066898660029.728,1.4252773627959936e-8,3.841229778691816e-8
64,128,0.0003,0.3,0,2023-05-10-18h00m57s7837870055445753,2224218018424.3403,5.4295127948733065e-8,1.5055114532652427e-7
64,128,0.003,0.1,1,2023-05-10-18h00m57s9184774623144923,10319152149700.164,1.5530555952346118e-8,4.233242578687974e-8
16,128,0.001,3,1,2023-05-10-18h00m58s3190834540742057,2.696749885886928,7521.293599814197,18216.195320931634
64,512,0.003,0.1,1,2023-05-10-18h00m58s3922451424669041,7061837333874.521,1.498788293471644e-8,4.466999214957051e-8
64,128,0.001,0.1,0,2023-05-10-18h00m58s6132264079411861,12298368920394.533,1.4872389320035336e-8,4.6136456876896077e-8
16,1024,0.003,1,0,2023-05-10-18h00m58s8875878326132502,60.17831232544508,3.086204869311527e-7,8.57693263701817e-7
128,128,0.01,3,1,2023-05-10-18h00m59s20086467758529225,110.41756819145127,0.00000150449383118387,0.000005289858355677768
128,128,0.01,0.3,1,2023-05-10-18h00m59s3607381679012436,1835690895096.7322,4.5931930481006534e-8,1.3273440657602062e-7
128,128,0.01,0.1,1,2023-05-10-18h00m59s751062514690623,8158345450710.41,1.4728072095207722e-8,4.009057041888286e-8
64,256,0.001,3,1,2023-05-10-18h01m00s07898176882557928,552.9287981912548,0.000002208395626508733,0.000009153697470159732
16,512,0.001,1,1,2023-05-10-18h01m01s2536587579805729,38.216042623555374,6.386630739261972e-7,0.0000016789609536570613
64,512,0.003,1,1,2023-05-10-18h01m02s6437645523945839,65635919.434999526,2.0997438809299948e-7,6.469291944115764e-7
64,256,0.0003,1,0,2023-05-10-18h01m04s36857106338120793,340912103765.3138,2.2056220538185591e-7,7.044375120693558e-7
64,1024,0.001,0.3,1,2023-05-10-18h01m07s8651771733484208,1920000403553.6182,4.893528826566738e-8,1.5452069490462284e-7
64,512,0.0001,0.1,0,2023-05-10-18h01m09s05275645442308652,9083069052852.785,4.185050261871302e-8,42282.66740779679
16,1024,0.001,3,0,2023-05-10-18h01m09s8324190758019933,5.7263529375496045,0.00008659491804537029,0.00027748968713601704
128,512,0.0003,0.3,0,2023-05-10-18h01m13s17521149253787982,2088167715731.466,4.680479759291922e-8,1.3175137092317376e-7
128,64,0.01,3,1,2023-05-10-18h01m13s40074266884273224,3319.0652775376784,0.0005027766723784094,0.0023597663467915778
32,1024,0.0003,0.1,0,2023-05-10-18h01m14s27417824219673015,11359582084837.39,2.4637327067270565e-8,1045.2977977682444
64,256,0.001,0.03,1,2023-05-10-18h01m15s18459747475460686,36082957801493.93,1.2155661588387299e-8,42302.795274301316
128,256,0.003,1,1,2023-05-10-18h01m17s1631286048370182,121837995.52501054,1.9036137399237625e-7,5.730213794378805e-7
32,64,0.0003,3,1,2023-05-10-18h01m18s25673017007494925,3.7609859918688846,505.2796641483925,1321.1631506103636
32,512,0.0003,3,1,2023-05-10-18h01m20s7433367298662513,45.51065061793191,0.000006837299302869044,0.000031293984132255736
64,512,0.0001,0.3,0,2023-05-10-18h01m20s9122983623154869,2427394366629.8984,1.3960604161314712e-7,42284.823991196805
64,512,0.003,0.03,1,2023-05-10-18h01m20s9568228944429247,30418264436708.812,4.108680284884141e-9,1.1997638216233601e-8
16,128,0.0003,3,1,2023-05-10-18h01m20s9857390169305602,2.539308071329595,7545.584792762236,18212.172471979673
128,128,0.01,0.03,1,2023-05-10-18h01m21s9859004542567963,37319120831548.36,4.144821597049125e-9,1.2450783515292936e-8
128,256,0.003,3,1,2023-05-10-18h01m22s13148050617942408,1252.4405402595953,0.0000010832584923002574,0.000003966154948367475
32,1024,0.001,3,0,2023-05-10-18h01m22s19525651153830115,196.79653684858752,0.0000034419379970679203,0.000012946416466770237
128,256,0.01,0.03,0,2023-05-10-18h01m23s7835109734478527,28443608103170.79,4.31566959946127e-9,1.3135462717517171e-8
8,128,0.003,0.03,0,2023-05-10-18h01m24s5987472662930113,11.0908965110185,6.783410944056753e-9,2.215326899698653e-8
32,256,0.0003,0.3,1,2023-05-10-18h01m25s6909196650859996,2429080413950.4995,6.052998635603038e-8,1.5938199293535637e-7
16,1024,0.003,3,1,2023-05-10-18h01m25s9191660476783038,3.7830105221789885,0.0005804583733694671,0.0019271500417280289
8,256,0.0003,1,1,2023-05-10-18h01m26s44025235454435163,2.904391035956082,0.245890390827442,0.6679062630283784
64,128,0.0003,3,1,2023-05-10-18h01m26s5507269646624365,29.774247296332764,0.000003511871238801548,0.000013725312103846182
128,128,0.001,0.1,1,2023-05-10-18h01m29s047559496477314056,10359698168201.016,1.518918568695075e-8,5.4486901212818234e-8
16,1024,0.0001,0.1,0,2023-05-10-18h01m29s21327166967875832,10083785852810.203,4.0109720877725626e-8,42264.920837300306
8,1024,0.001,0.1,1,2023-05-10-18h01m29s6181296557870272,2928339.5374812037,6.96225121997698e-9,4.21868178166935e-8
32,512,0.003,1,0,2023-05-10-18h01m30s32561053146365815,177547.05048918136,2.480943206345085e-7,7.501118437167572e-7
16,1024,0.001,3,1,2023-05-10-18h01m30s5782763684068227,2.9126385116163114,0.6565677675883428,1.6259946449112412
32,1024,0.001,1,1,2023-05-10-18h01m30s6246995223757348,2275093723.771399,2.3937626369211275e-7,7.059119626323925e-7
16,1024,0.003,0.3,0,2023-05-10-18h01m32s17469613288558827,313758230883.8488,6.219903347874349e-8,1.6331066010468063e-7
32,1024,0.01,0.3,1,2023-05-10-18h01m32s5563375231078778,9240053.614106342,4.9467040241449476e-8,1.3864973946618176e-7
16,512,0.001,3,1,2023-05-10-18h01m32s9788769493566628,2.9648302335659933,1.8569533294564349,4.81244878248629
64,256,0.003,0.1,1,2023-05-10-18h01m33s397778945706308,8263877330232.556,1.4997867614465705e-8,4.2731161053907436e-8
128,128,0.01,1,1,2023-05-10-18h01m33s5386156651259233,40470.699945711116,1.8802215717221167e-7,5.430760942992566e-7
16,256,0.0003,0.3,1,2023-05-10-18h01m34s9633639033040171,7924162.82522512,4.11252210059007e-8,1.5581429346625588e-7
16,64,0.0003,0.1,1,2023-05-10-18h01m36s15483956042366698,823.3730634564921,4.877325765425847e-8,1.8249424482332386e-7
8,256,0.0003,3,1,2023-05-10-18h01m36s23673145772060455,2.527599975590322,8858.612059562389,21195.973136265475
16,1024,0.01,0.03,1,2023-05-10-18h01m37s40879784850559864,51199881.409239136,4.0257128741643365e-9,1.3342349891577174e-8
8,1024,0.01,0.1,1,2023-05-10-18h01m38s5206328763549894,10.199584327970715,1.3148474753398188e-8,3.428554573574362e-8
16,1024,0.01,0.3,0,2023-05-10-18h01m39s14857238275987428,1504.5497808690332,6.132150498444235e-8,1.62581544669995e-7
8,1024,0.01,0.03,1,2023-05-10-18h01m39s528798804084137,8.78302733377323,4.684030940890307e-9,1.3486530558980593e-8
128,256,0.003,0.1,0,2023-05-10-18h01m40s6150904070156386,7162343572510.138,1.4162766070996234e-8,3.991907160373491e-8
